,0
64,"graph LR
    1[""scene""] --> 7[""filter_color_red""]
    1 --> 3[""filter_size_large""]
    2[""filter_color_gray""] --> 4[""filter_shape_cylinder""]
    3 --> 2
    4 --> 5[""unique""]
    5 --> 6[""relate_in_front""]
    6 --> 11[""filter_material_rubber""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""unique""]
    9 --> 10[""relate_right""]
    10 --> 12[""filter_color_green""]
    11 --> 13[""OR""]
    12 --> 13
    13 --> 15[""count""]
"
65,"graph LR
    1[""scene""] --> 6[""filter_material_rubber""]
    2[""filter_material_metal""] --> 3[""filter_size_small""]
    3 --> 9[""exist""]
    6 --> 7[""filter_size_small""]
    7 --> 2
"
66,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""same_shape""]
    6 --> 7[""exist""]
"
67,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    1 --> 5[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 9[""equal_shape""]
    5 --> 6[""unique""]
    6 --> 9
"
68,"graph LR
    1[""scene""] --> 4[""filter_size_large""]
    4 --> 6[""unique""]
    6 --> 7[""relate_left""]
    7 --> 8[""filter_size_small""]
    8 --> 11[""filter_color_green""]
    11 --> 12[""filter_size_small""]
    12 --> 13[""unique""]
    13 --> 14[""relate_in_front""]
    14 --> 15[""unique""]
    15 --> 16[""query_material""]
"
69,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 9[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 6[""relate_in_front""]
    4[""filter_color_gray""] --> 5[""filter_material_metal""]
    5 --> 15[""filter_shape_sphere""]
    6 --> 4
    8[""unique""] --> 12[""equal_size""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    11 --> 12
    15 --> 8
"
70,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 8[""filter_color_purple""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""filter_shape_cube""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 13[""AND""]
    8 --> 9[""filter_material_rubber""]
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""unique""]
    11 --> 12[""relate_left""]
    12 --> 13
    13 --> 15[""unique""]
    15 --> 14[""query_material""]
"
71,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""query_shape""]
"
72,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_size_small""]
    3 --> 8[""unique""]
    8 --> 9[""query_size""]
"
73,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    7 --> 9[""relate_behind""]
    8[""filter_color_blue""] --> 15[""filter_size_small""]
    9 --> 8
    14[""unique""] --> 11[""query_material""]
    15 --> 14
"
74,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    8 --> 9[""filter_shape_cylinder""]
    9 --> 10[""unique""]
    10 --> 11[""query_color""]
"
75,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_color_blue""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 10[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 14[""filter_shape_sphere""]
    9[""unique""] --> 11[""relate_left""]
    10 --> 12[""And""]
    11 --> 12
    12 --> 13[""count""]
    14 --> 9
"
76,"graph LR
    1[""scene""] --> 4[""filter_material_metal""]
    1 --> 6[""filter_color_green""]
    1 --> 3[""filter_color_purple""]
    2[""filter_size_small""] --> 9[""OR""]
    3 --> 2
    4 --> 5[""filter_shape_sphere""]
    5 --> 9
    6 --> 7[""unique""]
    7 --> 14[""relate_in_front""]
    9 --> 15[""AND""]
    14 --> 15
    15 --> 10[""count""]
"
77,"graph LR
    1[""scene""] --> 4[""filter_color_brown""]
    1 --> 6[""filter_color_blue""]
    2[""filter_size_small""] --> 9[""OR""]
    4 --> 5[""unique""]
    5 --> 8[""relate_left""]
    6 --> 7[""filter_material_rubber""]
    7 --> 9
    8 --> 2
    9 --> 10[""count""]
"
78,"graph LR
    1[""scene""] --> 5[""filter_color_cyan""]
    1 --> 4[""filter_size_small""]
    2[""filter_color_cyan""] --> 3[""filter_shape_sphere""]
    3 --> 6[""OR""]
    4 --> 2
    5 --> 6
    6 --> 8[""count""]
"
79,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""count""]
"
80,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""exist""]
"
81,"graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    1 --> 10[""filter_shape_sphere""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_large""]
    6 --> 7[""filter_color_gray""]
    7 --> 8[""filter_material_rubber""]
    8 --> 17[""count""]
    10 --> 11[""unique""]
    11 --> 12[""relate_in_front""]
    12 --> 13[""filter_color_gray""]
    13 --> 14[""filter_material_metal""]
    14 --> 15[""filter_shape_cube""]
    15 --> 18[""count""]
    17 --> 19[""equal_integer""]
    18 --> 19
"
82,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 8[""same_shape""]
    8 --> 7[""exist""]
"
83,"graph LR
    1[""scene""] --> 3[""filter_size_large""]
    1 --> 7[""filter_size_small""]
    2[""filter_material_metal""] --> 4[""unique""]
    3 --> 2
    4 --> 11[""equal_shape""]
    5[""filter_color_purple""] --> 6[""filter_material_rubber""]
    6 --> 8[""unique""]
    7 --> 5
    8 --> 11
"
84,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 5[""filter_shape_cylinder""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 8[""equal_color""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8
"
85,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 9[""relate_behind""]
    8[""relate_right""] --> 14[""filter_shape_sphere""]
    9 --> 10[""filter_color_purple""]
    10 --> 11[""filter_material_rubber""]
    11 --> 12[""unique""]
    12 --> 8
    14 --> 15[""unique""]
    15 --> 13[""query_material""]
"
86,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""query_color""]
"
87,"graph LR
    1[""scene""] --> 6[""filter_color_purple""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 9[""unique""]
    9 --> 10[""query_size""]
"
88,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 7[""filter_size_large""]
    4[""unique""] --> 5[""relate_in_front""]
    5 --> 10[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    9 --> 19[""filter_shape_cube""]
    10 --> 11[""filter_size_large""]
    11 --> 12[""unique""]
    12 --> 13[""relate_right""]
    13 --> 14[""filter_material_metal""]
    14 --> 15[""unique""]
    15 --> 16[""query_color""]
    19 --> 4
"
