,child,parent,group
8,derangement,insanity,648
0,iron_deficiency_anemia,anemia,137
1,macrocytic_anemia,anemia,137
2,microcytic_anemia,anemia,137
3,hemolytic_anemia,anemia,137
4,aplastic_anemia,anemia,137
5,sideroblastic_anemia,anemia,137
6,pernicious_anemia,anemia,137
7,thalassemia,anemia,137
8,refractory_anemia,anemia,137
9,hypoplastic_anemia,anemia,137
10,sickle-cell_anemia,anemia,137
11,favism,anemia,137
12,erythroblastosis_fetalis,anemia,137
13,chlorosis,anemia,137
14,megaloblastic_anemia,anemia,137
15,ischemic_stroke,ischemia,137
16,transient_ischemic_attack,ischemia,137
17,cooley's_anemia,thalassemia,137
0,widowhood,marital_status,138
1,spinsterhood,marital_status,138
2,bachelorhood,marital_status,138
3,monogamy,marriage,138
4,polygamy,marriage,138
5,civil_union,marriage,138
6,common-law_marriage,marriage,138
7,endogamy,marriage,138
8,exogamy,marriage,138
9,mesalliance,marriage,138
10,misalliance,marriage,138
11,cuckoldom,marriage,138
12,marriage_of_convenience,marriage,138
13,serial_monogamy,monogamy,138
14,polygyny,polygamy,138
15,polyandry,polygamy,138
0,clavicipitaceae,ascomycete,652
1,discomycete,ascomycete,652
0,adding_machine,calculator,661
1,adder,calculator,661
2,hand_calculator,calculator,661
3,abacus,calculator,661
4,napier's_bones,calculator,661
5,counter,calculator,661
6,quipu,calculator,661
7,pulse_counter,counter,661
0,one-liner,joke,150
1,dirty_joke,joke,150
2,ethnic_joke,joke,150
3,sick_joke,joke,150
0,police,law_enforcement_agency,675
1,gendarmerie,law_enforcement_agency,675
2,federal_bureau_of_investigation,law_enforcement_agency,675
3,royal_canadian_mounted_police,law_enforcement_agency,675
4,drug_enforcement_administration,law_enforcement_agency,675
5,bureau_of_alcohol_tobacco_and_firearms,law_enforcement_agency,675
6,federal_law_enforcement_training_center,law_enforcement_agency,675
7,criminal_investigation_command,law_enforcement_agency,675
8,financial_crimes_enforcement_network,law_enforcement_agency,675
9,federal_bureau_of_prisons,law_enforcement_agency,675
10,europol,law_enforcement_agency,675
11,scotland_yard,law_enforcement_agency,675
12,national_institute_of_justice,law_enforcement_agency,675
13,posse,law_enforcement_agency,675
14,mutawa'een,law_enforcement_agency,675
15,united_states_marshals_service,law_enforcement_agency,675
16,secret_police,law_enforcement_agency,675
17,gestapo,secret_police,675
18,schutzstaffel,secret_police,675
0,red-shafted_flicker,flicker,171
1,yellow-shafted_flicker,flicker,171
2,gilded_flicker,flicker,171
3,woodpecker,piciform_bird,171
4,toucan,piciform_bird,171
5,jacamar,piciform_bird,171
6,puffbird,piciform_bird,171
7,barbet,piciform_bird,171
8,honey_guide,piciform_bird,171
9,yellow-bellied_sapsucker,sapsucker,171
10,red-breasted_sapsucker,sapsucker,171
11,toucanet,toucan,171
12,flicker,woodpecker,171
13,downy_woodpecker,woodpecker,171
14,sapsucker,woodpecker,171
15,green_woodpecker,woodpecker,171
16,ivorybill,woodpecker,171
0,fatal_accident,accident,683
1,collision,accident,683
2,injury,accident,683
3,shipwreck,accident,683
4,collateral_damage,accident,683
5,pileup,collision,683
6,smash,collision,683
7,prang,collision,683
8,fender-bender,collision,683
9,mutilation,injury,683
10,dismemberment,injury,683
11,concussion,injury,683
0,bullying,aggression,685
1,aggro,aggression,685
2,aggression,behavior,685
3,easiness,behavior,685
4,bohemianism,behavior,685
5,the_way_of_the_world,behavior,685
0,murre,auk,177
1,guillemot,auk,177
2,razorbill,auk,177
3,auklet,auk,177
4,great_auk,auk,177
5,little_auk,auk,177
6,pigeon_guillemot,guillemot,177
7,black_guillemot,guillemot,177
8,thick-billed_murre,murre,177
9,common_murre,murre,177
0,apple_tree,apple,180
1,crab_apple,apple,180
2,wild_apple,apple,180
3,southern_crab_apple,crab_apple,180
4,american_crab_apple,crab_apple,180
5,siberian_crab,crab_apple,180
6,oregon_crab_apple,crab_apple,180
7,iowa_crab,crab_apple,180
8,bechtel_crab,crab_apple,180
9,wild_crab,crab_apple,180
0,hang,gymnastic_exercise,698
1,straddle,gymnastic_exercise,698
2,grand_circle,gymnastic_exercise,698
3,kip,gymnastic_exercise,698
4,scissors,gymnastic_exercise,698
5,long_fly,gymnastic_exercise,698
6,double_leg_circle,gymnastic_exercise,698
7,handstand,gymnastic_exercise,698
8,dip,gymnastic_exercise,698
9,inverted_hang,hang,698
10,straight_hang,hang,698
11,bent_hang,hang,698
12,lever_hang,hang,698
13,reverse_hang,hang,698
14,piked_reverse_hang,hang,698
0,zamia,cycad,193
1,encephalartos,cycad,193
2,macrozamia,cycad,193
3,dioon,cycad,193
4,ceratozamia,cycad,193
5,coontie,cycad,193
6,sago_palm,cycad,193
7,false_sago,cycad,193
8,burrawong,cycad,193
9,cycad,gymnosperm,193
10,seed_fern,gymnosperm,193
11,progymnosperm,gymnosperm,193
0,domestic_terrorism,terrorism,198
1,international_terrorism,terrorism,198
2,terrorist_attack,terrorism,198
3,ecoterrorism,terrorism,198
4,theoterrorism,terrorism,198
5,narcoterrorism,terrorism,198
6,state-sponsored_terrorism,terrorism,198
7,cyber-terrorism,terrorism,198
8,nuclear_terrorism,terrorism,198
9,chemical_terrorism,terrorism,198
10,bioterrorism,terrorism,198
11,9/11,terrorist_attack,198
0,windsor_tie,necktie,710
1,four-in-hand,necktie,710
2,necktie,neckwear,710
3,cravat,neckwear,710
4,ascot,neckwear,710
5,bolo_tie,neckwear,710
0,hip_pocket,pocket,200
1,breast_pocket,pocket,200
2,patch_pocket,pocket,200
3,slash_pocket,pocket,200
4,vest_pocket,pocket,200
5,diplomatic_pouch,pouch,200
6,mailbag,pouch,200
7,tobacco_pouch,pouch,200
0,ankylosaur,armored_dinosaur,212
1,triceratops,ceratopsian,212
2,protoceratops,ceratopsian,212
3,styracosaur,ceratopsian,212
4,corythosaur,hadrosaur,212
5,anatotitan,hadrosaur,212
6,edmontosaurus,hadrosaur,212
7,ornithopod,ornithischian,212
8,ceratopsian,ornithischian,212
9,armored_dinosaur,ornithischian,212
10,stegosaur,ornithischian,212
11,psittacosaur,ornithischian,212
12,staurikosaur,ornithischian,212
13,hadrosaur,ornithopod,212
0,woofer,loudspeaker,215
1,tweeter,loudspeaker,215
2,subwoofer,loudspeaker,215
3,bullhorn,loudspeaker,215
4,tannoy,loudspeaker,215
5,crystal_microphone,microphone,215
6,condenser_microphone,microphone,215
7,directional_microphone,microphone,215
8,bug,microphone,215
9,spike_mike,microphone,215
10,cardioid_microphone,microphone,215
0,academic_gown,gown,735
1,geneva_gown,gown,735
2,chasuble,vestment,735
3,gown,vestment,735
4,alb,vestment,735
5,cassock,vestment,735
6,surplice,vestment,735
7,pallium,vestment,735
8,humeral_veil,vestment,735
9,pontifical,vestment,735
10,soutane,vestment,735
0,tumble,acrobatic_stunt,737
1,split,acrobatic_stunt,737
2,headstand,acrobatic_stunt,737
3,somersault,acrobatic_stunt,737
4,backbend,acrobatic_stunt,737
5,flip-flop,acrobatic_stunt,737
6,walkover,acrobatic_stunt,737
0,adrenal_cortex,adrenal_gland,742
1,adrenal_medulla,adrenal_gland,742
2,pituitary,endocrine_gland,742
3,thyroid_gland,endocrine_gland,742
4,adrenal_gland,endocrine_gland,742
5,gonad,endocrine_gland,742
6,thymus_gland,endocrine_gland,742
7,islands_of_langerhans,endocrine_gland,742
8,parathyroid_gland,endocrine_gland,742
9,pineal_gland,endocrine_gland,742
10,testis,gonad,742
11,ovary,gonad,742
12,ovotestis,gonad,742
13,prostate_gland,gonad,742
14,corpus_luteum,ovary,742
15,anterior_pituitary,pituitary,742
16,posterior_pituitary,pituitary,742
17,pars_intermedia,pituitary,742
18,undescended_testis,testis,742
0,strange_attractor,attractor,236
1,plot_element,component,236
2,be-all_and_end-all,component,236
3,mcguffin,plot_element,236
4,vertex,point,236
0,job_candidate,applicant,752
0,putoff,evasion,242
1,circumlocution,evasion,242
2,snow_job,trickery,242
3,bluff,trickery,242
0,crosscut_saw,handsaw,755
1,ripsaw,handsaw,755
2,backsaw,handsaw,755
3,hacksaw,saw,755
4,two-handed_saw,saw,755
5,handsaw,saw,755
6,compass_saw,saw,755
7,crown_saw,saw,755
8,pitsaw,saw,755
0,ragweed_pollen,pollen,757
1,ascospore,spore,757
2,megaspore,spore,757
3,microspore,spore,757
4,teliospore,spore,757
5,oospore,spore,757
6,basidiospore,spore,757
7,zoospore,spore,757
8,chlamydospore,spore,757
9,carpospore,spore,757
10,conidium,spore,757
11,resting_spore,spore,757
12,pollen,spore,757
13,zygospore,spore,757
14,tetraspore,spore,757
15,agamete,spore,757
16,aeciospore,spore,757
0,socket,fitting,247
1,pipefitting,fitting,247
2,gas_fitting,fitting,247
3,reducer,fitting,247
4,receptacle,socket,247
5,electric_socket,socket,247
6,wall_socket,socket,247
7,outlet_box,socket,247
0,happiness,emotional_state,251
1,sadness,emotional_state,251
2,ecstasy,happiness,251
3,blessedness,happiness,251
4,radiance,happiness,251
5,mourning,sadness,251
0,dairying,animal_husbandry,262
1,insemination,animal_husbandry,262
2,beekeeping,animal_husbandry,262
3,drip_culture,cultivation,262
4,monoculture,cultivation,262
5,strip_cropping,cultivation,262
6,mixed_farming,farming,262
7,animal_husbandry,farming,262
8,aquaculture,farming,262
9,gardening,farming,262
10,cultivation,farming,262
11,market_gardening,gardening,262
12,flower_gardening,gardening,262
0,nguni,bantu,265
1,tswana,bantu,265
2,sotho,bantu,265
3,kongo,bantu,265
4,kamba,bantu,265
5,umbundu,bantu,265
6,tonga,bantu,265
7,gikuyu,bantu,265
8,luyia,bantu,265
9,luba,bantu,265
10,chimwini,bantu,265
11,mwera,bantu,265
12,fang,bantu,265
13,shona,bantu,265
14,chichewa,bantu,265
15,kinyarwanda,bantu,265
16,luganda,bantu,265
17,herero,bantu,265
18,pokomo,bantu,265
19,giriama,bantu,265
20,mashi,bantu,265
21,kichaga,bantu,265
22,nyamwezi,bantu,265
23,bantu,niger-congo,265
24,west_african,niger-congo,265
25,mande,niger-congo,265
26,akan,west_african,265
27,yoruba,west_african,265
0,text_file,computer_file,268
1,binary_file,computer_file,268
2,disk_file,computer_file,268
3,web_page,computer_file,268
4,backup_file,computer_file,268
5,output_file,computer_file,268
6,input_file,computer_file,268
7,master_file,computer_file,268
8,transaction_file,computer_file,268
9,read-only_file,computer_file,268
10,ascii_text_file,text_file,268
11,home_page,web_page,268
0,catherine_wheel,firework,292
1,maroon,firework,292
2,fizgig,firework,292
3,whizbang,firework,292
4,roman_candle,firework,292
5,cherry_bomb,firework,292
6,serpent,firework,292
7,skyrocket,firework,292
8,torpedo,firework,292
9,low_explosive,firework,292
0,expedient,means,312
1,implementation,means,312
2,motorization,means,312
3,wings,means,312
4,voice,means,312
5,dint,means,312
6,salvation,means,312
7,escape,means,312
8,improvisation,means,312
9,instrument,means,312
0,flowerbed,flower_garden,320
1,rose_garden,flower_garden,320
2,tulip_bed,flower_garden,320
3,landscaping,garden,320
4,kitchen_garden,garden,320
5,formal_garden,garden,320
6,herb_garden,garden,320
7,flower_garden,garden,320
8,victory_garden,garden,320
9,rock_garden,garden,320
10,sunken_garden,garden,320
11,grove,garden,320
12,plot,garden,320
13,pot_farm,garden,320
14,hanging_gardens_of_babylon,garden,320
15,topiary,garden,320
16,orange_grove,grove,320
17,lemon_grove,grove,320
0,great-aunt,aunt,327
1,maiden_aunt,aunt,327
2,aunt,kinswoman,327
3,great-niece,niece,327
4,big_sister,sister,327
5,little_sister,sister,327
6,half_sister,sister,327
0,microwave_diathermy_machine,diathermy_machine,335
1,shortwave_diathermy_machine,diathermy_machine,335
2,bronchoscope,endoscope,335
3,arthroscope,endoscope,335
4,colonoscope,endoscope,335
5,surgical_instrument,medical_instrument,335
6,scalpel,surgical_instrument,335
7,hemostat,surgical_instrument,335
8,retractor,surgical_instrument,335
9,snare,surgical_instrument,335
10,curette,surgical_instrument,335
11,dilator,surgical_instrument,335
12,surgical_knife,surgical_instrument,335
0,glue,adhesive_material,350
1,putty,adhesive_material,350
2,binder,adhesive_material,350
3,spirit_gum,glue,350
4,animal_glue,glue,350
5,casein_glue,glue,350
6,fish_glue,glue,350
7,rubber_cement,glue,350
8,marine_glue,glue,350
9,red-lead_putty,putty,350
10,iron_putty,putty,350
0,green_salad,salad,353
1,fruit_salad,salad,353
2,potato_salad,salad,353
3,pasta_salad,salad,353
4,tossed_salad,salad,353
5,combination_salad,salad,353
6,waldorf_salad,salad,353
7,coleslaw,salad,353
8,salmagundi,salad,353
9,molded_salad,salad,353
10,tabbouleh,salad,353
11,herring_salad,salad,353
0,multichannel_recorder,recorder,361
1,tape_recorder,recorder,361
2,oscillograph,recorder,361
3,black_box,recorder,361
4,compact-disk_burner,recorder,361
5,videocassette_recorder,recorder,361
6,magnetic_recorder,recorder,361
7,dictaphone,recorder,361
8,cassette_recorder,tape_recorder,361
0,loan,debt,375
1,arrears,debt,375
2,bad_debt,debt,375
3,public_debt,debt,375
4,national_debt,debt,375
