,child,parent,group
4,computing_in_government,computers_in_other_domains,10010405_8
5,publishing,computers_in_other_domains,10010405_8
6,cartography,computers_in_other_domains,10010405_8
7,voting_/_election_technologies,computing_in_government,10010405_8
8,personal_computers_and_pc_applications,military,10010405_8
9,word_processors,personal_computers_and_pc_applications,10010405_8
10,spreadsheets,personal_computers_and_pc_applications,10010405_8
11,computer_games,personal_computers_and_pc_applications,10010405_8
12,microcomputers,personal_computers_and_pc_applications,10010405_8
0,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
1,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
2,interactive_whiteboards,ubiquitous_and_mobile_computing,10003120_4
3,e-book_readers,ubiquitous_and_mobile_computing,10003120_4
4,handheld_game_consoles,ubiquitous_and_mobile_computing,10003120_4
5,ambient_intelligence,ubiquitous_and_mobile_computing,10003120_4
6,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
7,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
8,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
9,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
10,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
11,mobile_devices,ubiquitous_and_mobile_computing,10003120_4
12,smartphones,ubiquitous_and_mobile_devices,10003120_4
13,mobile_phones,ubiquitous_and_mobile_devices,10003120_4
14,personal_digital_assistants,ubiquitous_and_mobile_devices,10003120_4
15,tablet_computers,ubiquitous_and_mobile_devices,10003120_4
16,portable_media_players,ubiquitous_and_mobile_devices,10003120_4
0,logic_and_verification,logic,10003752_4
1,type_theory,logic,10003752_4
2,higher_order_logic,logic,10003752_4
3,modal_and_temporal_logics,logic,10003752_4
4,automated_reasoning,logic_and_verification,10003752_4
5,finite_model_theory,logic_and_verification,10003752_4
6,proof_theory,logic_and_verification,10003752_4
7,hoare_logic,logic_and_verification,10003752_4
8,separation_logic,logic_and_verification,10003752_4
9,programming_logic,logic_and_verification,10003752_4
10,verification_by_model_checking,logic_and_verification,10003752_4
11,constraint_and_logic_programming,modal_and_temporal_logics,10003752_4
12,description_logics,modal_and_temporal_logics,10003752_4
13,constructive_mathematics,modal_and_temporal_logics,10003752_4
14,equational_logic_and_rewriting,proof_theory,10003752_4
15,abstraction,type_theory,10003752_4
0,economics_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
1,social_aspects_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
2,usability_in_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
3,privacy_protections,human_and_societal_aspects_of_security_and_privacy,10002978_10
0,network_control_algorithms,control_path_algorithms,10003033_4
1,packet_classification,data_path_algorithms,10003033_4
2,deep_packet_inspection,data_path_algorithms,10003033_4
3,traffic_engineering_algorithms,data_path_algorithms,10003033_4
4,packet_scheduling,data_path_algorithms,10003033_4
5,network_economics,network_algorithms,10003033_4
6,network_resources_allocation,network_algorithms,10003033_4
7,network_design_and_planning_algorithms,network_algorithms,10003033_4
8,data_path_algorithms,network_algorithms,10003033_4
9,control_path_algorithms,network_algorithms,10003033_4
0,program_analysis,program_constructs,10003752_8
1,program_verification,program_constructs,10003752_8
2,parsing,program_constructs,10003752_8
3,control_primitives,program_constructs,10003752_8
4,functional_constructs,program_constructs,10003752_8
5,object_oriented_constructs,program_constructs,10003752_8
6,semantics_and_reasoning,program_constructs,10003752_8
7,program_schemes,program_constructs,10003752_8
8,assertions,program_verification,10003752_8
9,program_specifications,program_verification,10003752_8
10,abstraction,program_verification,10003752_8
11,invariants,program_verification,10003752_8
12,pre-_and_post-conditions,program_verification,10003752_8
13,operational_semantics,semantics_and_reasoning,10003752_8
14,denotational_semantics,semantics_and_reasoning,10003752_8
15,axiomatic_semantics,semantics_and_reasoning,10003752_8
16,algebraic_semantics,semantics_and_reasoning,10003752_8
17,categorical_semantics,semantics_and_reasoning,10003752_8
18,type_structures,semantics_and_reasoning,10003752_8
0,trusted_computing,systems_security,10002978_6
1,denial-of-service_attacks,systems_security,10002978_6
2,vulnerability_management,systems_security,10002978_6
3,browser_security,systems_security,10002978_6
4,penetration_testing,systems_security,10002978_6
5,file_system_security,systems_security,10002978_6
6,operating_systems_security,systems_security,10002978_6
7,information_flow_control,systems_security,10002978_6
8,mobile_platform_security,systems_security,10002978_6
9,distributed_systems_security,systems_security,10002978_6
10,firewalls,systems_security,10002978_6
11,vulnerability_scanners,systems_security,10002978_6
12,virtualization_and_security,systems_security,10002978_6
0,emerging_interfaces,emerging_technologies,10010583_10
1,electromechanical_systems,emerging_technologies,10010583_10
2,memory_and_dense_storage,emerging_technologies,10010583_10
3,quantum_technologies,emerging_technologies,10010583_10
4,emerging_tools_and_methodologies,emerging_technologies,10010583_10
5,analysis_and_design_of_emerging_devices_and_systems,emerging_technologies,10010583_10
6,emerging_simulation,emerging_technologies,10010583_10
7,emerging_languages_and_compilers,emerging_technologies,10010583_10
8,microelectromechanical_systems,emerging_technologies,10010583_10
9,nanoelectromechanical_systems,emerging_technologies,10010583_10
10,iii-v_compounds,emerging_technologies,10010583_10
11,circuit_substrates,emerging_technologies,10010583_10
12,emerging_architectures,emerging_technologies,10010583_10
13,bio-embedded_electronics,emerging_technologies,10010583_10
14,biology-related_information_processing,emerging_technologies,10010583_10
15,neural_systems,emerging_technologies,10010583_10
16,spintronics_and_magnetic_technologies,emerging_technologies,10010583_10
17,plasmonics,emerging_technologies,10010583_10
18,tunneling_devices,emerging_technologies,10010583_10
19,flexible_and_printable_circuits,emerging_technologies,10010583_10
20,reversible_logic,emerging_technologies,10010583_10
21,carbon_based_electronics,emerging_technologies,10010583_10
22,emerging_optical_and_photonic_technologies,emerging_technologies,10010583_10
23,superconducting_circuits,emerging_technologies,10010583_10
24,quantum_dots_and_cellular_automata,emerging_technologies,10010583_10
25,quantum_computation,quantum_technologies,10010583_10
26,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
27,quantum_communication_and_cryptography,quantum_technologies,10010583_10
0,transistor-level_synthesis,electronic_design_automation,10010583_6
1,power_grid_design,electronic_design_automation,10010583_6
2,clock-network_synthesis,electronic_design_automation,10010583_6
3,timing_analysis,electronic_design_automation,10010583_6
4,hardware_description_languages_and_compilation,electronic_design_automation,10010583_6
5,electrical-level_simulation,electronic_design_automation,10010583_6
6,logic_synthesis,electronic_design_automation,10010583_6
7,operations_scheduling,electronic_design_automation,10010583_6
8,modeling_and_parameter_extraction,electronic_design_automation,10010583_6
9,model-order_reduction,electronic_design_automation,10010583_6
10,datapath_optimization,electronic_design_automation,10010583_6
11,best_practices_for_eda,electronic_design_automation,10010583_6
12,circuit_optimization,electronic_design_automation,10010583_6
13,compact_delay_models,electronic_design_automation,10010583_6
14,methodologies_for_eda,electronic_design_automation,10010583_6
15,physical_design_(eda),electronic_design_automation,10010583_6
16,physical_synthesis,electronic_design_automation,10010583_6
17,sequential_synthesis,electronic_design_automation,10010583_6
18,hardware-software_codesign,electronic_design_automation,10010583_6
19,resource_binding_and_sharing,electronic_design_automation,10010583_6
20,packaging,electronic_design_automation,10010583_6
21,design_databases_for_eda,electronic_design_automation,10010583_6
22,software_tools_for_eda,electronic_design_automation,10010583_6
23,static_timing_analysis,electronic_design_automation,10010583_6
24,combinational_synthesis,electronic_design_automation,10010583_6
25,placement,electronic_design_automation,10010583_6
26,wire_routing,electronic_design_automation,10010583_6
27,statistical_timing_analysis,electronic_design_automation,10010583_6
28,transition-based_timing_analysis,electronic_design_automation,10010583_6
29,technology-mapping,electronic_design_automation,10010583_6
30,partitioning_and_floorplanning,electronic_design_automation,10010583_6
31,high-level_and_register-transfer_level_synthesis,electronic_design_automation,10010583_6
0,consumer_products,industry_and_manufacturing,10010405_9
1,marketing,industry_and_manufacturing,10010405_9
2,computer-aided_manufacturing,industry_and_manufacturing,10010405_9
3,supply_chain_management,industry_and_manufacturing,10010405_9
4,transportation,industry_and_manufacturing,10010405_9
5,decision_analysis,operations_research,10010405_9
6,multi-criterion_optimization_and_decision-making,operations_research,10010405_9
7,command_and_control,operations_research,10010405_9
8,forecasting,operations_research,10010405_9
0,user_studies,hci_design_and_evaluation_methods,10003120_1
1,empirical_studies_in_hci,hci_design_and_evaluation_methods,10003120_1
2,heuristic_evaluations,hci_design_and_evaluation_methods,10003120_1
3,walkthrough_evaluations,hci_design_and_evaluation_methods,10003120_1
4,laboratory_experiments,hci_design_and_evaluation_methods,10003120_1
5,field_studies,hci_design_and_evaluation_methods,10003120_1
6,usability_testing,hci_design_and_evaluation_methods,10003120_1
7,"hci_theory,_concepts_and_models",human_computer_interaction_(hci),10003120_1
8,interaction_paradigms,human_computer_interaction_(hci),10003120_1
9,user_models,human_computer_interaction_(hci),10003120_1
10,collaborative_interaction,human_computer_interaction_(hci),10003120_1
11,mixed_/_augmented_reality,interaction_paradigms,10003120_1
12,virtual_reality,interaction_paradigms,10003120_1
13,interactive_systems_and_tools,interaction_paradigms,10003120_1
14,command_line_interfaces,interaction_paradigms,10003120_1
15,web-based_interaction,interaction_paradigms,10003120_1
16,hypertext_/_hypermedia,interaction_paradigms,10003120_1
17,user_interface_management_systems,interactive_systems_and_tools,10003120_1
18,user_interface_toolkits,interactive_systems_and_tools,10003120_1
0,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
1,information_accountability_and_usage_control,database_and_storage_security,10002978_8
2,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
3,database_activity_monitoring,database_and_storage_security,10002978_8
0,seniors,age,10003456_3
1,adolescents,age,10003456_3
2,children,age,10003456_3
3,race_and_ethnicity,cultural_characteristics,10003456_3
4,sexual_orientation,cultural_characteristics,10003456_3
5,religious_orientation,cultural_characteristics,10003456_3
6,men,gender,10003456_3
7,women,gender,10003456_3
0,design_for_testability,hardware_test,10010583_8
1,fault_models_and_test_metrics,hardware_test,10010583_8
2,built-in_self-test,hardware_test,10010583_8
3,hardware_reliability_screening,hardware_test,10010583_8
4,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
5,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
6,online_test_and_diagnostics,hardware_test,10010583_8
7,test_data_compression,hardware_test,10010583_8
8,defect-based_test,hardware_test,10010583_8
9,memory_test_and_repair,hardware_test,10010583_8
10,board-_and_system-level_test,hardware_test,10010583_8
11,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
0,hardware_reverse_engineering,hardware_attacks_and_countermeasures,10002978_5
1,malicious_design_modifications,hardware_security_implementation,10002978_5
2,tamper-proof_and_tamper-resistant_designs,hardware_security_implementation,10002978_5
3,side-channel_analysis_and_countermeasures,hardware_security_implementation,10002978_5
4,embedded_systems_security,security_in_hardware,10002978_5
5,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
0,graphical_/_visual_passwords,authentication,10002978_3
1,"pseudonymity,_anonymity_and_untraceability",authentication,10002978_3
2,biometrics,authentication,10002978_3
3,multi-factor_authentication,authentication,10002978_3
4,authorization,authentication,10002978_3
5,digital_rights_management,authorization,10002978_3
6,access_control,authorization,10002978_3
7,privacy-preserving_protocols,authorization,10002978_3
8,security_services,authorization,10002978_3
0,document_scripting_languages,document_management,10010405_11
1,document_analysis,document_management,10010405_11
2,document_capture,document_management,10010405_11
3,document_searching,document_management,10010405_11
4,document_metadata,document_management,10010405_11
5,document_scanning,document_management,10010405_11
6,text_editing,document_management,10010405_11
7,image_composition,document_management,10010405_11
8,document_management_and_text_processing,document_management,10010405_11
9,document_preparation,document_management,10010405_11
10,annotation,document_management,10010405_11
11,markup_languages,document_management,10010405_11
12,online_handwriting_recognition,document_management,10010405_11
13,optical_character_recognition,document_management,10010405_11
14,version_control,document_management,10010405_11
15,multi_/_mixed_media_creation,document_preparation,10010405_11
16,hypertext_/_hypermedia_creation,document_preparation,10010405_11
17,format_and_notation,document_preparation,10010405_11
0,network_simulations,network_performance_evaluation,10003033_5
1,network_measurement,network_performance_evaluation,10003033_5
2,network_performance_analysis,network_performance_evaluation,10003033_5
3,network_performance_modeling,network_performance_evaluation,10003033_5
4,network_experimentation,network_performance_evaluation,10003033_5
0,data_stream_mining,data_mining,10002951_3
1,association_rules,data_mining,10002951_3
2,clustering,data_mining,10002951_3
3,collaborative_filtering,data_mining,10002951_3
4,reputation_systems,data_mining,10002951_3
5,location_based_services,geographic_information_systems,10002951_3
6,global_positioning_systems,geographic_information_systems,10002951_3
0,surveillance_mechanisms,computer_forensics,10010405_6
1,network_forensics,computer_forensics,10010405_6
2,system_forensics,computer_forensics,10010405_6
3,data_recovery,computer_forensics,10010405_6
4,investigation_techniques,computer_forensics,10010405_6
0,continuous_models,continuous_simulation,10010147_5
1,molecular_simulation,continuous_simulation,10010147_5
2,quantum_mechanic_simulation,continuous_simulation,10010147_5
3,agent_/_discrete_models,discrete-event_simulation,10010147_5
4,distributed_simulation,discrete-event_simulation,10010147_5
5,real-time_simulation,discrete-event_simulation,10010147_5
6,modeling_methodologies,modeling_and_simulation,10010147_5
7,simulation_evaluation,modeling_and_simulation,10010147_5
8,simulation_theory,modeling_and_simulation,10010147_5
9,simulation_environments,modeling_and_simulation,10010147_5
10,network_science,modeling_and_simulation,10010147_5
11,systems_theory,modeling_and_simulation,10010147_5
12,uncertainty_quantification,modeling_and_simulation,10010147_5
13,data_assimilation,modeling_and_simulation,10010147_5
14,artificial_life,modeling_and_simulation,10010147_5
15,multiscale_systems,modeling_and_simulation,10010147_5
16,model_development_and_analysis,modeling_methodologies,10010147_5
17,model_verification_and_validation,modeling_methodologies,10010147_5
18,simulation_support_systems,simulation_environments,10010147_5
19,simulation_languages,simulation_environments,10010147_5
20,simulation_tools,simulation_environments,10010147_5
21,discrete-event_simulation,simulation_types_and_techniques,10010147_5
22,continuous_simulation,simulation_types_and_techniques,10010147_5
23,rare-event_simulation,simulation_types_and_techniques,10010147_5
24,simulation_by_animation,simulation_types_and_techniques,10010147_5
25,interactive_simulation,simulation_types_and_techniques,10010147_5
0,switching_devices_power_issues,power_and_energy,10010583_5
1,interconnect_power_issues,power_and_energy,10010583_5
2,smart_grid,power_and_energy,10010583_5
3,batteries,power_and_energy,10010583_5
4,reusable_energy_storage,power_and_energy,10010583_5
5,energy_metering,power_and_energy,10010583_5
6,power_networks,power_and_energy,10010583_5
7,energy_distribution,power_and_energy,10010583_5
8,power_conversion,power_and_energy,10010583_5
9,chip-level_power_issues,power_and_energy,10010583_5
10,platform_power_issues,power_and_energy,10010583_5
11,thermal_issues,power_and_energy,10010583_5
12,temperature_control,power_and_energy,10010583_5
13,temperature_monitoring,power_and_energy,10010583_5
14,temperature_simulation_and_estimation,power_and_energy,10010583_5
15,renewable_energy,power_and_energy,10010583_5
16,fuel-based_energy,power_and_energy,10010583_5
17,power_estimation_and_optimization,power_and_energy,10010583_5
18,energy_generation_and_storage,power_and_energy,10010583_5
19,impact_on_the_environment,power_and_energy,10010583_5
20,enterprise_level_and_data_centers_power_issues,power_and_energy,10010583_5
21,circuits_power_issues,power_and_energy,10010583_5
0,intrusion_detection_systems,malware_and_its_mitigation,10002978_4
1,spoofing_attacks,malware_and_its_mitigation,10002978_4
2,intrusion/anomaly_detection_and_malware_mitigation,malware_and_its_mitigation,10002978_4
3,artificial_immune_systems,malware_and_its_mitigation,10002978_4
4,phishing,malware_and_its_mitigation,10002978_4
5,social_engineering_attacks,malware_and_its_mitigation,10002978_4
0,learning_management_systems,e-learning,10010405_10
1,computer-assisted_instruction,e-learning,10010405_10
2,computer-managed_instruction,e-learning,10010405_10
3,distance_learning,e-learning,10010405_10
4,digital_libraries_and_archives,e-learning,10010405_10
5,e-learning,education,10010405_10
6,interactive_learning_environments,education,10010405_10
7,collaborative_learning,interactive_learning_environments,10010405_10
0,exact_arithmetic_algorithms,algebraic_algorithms,10010147_1
1,equation_and_inequality_solving_algorithms,algebraic_algorithms,10010147_1
2,symbolic_calculus_algorithms,algebraic_algorithms,10010147_1
3,representation_of_polynomials,algebraic_algorithms,10010147_1
4,boolean_algebra_algorithms,algebraic_algorithms,10010147_1
5,hybrid_symbolic-numeric_methods,algebraic_algorithms,10010147_1
6,representation_of_exact_numbers,algebraic_algorithms,10010147_1
7,combinatorial_algorithms,algebraic_algorithms,10010147_1
8,linear_algebra_algorithms,algebraic_algorithms,10010147_1
9,number_theory_algorithms,algebraic_algorithms,10010147_1
10,representation_of_boolean_functions,algebraic_algorithms,10010147_1
11,optimization_algorithms,algebraic_algorithms,10010147_1
12,representation_of_mathematical_functions,algebraic_algorithms,10010147_1
13,discrete_calculus_algorithms,algebraic_algorithms,10010147_1
14,computer_algebra_systems,algebraic_algorithms,10010147_1
15,nonalgebraic_algorithms,algebraic_algorithms,10010147_1
16,special-purpose_algebraic_systems,algebraic_algorithms,10010147_1
17,symbolic_and_algebraic_algorithms,algebraic_algorithms,10010147_1
18,theorem_proving_algorithms,algebraic_algorithms,10010147_1
19,representation_of_mathematical_objects,algebraic_algorithms,10010147_1
20,symbolic_and_algebraic_manipulation,algebraic_algorithms,10010147_1
0,wireless_devices,networking_hardware,10010583_2
1,"communication_hardware,_interfaces_and_storage",networking_hardware,10010583_2
2,buses_and_high-speed_links,networking_hardware,10010583_2
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
3,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
4,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
5,social_navigation,collaborative_and_social_computing,10003120_3
6,social_content_sharing,collaborative_and_social_computing,10003120_3
7,social_media,collaborative_and_social_computing,10003120_3
8,collaborative_content_creation,collaborative_and_social_computing,10003120_3
9,social_recommendation,collaborative_and_social_computing,10003120_3
10,collaborative_filtering,collaborative_and_social_computing,10003120_3
11,social_tagging,collaborative_and_social_computing,10003120_3
12,ethnographic_studies,empirical_studies_in_collaborative_and_social_computing,10003120_3
13,social_recommendation,empirical_studies_in_collaborative_and_social_computing,10003120_3
14,collaborative_filtering,empirical_studies_in_collaborative_and_social_computing,10003120_3
15,social_tagging,empirical_studies_in_collaborative_and_social_computing,10003120_3
16,social_navigation,empirical_studies_in_collaborative_and_social_computing,10003120_3
17,social_network_analysis,social_networks,10003120_3
18,social_content_sharing,social_networks,10003120_3
19,social_media,social_networks,10003120_3
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,formal_security_models,formal_methods_and_theory_of_security,10002978_2
1,logic_and_verification,formal_methods_and_theory_of_security,10002978_2
2,security_requirements,formal_methods_and_theory_of_security,10002978_2
3,trust_frameworks,formal_methods_and_theory_of_security,10002978_2
0,software_security_engineering,software_and_application_security,10002978_9
1,software_reverse_engineering,software_and_application_security,10002978_9
2,social_network_security_and_privacy,software_and_application_security,10002978_9
3,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
4,web_application_security,software_and_application_security,10002978_9
0,design_modules_and_hierarchy,integrated_circuits,10010583_3
1,logic_circuits,integrated_circuits,10010583_3
2,photonic_and_optical_interconnect,integrated_circuits,10010583_3
3,interconnect,integrated_circuits,10010583_3
4,metallic_interconnect,integrated_circuits,10010583_3
5,hardware_accelerators,integrated_circuits,10010583_3
6,3d_integrated_circuits,integrated_circuits,10010583_3
7,input_/_output_circuits,integrated_circuits,10010583_3
8,programmable_logic_elements,integrated_circuits,10010583_3
9,read-only_memory,integrated_circuits,10010583_3
10,non-volatile_memory,integrated_circuits,10010583_3
11,static_memory,integrated_circuits,10010583_3
12,sequential_circuits,integrated_circuits,10010583_3
13,combinational_circuits,integrated_circuits,10010583_3
14,arithmetic_and_datapath_circuits,integrated_circuits,10010583_3
15,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
16,transistors,integrated_circuits,10010583_3
17,digital_switches,integrated_circuits,10010583_3
18,evolvable_hardware,integrated_circuits,10010583_3
19,reconfigurable_logic_applications,integrated_circuits,10010583_3
20,finite_state_machines,integrated_circuits,10010583_3
21,logic_families,integrated_circuits,10010583_3
22,radio_frequency_and_wireless_interconnect,integrated_circuits,10010583_3
