,group,child,parent
245,171,yellow-bellied sapsucker,sapsucker
246,171,red-breasted sapsucker,sapsucker
247,171,yellow-shafted flicker,flicker
248,171,red-shafted flicker,flicker
249,171,gilded flicker,flicker
250,177,murre,auk
251,177,guillemot,auk
252,177,razorbill,auk
253,177,little auk,auk
254,177,auklet,auk
255,177,great auk,auk
256,177,common murre,murre
257,177,thick-billed murre,murre
258,177,pigeon guillemot,guillemot
259,177,black guillemot,guillemot
260,180,apple tree,apple
261,180,crab apple,apple
262,180,wild crab,crab apple
263,180,Siberian crab,crab apple
264,180,American crab apple,crab apple
265,180,Southern crab apple,crab apple
266,180,Iowa crab,crab apple
267,180,Oregon crab apple,crab apple
268,180,Bechtel crab,crab apple
269,180,wild apple,crab apple
270,184,introduction,beginning
271,184,initiation,beginning
272,184,activation,beginning
273,184,constitution,beginning
274,184,introduction,beginning
275,184,resumption,beginning
276,184,introduction,beginning
277,184,introduction,beginning
278,184,product introduction,introduction
279,184,ushering in,introduction
280,184,curtain raiser,introduction
281,184,housing start,introduction
282,184,installation,introduction
283,184,icebreaker,introduction
284,184,face-off,introduction
285,184,kickoff,introduction
286,184,tip-off,introduction
287,184,jump ball,introduction
288,184,springboard,introduction
289,184,first base,introduction
290,184,induction,initiation
291,184,inauguration,initiation
292,184,first step,initiation
293,184,hypnogenesis,initiation
294,184,induction of labor,initiation
295,184,naturalization,initiation
296,184,peace initiative,initiation
297,184,activation,activation
298,184,startup,activation
299,184,groundbreaking,activation
300,184,constitution,constitution
301,184,federation,constitution
302,184,unionization,constitution
303,184,collectivization,constitution
304,184,communization,constitution
305,184,authorship,constitution
306,184,population,constitution
307,184,colonization,constitution
308,184,attack,face-off
309,184,scrum,face-off
310,193,progymnosperm,gymnosperm
311,193,cycad,gymnosperm
312,193,seed fern,gymnosperm
313,193,welwitschia,gymnosperm
314,193,dioon,cycad
315,193,encephalartos,cycad
316,193,zamia,cycad
317,193,ceratozamia,cycad
318,193,macrozamia,cycad
319,193,sago palm,cycad
320,193,false sago,cycad
321,193,coontie,zamia
322,193,burrawong,macrozamia
323,193,kaffir bread,encephalartos
324,198,terrorism,terror
325,198,chemical terrorism,terrorism
326,198,bioterrorism,terrorism
327,198,nuclear terrorism,terrorism
328,198,state-sponsored terrorism,terrorism
329,198,narcoterrorism,terrorism
330,198,theoterrorism,terrorism
331,198,international terrorism,terrorism
332,198,domestic terrorism,terrorism
333,198,cyber-terrorism,terrorism
334,198,ecoterrorism,terrorism
335,198,terrorist attack,terrorism
336,198,9/11,terrorist attack
337,198,Red Hand Defenders,terrorism
338,200,pouch,pocket
339,200,hip pocket,pocket
340,200,breast pocket,pocket
341,200,vest pocket,pocket
342,200,slash pocket,pocket
343,200,patch pocket,pocket
344,200,fob,pocket
345,200,tobacco pouch,pouch
346,200,diplomatic pouch,pouch
347,200,mailbag,pouch
348,200,sporran,pouch
349,200,fanny pack,pouch
350,200,waist pack,pouch
351,212,ornithopod,ornithischian
352,212,hadrosaur,ornithopod
353,212,trachodon,hadrosaur
354,212,corythosaur,hadrosaur
355,212,edmontosaurus,hadrosaur
356,212,anatotitan,hadrosaur
357,212,ceratopsian,ornithischian
358,212,triceratops,ceratopsian
359,212,styracosaur,ceratopsian
360,212,protoceratops,ceratopsian
361,212,psittacosaur,ceratopsian
362,212,armored dinosaur,ornithischian
363,212,ankylosaur,armored dinosaur
364,212,edmontonia,armored dinosaur
365,212,stegosaur,armored dinosaur
366,212,bone-headed dinosaur,ornithischian
367,212,pachycephalosaur,bone-headed dinosaur
368,212,staurikosaur,ornithischian
369,212,pisanosaur,ornithischian
370,215,loudspeaker,electro-acoustic transducer
371,215,microphone,electro-acoustic transducer
372,215,earphone,electro-acoustic transducer
373,215,headset,electro-acoustic transducer
374,215,telephone receiver,electro-acoustic transducer
375,215,crystal pickup,microphone
376,215,condenser microphone,microphone
377,215,crystal microphone,microphone
378,215,directional microphone,microphone
379,215,cardioid microphone,microphone
380,215,spike mike,microphone
381,215,bug,microphone
382,215,tweeter,loudspeaker
383,215,woofer,loudspeaker
384,215,subwoofer,loudspeaker
385,215,squawk box,loudspeaker
386,215,tannoy,loudspeaker
387,215,cartridge,crystal pickup
388,215,bullhorn,loudspeaker
389,236,vertex,point
390,236,intersection,point
391,236,intercept,point
392,236,component,point
393,236,attractor,point
394,236,strange attractor,attractor
395,236,metacenter,point
396,236,plot element,point
397,236,McGuffin,plot element
398,236,be-all and end-all,plot element
399,24,marmoset,New World monkey
400,24,true marmoset,marmoset
401,24,pygmy marmoset,marmoset
402,24,tamarin,New World monkey
403,24,silky tamarin,tamarin
404,24,pinche,tamarin
405,24,capuchin,New World monkey
406,24,squirrel monkey,New World monkey
407,24,howler monkey,New World monkey
408,24,spider monkey,New World monkey
409,24,woolly monkey,New World monkey
410,24,titi,New World monkey
411,24,saki,New World monkey
412,24,uakari,New World monkey
413,24,douroucouli,New World monkey
414,242,exaggeration,trickery
415,242,subterfuge,trickery
416,242,evasion,trickery
417,242,misrepresentation,trickery
418,242,pretense,trickery
419,242,pretext,subterfuge
420,242,facade,subterfuge
421,242,quibble,subterfuge
422,242,circumlocution,subterfuge
423,242,hedge,evasion
424,242,doublespeak,evasion
425,242,half-truth,misrepresentation
426,242,bluff,misrepresentation
427,242,snow job,misrepresentation
428,242,bill of goods,misrepresentation
429,242,crocodile tears,pretense
430,242,humbug,pretense
431,242,hypocrisy,pretense
432,247,socket,fitting
433,247,receptacle,fitting
434,247,pipefitting,fitting
435,247,gas fitting,fitting
436,247,slot,fitting
437,247,electric socket,socket
438,247,wall socket,socket
439,247,outlet box,receptacle
440,247,reducer,pipefitting
441,247,point,pipefitting
442,251,gratification,emotional state
443,251,comfort,gratification
444,251,happiness,gratification
445,251,embarrassment,emotional state
446,251,mourning,sadness
447,251,sadness,emotional state
448,251,unhappiness,sadness
449,251,embitterment,unhappiness
450,251,ecstasy,emotional state
451,251,nirvana,ecstasy
452,251,blessedness,nirvana
453,251,radiance,happiness
454,251,poignance,sadness
455,251,state,emotional state
456,251,quality of life,emotional state
457,262,cultivation,farming
458,262,animal husbandry,farming
459,262,culture,farming
460,262,mixed farming,farming
461,262,subsistence farming,farming
462,262,landscaping,farming
463,262,roundup,farming
464,262,tilling,cultivation
465,262,tillage,cultivation
466,262,plowing,cultivation
467,262,planting,cultivation
468,262,strip cropping,cultivation
469,262,gardening,cultivation
470,262,flower gardening,gardening
471,262,market gardening,gardening
472,262,ranching,animal husbandry
473,262,dairying,animal husbandry
474,262,insemination,animal husbandry
475,262,beekeeping,animal husbandry
476,262,arboriculture,culture
477,262,viticulture,culture
478,262,cranberry culture,culture
479,262,aquaculture,culture
480,262,drip culture,culture
481,262,hydroponics,culture
482,262,monoculture,culture
483,265,Bantu,Niger-Congo
484,265,Kwa,Niger-Congo
485,265,Mande,Niger-Congo
486,265,Gur,Niger-Congo
487,265,West African,Niger-Congo
488,265,Swahili,Bantu
489,265,Gikuyu,Bantu
490,265,Zulu,Bantu
491,265,Xhosa,Bantu
492,265,Sotho,Bantu
493,265,Tswana,Bantu
494,265,Kamba,Bantu
495,265,Luba,Bantu
496,265,Shona,Bantu
497,265,Nguni,Bantu
498,265,Ndebele,Bantu
499,265,Chichewa,Bantu
500,265,LuGanda,Bantu
501,265,Umbundu,Bantu
502,265,Herero,Bantu
503,265,Nyamwezi,Bantu
504,265,Kinyarwanda,Bantu
505,265,Mashi,Bantu
506,265,Kichaga,Bantu
507,265,Mwera,Bantu
508,265,ChiMwini,Bantu
509,265,Yoruba,Kwa
510,265,Akan,Kwa
511,265,Ewe,Kwa
512,265,Fang,Kwa
513,265,Mande,Mande
514,265,Gur,Gur
515,265,Fula,West African
516,265,Sango,West African
517,265,Wolof,West African
518,265,Giriama,West African
519,265,Serer,West African
520,265,Pokomo,West African
521,265,Luyia,West African
522,265,Kongo,West African
523,265,Tonga,West African
524,265,Swazi,West African
525,265,Kiswahili,Swahili
526,265,Chishona,Shona
527,265,Sesotho,Sotho
528,268,web page,computer file
529,268,disk file,computer file
530,268,home page,web page
531,268,text file,disk file
532,268,binary file,disk file
533,268,read-only file,disk file
534,268,transaction file,disk file
535,268,master file,disk file
536,268,backup file,disk file
537,268,input file,disk file
538,268,output file,disk file
539,268,ASCII text file,text file
540,268,source code,text file
541,28,ball,agglomeration
542,28,knot,agglomeration
543,28,swad,agglomeration
544,28,bunch,agglomeration
545,28,wisp,agglomeration
546,28,Pleiades,agglomeration
547,28,Omega Centauri,agglomeration
548,28,Northern Cross,agglomeration
549,28,clew,ball
550,28,embolus,ball
551,28,thrombus,knot
552,28,witches' broom,knot
553,28,gob,swad
554,28,tuft,bunch
555,28,clot,bunch
556,28,coma,wisp
557,292,fizgig,firework
558,292,firecracker,firework
559,292,sparkler,firework
560,292,Roman candle,firework
561,292,catherine wheel,firework
562,292,skyrocket,firework
563,292,serpent,firework
564,292,cherry bomb,firework
565,292,maroon,firework
566,292,torpedo,firework
567,292,cannon cracker,firecracker
568,292,squib,firecracker
569,292,whizbang,firecracker
570,292,low explosive,firework
571,312,expedient,means
572,312,instrument,means
573,312,practice,means
574,312,escape,means
575,312,road,means
576,312,expedient,means
577,312,desperate measure,expedient
578,312,pis aller,expedient
579,312,makeshift,expedient
580,312,improvisation,expedient
581,312,instrumentation,instrument
582,312,voice,instrument
583,312,wings,instrument
584,312,tooth,instrument
585,312,dint,instrument
586,312,implementation,practice
587,312,motorization,practice
588,312,salvation,escape
589,312,open sesame,escape
590,312,royal road,road
591,312,fast track,road
592,312,stepping stone,road
593,312,crutch,means
594,320,flower garden,garden
595,320,formal garden,garden
596,320,kitchen garden,garden
597,320,market garden,garden
598,320,landscaping,garden
599,320,grove,garden
600,320,parterre,flower garden
601,320,rock garden,flower garden
602,320,rose garden,flower garden
603,320,topiary,flower garden
604,320,bed,flower garden
605,320,flowerbed,bed
606,320,rose bed,bed
607,320,tulip bed,bed
608,320,turnip bed,bed
609,320,asparagus bed,bed
610,320,hotbed,bed
611,320,Hanging Gardens of Babylon,formal garden
612,320,Tuileries,formal garden
613,320,sunken garden,formal garden
614,320,roof garden,formal garden
615,320,herb garden,kitchen garden
616,320,victory garden,kitchen garden
617,320,pot farm,market garden
618,320,lemon grove,grove
619,320,orange grove,grove
620,320,peach orchard,grove
621,320,apple orchard,grove
622,320,hop garden,landscaping
623,320,tea garden,landscaping
624,327,female sibling,kinswoman
625,327,aunt,kinswoman
626,327,niece,kinswoman
627,327,sister,female sibling
628,327,half sister,sister
629,327,little sister,sister
630,327,big sister,sister
631,327,maiden aunt,aunt
632,327,great-aunt,aunt
633,327,great-niece,niece
634,33,flight feather,feather
635,33,contour feather,feather
636,33,down,feather
637,33,primary,flight feather
638,33,tail feather,flight feather
639,33,scapular,contour feather
640,33,bastard wing,contour feather
641,33,hackle,contour feather
642,33,sickle feather,contour feather
643,33,saddle hackle,hackle
644,33,plumule,down
645,33,goose down,down
646,33,duck down,down
647,33,swan's down,down
648,33,eiderdown,down
649,33,marabou,down
650,335,surgical instrument,medical instrument
651,335,endoscope,medical instrument
652,335,diathermy machine,medical instrument
653,335,injection devices,medical instrument
654,335,monitoring devices,medical instrument
655,335,other tools,medical instrument
656,335,scalpel,surgical instrument
657,335,surgical knife,surgical instrument
658,335,catling,surgical instrument
659,335,retractor,surgical instrument
660,335,hemostat,surgical instrument
661,335,snare,surgical instrument
662,335,lancet,surgical instrument
663,335,trepan,surgical instrument
664,335,dermatome,surgical instrument
665,335,curette,surgical instrument
666,335,probe,surgical instrument
667,335,sigmoidoscope,endoscope
668,335,culdoscope,endoscope
669,335,otoscope,endoscope
670,335,ophthalmoscope,endoscope
671,335,laryngoscope,endoscope
672,335,proctoscope,endoscope
673,335,fiberscope,endoscope
674,335,gastroscope,endoscope
675,335,rhinoscope,endoscope
676,335,arthroscope,endoscope
677,335,bronchoscope,endoscope
678,335,laparoscope,endoscope
679,335,colonoscope,endoscope
680,335,fetoscope,endoscope
681,335,orthoscope,endoscope
682,335,microwave diathermy machine,diathermy machine
683,335,shortwave diathermy machine,diathermy machine
684,335,syringe,injection devices
685,335,hypodermic syringe,injection devices
686,335,autoinjector,injection devices
687,335,electroencephalograph,monitoring devices
688,335,cardiograph,monitoring devices
689,335,ballistocardiograph,monitoring devices
690,335,thermograph,monitoring devices
691,335,lie detector,monitoring devices
692,335,polygraph,monitoring devices
693,335,electromyograph,monitoring devices
694,335,stethoscope,other tools
695,335,douche,other tools
696,335,speculum,other tools
697,335,dialyzer,other tools
698,335,artificial kidney,other tools
699,335,keratoscope,other tools
700,335,dilator,other tools
701,335,photocoagulator,other tools
702,350,glue,adhesive material
703,350,cement,adhesive material
704,350,mastic,adhesive material
705,350,wafer,adhesive material
706,350,binder,adhesive material
707,350,paste,adhesive material
708,350,animal glue,glue
709,350,fish glue,animal glue
710,350,casein glue,glue
711,350,marine glue,glue
712,350,spirit gum,glue
713,350,birdlime,glue
714,350,rubber cement,cement
715,350,iron putty,cement
716,350,red-lead putty,cement
717,350,putty,cement
718,353,green salad,salad
719,353,combination salad,salad
720,353,protein-specific salad,salad
721,353,fruit salad,salad
722,353,pasta salad,salad
723,353,vegetable-based salad,salad
724,353,fruit and nut salad,salad
725,353,Caesar salad,green salad
726,353,tossed salad,green salad
727,353,chef's salad,green salad
728,353,salad nicoise,combination salad
729,353,crab Louis,combination salad
730,353,salmagundi,combination salad
731,353,chicken salad,protein-specific salad
732,353,tuna fish salad,protein-specific salad
733,353,herring salad,protein-specific salad
734,353,macaroni salad,pasta salad
735,353,coleslaw,vegetable-based salad
736,353,potato salad,vegetable-based salad
737,353,molded salad,vegetable-based salad
738,353,tabbouleh,vegetable-based salad
739,353,Waldorf salad,fruit and nut salad
740,36,sports success,success
741,36,personal success,success
742,36,general success,success
743,36,score,sports success
744,36,run,score
745,36,goal,score
746,36,touchdown,score
747,36,field goal,score
748,36,basket,score
749,36,point after,score
750,36,conversion,score
751,36,equalizer,score
752,36,own goal,goal
753,36,earned run,run
754,36,unearned run,run
755,36,run batted in,run
756,36,strike,sports success
757,36,hat trick,sports success
758,36,safety,sports success
759,36,spare,strike
760,36,open frame,strike
761,36,conquest,personal success
762,36,coup,personal success
763,36,solution,personal success
764,36,winning,general success
765,36,hit,general success
766,36,flying colors,general success
767,36,blockbuster,general success
768,36,sleeper,general success
769,36,bell ringer,general success
770,36,bull's eye,general success
771,36,sexual conquest,conquest
772,36,seduction,conquest
773,36,cuckoldry,conquest
774,36,break,solution
775,36,overturn,solution
776,361,magnetic recorder,recorder
777,361,wire recorder,recorder
778,361,multichannel recorder,recorder
779,361,videocassette recorder,recorder
780,361,Dictaphone,recorder
781,361,tape recorder,magnetic recorder
782,361,cassette recorder,tape recorder
783,361,compact-disk burner,recorder
784,361,black box,recorder
785,375,public debt,debt
786,375,loan,debt
787,375,arrears,debt
788,375,bad debt,debt
789,375,installment debt,debt
790,375,principal,debt
791,375,national debt,public debt
792,375,national debt ceiling,national debt
793,375,bank loan,loan
794,375,personal loan,loan
795,375,business loan,loan
796,375,real estate loan,loan
797,375,direct loan,loan
798,375,interbank loan,loan
799,375,automobile loan,bank loan
800,375,home loan,bank loan
801,375,participation loan,bank loan
802,375,installment credit,installment debt
803,375,time loan,loan
804,375,call loan,loan
805,391,lymphocyte,leukocyte
806,391,granulocyte,leukocyte
807,391,monocyte,leukocyte
808,391,T cell,lymphocyte
809,391,B cell,lymphocyte
810,391,lymphoblast,lymphocyte
811,391,killer T cell,T cell
812,391,helper T cell,T cell
813,391,plasma cell,B cell
814,391,plasmablast,B cell
815,391,neutrophil,granulocyte
816,391,basophil,granulocyte
817,391,eosinophil,granulocyte
818,391,myeloblast,granulocyte
819,391,myelocyte,granulocyte
820,391,monoblast,monocyte
821,391,microphage,monocyte
822,395,discus,disk
823,395,Frisbee,disk
824,395,brake disk,disk
825,395,puck,disk
826,395,planchet,disk
827,395,acetate disk,disk
828,395,diaphragm,disk
829,395,circle,disk
830,395,token,planchet
831,395,subway token,token
832,395,deadeye,disk
833,398,universal set,set
834,398,subset,set
835,398,null set,set
836,398,Mandelbrot set,set
837,398,mathematical space,set
838,398,group,set
839,398,interval,set
840,398,intersection,set
841,398,image,set
842,398,locus,set
843,398,manifold,mathematical space
844,398,Hilbert space,mathematical space
845,398,Euclidean space,mathematical space
846,398,metric space,mathematical space
847,398,domain,mathematical space
848,398,subspace,mathematical space
849,398,null space,mathematical space
850,398,origin,Euclidean space
851,398,diagonal,Euclidean space
852,398,field,group
853,398,scalar field,field
854,398,subgroup,group
855,398,Abelian group,group
856,398,closed interval,interval
857,398,open interval,interval
858,398,sub-interval,interval
859,398,solution,null space
860,407,general lien,lien
861,407,mechanic's lien,lien
862,407,artisan's lien,lien
863,407,garageman's lien,lien
864,407,warehouseman's lien,lien
865,407,tax lien,lien
866,407,judgment lien,lien
867,407,landlord's lien,lien
868,407,security interest,lien
869,407,state tax lien,tax lien
870,407,federal tax lien,tax lien
871,407,mortgage,security interest
872,407,chattel mortgage,security interest
873,407,conditional sale,security interest
874,407,collateral,security interest
875,407,pledge,security interest
876,407,pawn,pledge
877,407,first mortgage,mortgage
878,407,second mortgage,mortgage
879,409,prosecution,procedure
880,409,bureaucratic procedure,procedure
881,409,retrial,trial
882,409,appeal,procedure
883,409,test case,litigation
884,409,vexatious litigation,litigation
885,409,review,procedure
886,409,competence hearing,hearing
887,409,antitrust case,litigation
888,409,judicial review,review
889,409,Scopes trial,procedure
890,409,legal action,procedure
891,409,naturalization,bureaucratic procedure
892,409,custody battle,lawsuit
893,409,lawsuit,litigation
894,409,administrative hearing,hearing
895,409,mistrial,trial
896,409,civil action,litigation
897,409,ordeal,trial
898,409,lis pendens,proceeding
899,409,proceeding,procedure
900,409,intervention,litigation
901,409,trial,procedure
902,409,foreclosure,litigation
903,409,double jeopardy,litigation
904,409,receivership,litigation
905,409,criminal suit,prosecution
906,409,countersuit,lawsuit
907,409,civil suit,lawsuit
908,409,class action,lawsuit
909,409,litigation,procedure
910,409,bill of review,review
911,409,objection,appeal
912,409,adoption,procedure
913,409,show trial,trial
914,409,paternity suit,lawsuit
915,409,moot,procedure
916,409,court-martial,prosecution
917,409,recusation,procedure
918,409,bankruptcy,litigation
919,409,fair hearing,hearing
920,409,counterclaim,lawsuit
921,409,custody case,litigation
922,409,quo warranto,litigation
923,409,intersection,junction
924,409,T-junction,junction
925,409,interchange,junction
926,409,railway junction,junction
927,409,traffic circle,junction
928,409,corner,intersection
929,409,level crossing,intersection
930,409,blind corner,corner
931,409,cloverleaf,interchange
932,409,spaghetti junction,interchange
933,418,picture,graphic
934,418,Identikit,graphic
935,418,collage,graphic
936,418,chiaroscuro,graphic
937,418,grisaille,graphic
938,418,iconography,graphic
939,418,inset,graphic
940,418,foil,graphic
941,418,bitmap,graphic
942,418,slide,picture
943,418,viewgraph,picture
944,418,portrait,picture
945,418,panorama,picture
946,418,reflection,picture
947,418,scan,picture
948,418,sonogram,picture
949,418,photomontage,collage
950,418,self-portrait,portrait
951,418,half-length,portrait
952,42,revers,flap
953,42,lapel,flap
954,42,cuff,flap
955,42,earflap,flap
956,42,lappet,flap
957,42,coattail,flap
958,42,codpiece,flap
959,42,tent-fly,flap
960,42,tongue,flap
961,42,barndoor,flap
962,42,pocket flap,flap
963,42,trouser cuff,cuff
964,42,jag,flap
965,422,mackinaw,blanket
966,422,electric blanket,blanket
967,422,security blanket,blanket
968,422,manta,blanket
969,422,afghan,blanket
970,422,quilt,blanket
971,422,crazy quilt,quilt
972,422,patchwork,quilt
973,422,quilted bedspread,quilt
974,422,eiderdown,quilt
975,422,throw,blanket
976,422,bedclothes,blanket
977,422,bedspread,bedclothes
978,422,coverlet,bedclothes
979,422,mattress cover,bedclothes
980,422,bedroll,bedclothes
981,430,pass,football play
982,430,run,football play
983,430,tackle,football play
984,430,audible,football play
985,430,touchback,football play
986,430,forward pass,pass
987,430,lateral pass,pass
988,430,flare pass,pass
989,430,screen pass,pass
990,430,spot pass,pass
991,430,end run,run
992,430,draw,run
993,430,reverse,run
994,430,power play,run
995,430,handoff,run
996,430,double reverse,reverse
997,430,return,run
998,430,rush,run
999,440,animal fancier,fancier
1000,440,bird fancier,animal fancier
1001,440,cat fancier,animal fancier
1002,440,horseman,animal fancier
1003,440,admirer,fancier
1004,440,suitor,admirer
1005,440,prince charming,admirer
1006,440,worshiper,admirer
1007,440,hero worshiper,worshiper
1008,440,technophile,fancier
1009,440,maniac,fancier
1010,455,vitality,energy
1011,455,exuberance,energy
1012,455,vivacity,energy
1013,455,elan,energy
1014,455,esprit,energy
1015,455,lyricism,energy
1016,455,alacrity,energy
1017,455,madness,energy
1018,455,breeziness,energy
1019,455,airiness,energy
1020,455,sparkle,energy
1021,455,liveliness,vivacity
1022,455,high-spiritedness,vivacity
1023,455,irrepressibility,vivacity
1024,455,pertness,vivacity
1025,455,pep,vivacity
1026,455,mettlesomeness,vivacity
1027,460,bludgeon,club
1028,460,truncheon,club
1029,460,lathi,club
1030,460,bat,club
1031,460,paddle,club
1032,460,bastinado,paddle
1033,460,cudgel,bludgeon
1034,460,shillelagh,bludgeon
1035,460,knobkerrie,bludgeon
