,0
13,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""query_shape""]
"
14,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""except""]
    7 --> 8[""query_size""]
"
15,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    1 --> 7[""filter_color_red""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""OR""]
    7 --> 10[""filter_material_metal""]
    9 --> 11[""count""]
    6 --> 11
"
16,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_color_green""]
    6 --> 7[""filter_size_large""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""OR""]
    5 --> 9
    9 --> 10[""count""]
"
17,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_shape_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_material_metal""]
    5 --> 7[""And""]
    6 --> 7
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_size_large""]
    9 --> 10[""count""]
"
18,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 3[""filter_material_metal""]
    2 --> 4[""And""]
    3 --> 4
    4 --> 5[""filter_shape_sphere""]
    5 --> 6[""count""]
"
19,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""query_color""]
    5 --> 6[""same_color""]
    6 --> 7[""filter_shape_cube""]
    7 --> 8[""count""]
"
20,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_red""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8[""filter_size_small""]
    8 --> 9[""unique""]
    1 --> 10[""filter_color_blue""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 12[""count""]
    9 --> 13[""count""]
    12 --> 14[""greater_than""]
    13 --> 14
"
21,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""unique""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""filter_size_small""]
    5 --> 10[""filter_size_small""]
    10 --> 11[""filter_material_metal""]
    7 --> 12[""relate_behind""]
    9 --> 13[""filter_size_large""]
    13 --> 14[""filter_shape_cylinder""]
    11 --> 15[""greater_than""]
    14 --> 15
"
22,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    5 --> 9[""filter_shape_sphere""]
    8 --> 10[""same_shape""]
    9 --> 10
    6 --> 11[""unique""]
    11 --> 12[""filter_material_rubber""]
    12 --> 13[""unique""]
    13 --> 14[""equal_color""]
    10 --> 14
"
23,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""exist""]
"
24,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
    4 --> 5[""filter_color_gray""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""exist""]
"
25,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_size_large""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
"
26,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_green""]
    6 --> 7[""unique""]
    7 --> 8[""And""]
    5 --> 8
    8 --> 9[""query_shape""]
"
27,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    1 --> 6[""filter_color""]
    6 --> 7[""same_material""]
    5 --> 8[""And""]
    7 --> 8
    8 --> 9[""first""]
    9 --> 10[""query_shape""]
"
28,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""query_color""]
    3 --> 4[""filter_color""]
    4 --> 5[""filter_material""]
    5 --> 6[""unique""]
    6 --> 7[""query_size""]
"
29,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""filter_size_small""]
    7 --> 8[""relate_left""]
    5 --> 9[""relate_left""]
    9 --> 10[""filter_color_red""]
    10 --> 11[""unique""]
    11 --> 12[""query_material""]
"
30,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
    4 --> 5[""count""]
"
31,"
graph LR
    1[""scene""] --> 2[""filter_shape_sphere""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_color_purple""]
    7 --> 8[""filter_material_rubber""]
    1 --> 9[""filter_size_large""]
    5 --> 10[""OR""]
    8 --> 10
    9 --> 10
    10 --> 11[""count""]
"
32,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    6 --> 7[""filter_color_cyan""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""unique""]
    9 --> 10[""relate_left""]
    10 --> 11[""filter_size_small""]
    11 --> 12[""filter_shape_cube""]
    12 --> 13[""unique""]
    13 --> 14[""relate_behind""]
    14 --> 15[""filter_shape_sphere""]
    15 --> 16[""count""]
"
33,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    1 --> 3[""filter_material_metal""]
    2 --> 4[""AND""]
    3 --> 4
    4 --> 5[""count""]
"
34,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""count""]
"
35,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    4 --> 9[""equal_shape""]
    8 --> 9
"
36,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    4 --> 5[""filter_shape""]
    1 --> 6[""filter_size_large""]
    1 --> 7[""filter_shape_cylinder""]
    5 --> 8[""And""]
    6 --> 8
    7 --> 8
    8 --> 9[""exist""]
"
37,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    1 --> 9[""filter_material_rubber""]
    9 --> 10[""filter_shape_cube""]
    8 --> 10
    10 --> 11[""exist""]
"
38,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_gray""]
    5 --> 7[""unique""]
    6 --> 7
    1 --> 8[""filter_color_green""]
    8 --> 9[""unique""]
    9 --> 10[""relate_behind""]
    8 --> 11[""filter_shape_cylinder""]
    11 --> 12[""unique""]
    10 --> 12
    7 --> 13[""equal_size""]
    12 --> 13
"
39,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_color_gray""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""count""]
    1 --> 7[""filter_color_red""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""count""]
    6 --> 10[""equal_integer""]
    9 --> 10
"
40,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_material_metal""]
    5 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 9[""relate_behind""]
    4 --> 10[""filter_size_small""]
    10 --> 11[""filter_color_cyan""]
    11 --> 12[""unique""]
    12 --> 13[""relate_in_front""]
    9 --> 14[""filter_color_brown""]
    14 --> 15[""filter_shape_cylinder""]
    15 --> 16[""unique""]
    16 --> 17[""query_size""]
"
41,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
"
42,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""relate_behind""]
    1 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    6 --> 9[""And""]
    8 --> 9
    9 --> 10[""query_size""]
"
43,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""filter_shape_sphere""]
    6 --> 7[""query_color""]
"
44,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""exist""]
    6 --> 7[""query_color""]
"
45,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    7 --> 8[""relate_right""]
    1 --> 9[""filter_color_yellow""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""filter_size_large""]
    5 --> 12[""Or""]
    8 --> 12
    11 --> 12
    12 --> 13[""count""]
"
46,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metallic""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    5 --> 7
    7 --> 8[""relate_in_front""]
    1 --> 9[""filter_size_small""]
    9 --> 10[""filter_color_cyan""]
    10 --> 11[""unique""]
    8 --> 11
    11 --> 12[""relate_right""]
    12 --> 13[""filter_material_rubber""]
    13 --> 14[""count""]
"
47,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 6[""filter_size_large""]
    1 --> 7[""filter_size_small""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""filter_shape_sphere""]
    6 --> 10[""And""]
    9 --> 10
"
48,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_material_metal""]
    5 --> 7[""And""]
    6 --> 7
    7 --> 8[""filter_color_yellow""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""filter_material_rubber""]
    8 --> 11[""Or""]
    10 --> 11
    7 --> 11
    11 --> 12[""count""]
"
49,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    9 --> 10[""filter_size_small""]
    10 --> 11[""filter_color_cyan""]
    11 --> 12[""count""]
"
50,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 6[""unique""]
    1 --> 7[""filter_color_green""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    6 --> 10[""equal_size""]
    9 --> 10
"
51,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_size_small""]
    5 --> 7[""filter_color_green""]
    7 --> 8[""unique""]
    1 --> 9[""filter_color_green""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    8 --> 12[""equal_size""]
    11 --> 12
"
52,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_purple""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""unique""]
    9 --> 10[""query_material""]
    4 --> 11[""query_material""]
    10 --> 12[""equal_material""]
    11 --> 12
"
53,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""exist""]
"
54,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_red""]
    5 --> 6[""filter_shape_cylinder""]
    4 --> 6
    6 --> 7[""exist""]
"
55,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""unique""]
    9 --> 10[""relate_in_front""]
    10 --> 11[""filter_size_small""]
    11 --> 12[""filter_material_rubber""]
    12 --> 13[""unique""]
    13 --> 14[""relate_right""]
    14 --> 15[""filter_shape_sphere""]
    15 --> 16[""unique""]
    16 --> 17[""query_size""]
"
56,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_yellow""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    7 --> 8[""relate_in_front""]
    4 --> 9[""relate_behind""]
    8 --> 10[""And""]
    9 --> 10
    10 --> 11[""filter_material_matte""]
    11 --> 12[""query_size""]
"
57,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""query_shape""]
"
58,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""query_shape""]
"
59,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    1 --> 7[""filter_color_brown""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    9 --> 10[""relate_behind""]
    10 --> 11[""And""]
    11 --> 12[""scene""]
    12 --> 13[""filter_size_large""]
    13 --> 14[""filter_color_blue""]
    14 --> 15[""filter_material_metal""]
    5 --> 16[""filter_size_large""]
    16 --> 17[""filter_material_rubber""]
    17 --> 18[""unique""]
    18 --> 19[""query_shape""]
"
60,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 6[""same_size""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""count""]
"
61,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""And""]
    4 --> 6
    6 --> 7[""count""]
"
62,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    1 --> 6[""filter_color_red""]
    5 --> 6
    6 --> 7[""count""]
"
63,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""relate_in_front""]
    3 --> 4[""filter_size_small""]
    1 --> 5[""filter_size_large""]
    5 --> 6[""relate_left""]
    1 --> 7[""filter_material_rubber""]
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_size_small""]
    9 --> 10[""count""]
"
64,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_shape""]
    4 --> 5[""unique""]
    5 --> 6[""relate_in_front""]
    1 --> 7[""filter_material_rubber""]
    7 --> 8[""AND""]
    6 --> 8
    8 --> 9[""OR""]
    1 --> 10[""filter_size_large""]
    10 --> 11[""filter_color_red""]
    11 --> 12[""filter_shape""]
    12 --> 13[""unique""]
    13 --> 14[""relate_right""]
    14 --> 15[""filter_color_green""]
    15 --> 9
    9 --> 16[""count""]
"
65,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    4 --> 8[""equal_shape""]
    7 --> 8
    8 --> 9[""And""]
    9 --> 10[""equal_material_rubber""]
"
66,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""same_shape""]
    6 --> 7[""exist""]
"
67,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    1 --> 4[""filter_color_yellow""]
    4 --> 5[""unique""]
    5 --> 6[""same_shape""]
    3 --> 7[""query_shape""]
    6 --> 8[""equal_shape""]
    7 --> 8
"
68,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_color_green""]
    6 --> 7[""unique""]
    7 --> 8[""relate_in_front""]
    8 --> 9[""unique""]
    4 --> 10[""unique""]
    10 --> 11[""query_material""]
    11 --> 12[""equal_material""]
    12 --> 13[""query_material""]
"
69,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""unique""]
    3 --> 4[""relate_in_front""]
    1 --> 5[""filter_color_gray""]
    4 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    1 --> 8[""filter_color_brown""]
    8 --> 9[""filter_material_metal""]
    9 --> 10[""unique""]
    7 --> 11[""equal_size""]
    10 --> 11
"
70,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_purple""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    5 --> 9[""relate_behind""]
    8 --> 10[""relate_left""]
    9 --> 11[""And""]
    10 --> 11
    11 --> 12[""query_material""]
"
71,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
"
72,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    4 --> 6[""filter_color_yellow""]
    6 --> 7[""unique""]
    7 --> 8[""query_size""]
"
73,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_color_blue""]
    9 --> 10[""filter_size_small""]
    10 --> 11[""unique""]
    11 --> 12[""query_material""]
"
74,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_yellow""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    4 --> 8[""relate_left""]
    7 --> 9[""and""]
    8 --> 9
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""unique""]
    11 --> 12[""query_color""]
"
75,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_blue""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    4 --> 8[""relate_right""]
    7 --> 9[""relate_left""]
    8 --> 10[""filter_size_small""]
    9 --> 10
    10 --> 11[""AND""]
    11 --> 12[""filter_size_small""]
    12 --> 13[""count""]
"
76,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_purple""]
    3 --> 4[""unique""]
    1 --> 5[""filter_material_metal""]
    5 --> 6[""filter_shape_sphere""]
    6 --> 7[""unique""]
    4 --> 8[""relate_in_front""]
    7 --> 9[""relate_in_front""]
    8 --> 10[""Or""]
    9 --> 10
    10 --> 11[""filter_shape_sphere""]
    11 --> 12[""count""]
"
77,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    1 --> 5[""filter_color_blue""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    4 --> 9[""OR""]
    8 --> 9
    9 --> 10[""filter_size_small""]
    10 --> 11[""count""]
"
78,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_cyan""]
    1 --> 4[""filter_color_cyan""]
    4 --> 5[""OR""]
    3 --> 5
    1 --> 6[""filter_material_metal""]
    5 --> 7[""AND""]
    6 --> 7
    7 --> 8[""count""]
"
79,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""count""]
"
