,child,parent,group
11,field_studies,human_computer_interaction_(hci),10003120_1
12,laboratory_experiments,human_computer_interaction_(hci),10003120_1
13,displays_and_imagers,human_computer_interaction_(hci),10003120_1
14,user_models,human_computer_interaction_(hci),10003120_1
15,interaction_devices,human_computer_interaction_(hci),10003120_1
16,user_interface_toolkits,human_computer_interaction_(hci),10003120_1
17,empirical_studies_in_hci,human_computer_interaction_(hci),10003120_1
18,hypertext_/_hypermedia,human_computer_interaction_(hci),10003120_1
19,graphics_input_devices,interaction_devices,10003120_1
20,pointing_devices,interaction_devices,10003120_1
21,touch_screens,interaction_devices,10003120_1
22,keyboards,interaction_devices,10003120_1
23,haptic_devices,interaction_devices,10003120_1
24,interaction_techniques,interaction_paradigms,10003120_1
25,graphical_user_interfaces,interaction_paradigms,10003120_1
26,command_line_interfaces,interaction_paradigms,10003120_1
27,natural_language_interfaces,interaction_paradigms,10003120_1
28,gestural_input,interaction_techniques,10003120_1
29,text_input,interaction_techniques,10003120_1
0,genomics,bioinformatics,10010405_4
1,transcriptomics,bioinformatics,10010405_4
2,proteomics,bioinformatics,10010405_4
3,molecular_sequence_analysis,bioinformatics,10010405_4
4,bioinformatics,computational_biology,10010405_4
5,population_genetics,genetics,10010405_4
6,computational_genomics,genomics,10010405_4
7,health_care_information_systems,health_informatics,10010405_4
8,consumer_health,health_informatics,10010405_4
9,health_informatics,life_and_medical_sciences,10010405_4
10,computational_biology,life_and_medical_sciences,10010405_4
11,imaging,life_and_medical_sciences,10010405_4
12,systems_biology,life_and_medical_sciences,10010405_4
13,metabolomics_/_metabonomics,life_and_medical_sciences,10010405_4
14,sequencing_and_genotyping_technologies,life_and_medical_sciences,10010405_4
15,genetics,life_and_medical_sciences,10010405_4
16,computational_proteomics,proteomics,10010405_4
17,biological_networks,systems_biology,10010405_4
18,computational_transcriptomics,transcriptomics,10010405_4
0,computer-aided_manufacturing,industry_and_manufacturing,10010405_9
1,decision_analysis,operations_research,10010405_9
2,multi-criterion_optimization_and_decision-making,operations_research,10010405_9
3,supply_chain_management,operations_research,10010405_9
4,command_and_control,operations_research,10010405_9
5,industry_and_manufacturing,operations_research,10010405_9
6,marketing,operations_research,10010405_9
7,transportation,supply_chain_management,10010405_9
0,optical_character_recognition,document_analysis,10010405_11
1,online_handwriting_recognition,document_analysis,10010405_11
2,graphics_recognition_and_interpretation,document_analysis,10010405_11
3,document_scanning,document_capture,10010405_11
4,document_preparation,document_management_and_text_processing,10010405_11
5,document_analysis,document_management_and_text_processing,10010405_11
6,document_capture,document_management_and_text_processing,10010405_11
7,document_metadata,document_management_and_text_processing,10010405_11
8,format_and_notation,document_management_and_text_processing,10010405_11
9,version_control,document_management_and_text_processing,10010405_11
10,document_scripting_languages,document_management_and_text_processing,10010405_11
11,document_searching,document_management_and_text_processing,10010405_11
12,multi_/_mixed_media_creation,document_management_and_text_processing,10010405_11
13,text_editing,document_management_and_text_processing,10010405_11
14,markup_languages,document_management_and_text_processing,10010405_11
15,hypertext_/_hypermedia_creation,document_management_and_text_processing,10010405_11
16,image_composition,document_management_and_text_processing,10010405_11
17,annotation,document_management_and_text_processing,10010405_11
0,mathematical_foundations_of_cryptography,cryptography,10002978_1
1,symmetric_cryptography_and_hash_functions,cryptography,10002978_1
2,public_key_(asymmetric)_techniques,cryptography,10002978_1
3,cryptanalysis_and_other_attacks,cryptography,10002978_1
4,key_management,cryptography,10002978_1
5,information-theoretic_techniques,cryptography,10002978_1
6,public_key_encryption,public_key_(asymmetric)_techniques,10002978_1
7,digital_signatures,public_key_(asymmetric)_techniques,10002978_1
8,block_and_stream_ciphers,symmetric_cryptography_and_hash_functions,10002978_1
9,hash_functions_and_message_authentication_codes,symmetric_cryptography_and_hash_functions,10002978_1
0,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
1,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
2,information_accountability_and_usage_control,database_and_storage_security,10002978_8
3,database_activity_monitoring,database_and_storage_security,10002978_8
0,routers,intermediate_nodes,10003033_3
1,bridges_and_switches,intermediate_nodes,10003033_3
2,intermediate_nodes,logical_nodes,10003033_3
3,end_nodes,network_components,10003033_3
4,physical_links,network_components,10003033_3
5,logical_nodes,network_components,10003033_3
6,network_domains,network_components,10003033_3
7,network_adapters,network_components,10003033_3
8,middle_boxes_/_network_appliances,network_components,10003033_3
9,"wireless_access_points,_base_stations_and_infrastructure",network_components,10003033_3
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,electromagnetic_interference_and_compatibility,printed_circuit_boards,10010583_1
1,pcb_design_and_layout,printed_circuit_boards,10010583_1
0,high-speed_input_/_output,input_/_output_circuits,10010583_3
1,interconnect,integrated_circuits,10010583_3
2,logic_circuits,integrated_circuits,10010583_3
3,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
4,input_/_output_circuits,integrated_circuits,10010583_3
5,design_modules_and_hierarchy,integrated_circuits,10010583_3
6,3d_integrated_circuits,integrated_circuits,10010583_3
7,transistors,integrated_circuits,10010583_3
8,logic_families,integrated_circuits,10010583_3
9,digital_switches,integrated_circuits,10010583_3
10,hardware_accelerators,integrated_circuits,10010583_3
11,evolvable_hardware,integrated_circuits,10010583_3
12,semiconductor_memory,integrated_circuits,10010583_3
13,asynchronous_circuits,integrated_circuits,10010583_3
14,metallic_interconnect,interconnect,10010583_3
15,photonic_and_optical_interconnect,interconnect,10010583_3
16,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
17,programmable_interconnect,interconnect,10010583_3
18,combinational_circuits,logic_circuits,10010583_3
19,sequential_circuits,logic_circuits,10010583_3
20,arithmetic_and_datapath_circuits,logic_circuits,10010583_3
21,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
22,programmable_logic_elements,reconfigurable_logic_and_fpgas,10010583_3
23,dynamic_memory,semiconductor_memory,10010583_3
24,static_memory,semiconductor_memory,10010583_3
25,read-only_memory,semiconductor_memory,10010583_3
26,non-volatile_memory,semiconductor_memory,10010583_3
27,finite_state_machines,sequential_circuits,10010583_3
0,network_simulations,network_performance_analysis,10003033_5
1,network_performance_modeling,network_performance_analysis,10003033_5
2,network_performance_analysis,network_performance_evaluation,10003033_5
3,network_measurement,network_performance_evaluation,10003033_5
4,network_experimentation,network_performance_evaluation,10003033_5
0,wireless_mesh_networks,mesh_networks,10003033_6
1,short-range_networks,network_range,10003033_6
2,local_area_networks,network_range,10003033_6
3,metropolitan_area_networks,network_range,10003033_6
4,wide_area_networks,network_range,10003033_6
5,very_long-range_networks,network_range,10003033_6
6,error_detection_and_error_correction,network_security,10003033_6
7,network_privacy_and_anonymity,network_security,10003033_6
8,network_topology_types,network_structure,10003033_6
9,network_properties,network_structure,10003033_6
10,network_range,network_structure,10003033_6
11,physical_topologies,network_topology_types,10003033_6
12,logical_/_virtual_topologies,network_topology_types,10003033_6
13,topology_analysis_and_generation,network_topology_types,10003033_6
14,bus_networks,physical_topologies,10003033_6
15,star_networks,physical_topologies,10003033_6
16,ring_networks,physical_topologies,10003033_6
17,mesh_networks,physical_topologies,10003033_6
18,fiber_distributed_data_interface_(fddi),ring_networks,10003033_6
0,nonconvex_optimization,continuous_optimization,10002950_4
1,convex_optimization,continuous_optimization,10002950_4
2,semidefinite_programming,convex_optimization,10002950_4
3,integer_programming,discrete_optimization,10002950_4
4,submodular_optimization_and_polymatroids,discrete_optimization,10002950_4
5,network_optimization,discrete_optimization,10002950_4
6,discrete_optimization,mathematical_optimization,10002950_4
7,continuous_optimization,mathematical_optimization,10002950_4
8,stochastic_control_and_optimization,mathematical_optimization,10002950_4
0,software_development_process_management,software_creation_and_management,10011007_3
1,requirements_analysis,software_creation_and_management,10011007_3
2,risk_management,software_creation_and_management,10011007_3
3,process_validation,software_creation_and_management,10011007_3
4,documentation,software_creation_and_management,10011007_3
5,empirical_software_validation,software_creation_and_management,10011007_3
6,object_oriented_development,software_design_engineering,10011007_3
7,agile_software_development,software_development_methods,10011007_3
8,software_development_methods,software_development_process_management,10011007_3
0,permutations_and_combinations,combinatorics,10002950_1
1,enumeration,combinatorics,10002950_1
2,combinatorics_on_words,combinatorics,10002950_1
3,generating_functions,combinatorics,10002950_1
4,graph_theory,combinatorics,10002950_1
5,matroids_and_greedoids,combinatorics,10002950_1
6,combinatoric_problems,combinatorics,10002950_1
7,combinatorial_optimization,combinatorics,10002950_1
8,combinatorics,discrete_mathematics,10002950_1
9,combinatorial_algorithms,discrete_mathematics,10002950_1
10,graph_algorithms,graph_theory,10002950_1
11,graph_coloring,graph_theory,10002950_1
12,matchings_and_factors,graph_theory,10002950_1
13,extremal_graph_theory,graph_theory,10002950_1
14,spectra_of_graphs,graph_theory,10002950_1
15,network_flows,graph_theory,10002950_1
16,hypergraphs,graph_theory,10002950_1
17,paths_and_connectivity_problems,graph_theory,10002950_1
18,trees,graph_theory,10002950_1
19,graph_enumeration,graph_theory,10002950_1
20,random_graphs,graph_theory,10002950_1
0,file_system_security,operating_systems_security,10002978_6
1,operating_systems_security,systems_security,10002978_6
2,distributed_systems_security,systems_security,10002978_6
3,trusted_computing,systems_security,10002978_6
4,virtualization_and_security,systems_security,10002978_6
5,denial-of-service_attacks,systems_security,10002978_6
6,information_flow_control,systems_security,10002978_6
7,vulnerability_management,systems_security,10002978_6
8,firewalls,systems_security,10002978_6
9,browser_security,systems_security,10002978_6
10,mobile_platform_security,systems_security,10002978_6
11,vulnerability_scanners,vulnerability_management,10002978_6
12,penetration_testing,vulnerability_management,10002978_6
0,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
1,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
0,ethnography,anthropology,10010405_5
1,psychology,"law,_social_and_behavioral_sciences",10010405_5
2,economics,"law,_social_and_behavioral_sciences",10010405_5
3,sociology,"law,_social_and_behavioral_sciences",10010405_5
4,law,"law,_social_and_behavioral_sciences",10010405_5
0,network_file_system_(nfs)_protocol,application_layer_protocols,10003033_2
1,routing_protocols,network_layer_protocols,10003033_2
2,formal_specifications,network_protocol_design,10003033_2
3,network_protocol_design,network_protocols,10003033_2
4,protocol_correctness,network_protocols,10003033_2
5,protocol_testing_and_verification,network_protocols,10003033_2
6,network_layer_protocols,network_protocols,10003033_2
7,transport_protocols,network_protocols,10003033_2
8,session_protocols,network_protocols,10003033_2
9,presentation_protocols,network_protocols,10003033_2
10,application_layer_protocols,network_protocols,10003033_2
11,link-layer_protocols,network_protocols,10003033_2
12,peer-to-peer_protocols,network_protocols,10003033_2
13,cross-layer_protocols,network_protocols,10003033_2
14,signaling_protocols,network_protocols,10003033_2
15,oam_protocols,network_protocols,10003033_2
16,time_synchronization_protocols,network_protocols,10003033_2
0,social_networking_sites,collaborative_and_social_computing_systems_and_tools,10002951_3
1,enterprise_applications,information_systems_applications,10002951_3
2,computing_platforms,information_systems_applications,10002951_3
3,multimedia_information_systems,information_systems_applications,10002951_3
4,collaborative_and_social_computing_systems_and_tools,information_systems_applications,10002951_3
5,geographic_information_systems,information_systems_applications,10002951_3
6,data_analytics,information_systems_applications,10002951_3
7,spatial-temporal_systems,information_systems_applications,10002951_3
8,data_mining,information_systems_applications,10002951_3
9,multimedia_content_creation,information_systems_applications,10002951_3
10,decision_support_systems,information_systems_applications,10002951_3
0,parsing,program_analysis,10003752_8
1,control_primitives,program_constructs,10003752_8
2,functional_constructs,program_constructs,10003752_8
3,object_oriented_constructs,program_constructs,10003752_8
4,semantics_and_reasoning,program_semantics,10003752_8
5,program_constructs,program_semantics,10003752_8
6,assertions,program_semantics,10003752_8
7,invariants,program_semantics,10003752_8
8,pre-_and_post-conditions,program_semantics,10003752_8
9,program_analysis,program_semantics,10003752_8
10,type_structures,program_semantics,10003752_8
11,abstraction,program_semantics,10003752_8
12,categorical_semantics,program_semantics,10003752_8
13,algebraic_semantics,program_semantics,10003752_8
14,program_schemes,program_semantics,10003752_8
15,program_reasoning,program_semantics,10003752_8
16,denotational_semantics,program_semantics,10003752_8
17,operational_semantics,program_semantics,10003752_8
18,axiomatic_semantics,program_semantics,10003752_8
19,action_semantics,program_semantics,10003752_8
20,program_specifications,program_semantics,10003752_8
0,formal_security_models,formal_methods_and_theory_of_security,10002978_2
1,logic_and_verification,formal_methods_and_theory_of_security,10002978_2
2,trust_frameworks,formal_methods_and_theory_of_security,10002978_2
3,security_requirements,formal_methods_and_theory_of_security,10002978_2
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
3,social_network_analysis,collaborative_and_social_computing,10003120_3
4,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
5,social_media,collaborative_and_social_computing,10003120_3
6,ethnographic_studies,collaborative_and_social_computing,10003120_3
7,social_networks,collaborative_and_social_computing,10003120_3
8,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
9,empirical_studies_in_collaborative_and_social_computing,collaborative_and_social_computing,10003120_3
10,collaborative_filtering,collaborative_and_social_computing,10003120_3
0,software_security_engineering,software_and_application_security,10002978_9
1,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
2,web_application_security,software_and_application_security,10002978_9
3,social_network_security_and_privacy,software_and_application_security,10002978_9
4,software_reverse_engineering,software_and_application_security,10002978_9
0,packet_scheduling,data_path_algorithms,10003033_4
1,packet_classification,data_path_algorithms,10003033_4
2,network_control_algorithms,network_algorithms,10003033_4
3,data_path_algorithms,network_algorithms,10003033_4
4,network_design_and_planning_algorithms,network_algorithms,10003033_4
5,control_path_algorithms,network_control_algorithms,10003033_4
6,traffic_engineering_algorithms,network_control_algorithms,10003033_4
7,network_resources_allocation,network_control_algorithms,10003033_4
0,interaction_design_process_and_methods,interaction_design,10003120_2
1,"interaction_design_theory,_concepts_and_paradigms",interaction_design,10003120_2
2,systems_and_tools_for_interaction_design,interaction_design,10003120_2
3,user_centered_design,interaction_design,10003120_2
4,user_interface_design,interaction_design,10003120_2
5,empirical_studies_in_interaction_design,interaction_design,10003120_2
6,scenario-based_design,interaction_design_process_and_methods,10003120_2
7,wireframes,user_interface_design,10003120_2
0,plasmonics,emerging_optical_and_photonic_technologies,10010583_10
1,emerging_architectures,emerging_technologies,10010583_10
2,emerging_tools_and_methodologies,emerging_technologies,10010583_10
3,emerging_interfaces,emerging_technologies,10010583_10
4,emerging_optical_and_photonic_technologies,emerging_technologies,10010583_10
5,quantum_technologies,emerging_technologies,10010583_10
6,circuit_substrates,emerging_technologies,10010583_10
7,memory_and_dense_storage,emerging_technologies,10010583_10
8,flexible_and_printable_circuits,emerging_technologies,10010583_10
9,electromechanical_systems,emerging_technologies,10010583_10
10,microelectromechanical_systems,emerging_technologies,10010583_10
11,nanoelectromechanical_systems,emerging_technologies,10010583_10
12,single_electron_devices,emerging_technologies,10010583_10
13,iii-v_compounds,emerging_technologies,10010583_10
14,tunneling_devices,emerging_technologies,10010583_10
15,carbon_based_electronics,emerging_technologies,10010583_10
16,biology-related_information_processing,emerging_technologies,10010583_10
17,spintronics_and_magnetic_technologies,emerging_technologies,10010583_10
18,neural_systems,emerging_technologies,10010583_10
19,reversible_logic,emerging_technologies,10010583_10
20,quantum_computation,quantum_technologies,10010583_10
21,quantum_communication_and_cryptography,quantum_technologies,10010583_10
22,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
23,superconducting_circuits,quantum_technologies,10010583_10
0,intrusion_detection_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
1,malware_and_its_mitigation,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
2,artificial_immune_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
3,spoofing_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
4,social_engineering_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
5,phishing,social_engineering_attacks,10002978_4
0,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
1,embedded_systems_security,security_in_hardware,10002978_5
2,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
3,side-channel_analysis_and_countermeasures,security_in_hardware,10002978_5
4,hardware_security_implementation,security_in_hardware,10002978_5
5,hardware-based_security_protocols,security_in_hardware,10002978_5
6,hardware_reverse_engineering,security_in_hardware,10002978_5
7,malicious_design_modifications,security_in_hardware,10002978_5
0,multi-factor_authentication,authentication,10002978_3
1,biometrics,authentication,10002978_3
2,graphical_/_visual_passwords,authentication,10002978_3
3,access_control,authorization,10002978_3
4,authentication,security_services,10002978_3
5,authorization,security_services,10002978_3
6,digital_rights_management,security_services,10002978_3
7,privacy-preserving_protocols,security_services,10002978_3
8,"pseudonymity,_anonymity_and_untraceability",security_services,10002978_3
0,yield_and_cost_modeling,design_for_manufacturability,10010583_9
1,redundancy,fault_tolerance,10010583_9
2,system-level_fault_tolerance,fault_tolerance,10010583_9
3,error_detection_and_error_correction,fault_tolerance,10010583_9
4,aging_of_circuits_and_systems,hardware_reliability,10010583_9
5,early-life_failures_and_infant_mortality,hardware_reliability,10010583_9
6,transient_errors_and_upsets,hardware_reliability,10010583_9
7,process_variations,hardware_reliability,10010583_9
8,"process,_voltage_and_temperature_variations",hardware_reliability,10010583_9
9,design_for_manufacturability,hardware_reliability,10010583_9
10,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
11,robustness,hardware_reliability,10010583_9
12,circuit_hardening,hardware_reliability,10010583_9
13,safety_critical_systems,hardware_reliability,10010583_9
14,fault_tolerance,hardware_reliability,10010583_9
0,topology,continuous_mathematics,10002950_5
1,continuous_functions,continuous_mathematics,10002950_5
2,calculus,continuous_mathematics,10002950_5
3,algebraic_topology,topology,10002950_5
4,geometric_topology,topology,10002950_5
5,point-set_topology,topology,10002950_5
0,reusable_energy_storage,energy_generation_and_storage,10010583_5
1,fuel-based_energy,energy_generation_and_storage,10010583_5
2,renewable_energy,power_and_energy,10010583_5
3,energy_generation_and_storage,power_and_energy,10010583_5
4,energy_distribution,power_and_energy,10010583_5
5,power_estimation_and_optimization,power_and_energy,10010583_5
6,temperature_simulation_and_estimation,power_and_energy,10010583_5
7,thermal_issues,power_and_energy,10010583_5
8,impact_on_the_environment,power_and_energy,10010583_5
9,smart_grid,power_and_energy,10010583_5
10,power_networks,power_and_energy,10010583_5
11,power_conversion,power_and_energy,10010583_5
12,temperature_control,power_and_energy,10010583_5
13,platform_power_issues,power_and_energy,10010583_5
14,enterprise_level_and_data_centers_power_issues,power_and_energy,10010583_5
15,batteries,reusable_energy_storage,10010583_5
0,layering,network_architectures,10003033_1
1,network_design_principles,network_architectures,10003033_1
2,programming_interfaces,network_architectures,10003033_1
3,naming_and_addressing,network_architectures,10003033_1
0,equation_and_inequality_solving_algorithms,algebraic_algorithms,10010147_1
1,linear_algebra_algorithms,algebraic_algorithms,10010147_1
2,symbolic_calculus_algorithms,algebraic_algorithms,10010147_1
3,discrete_calculus_algorithms,algebraic_algorithms,10010147_1
4,number_theory_algorithms,algebraic_algorithms,10010147_1
5,boolean_algebra_algorithms,algebraic_algorithms,10010147_1
6,combinatorial_algorithms,algebraic_algorithms,10010147_1
7,algebraic_algorithms,symbolic_and_algebraic_algorithms,10010147_1
8,symbolic_and_algebraic_manipulation,symbolic_and_algebraic_algorithms,10010147_1
9,hybrid_symbolic-numeric_methods,symbolic_and_algebraic_algorithms,10010147_1
10,theorem_proving_algorithms,symbolic_and_algebraic_algorithms,10010147_1
11,optimization_algorithms,symbolic_and_algebraic_algorithms,10010147_1
12,nonalgebraic_algorithms,symbolic_and_algebraic_algorithms,10010147_1
13,computer_algebra_systems,symbolic_and_algebraic_algorithms,10010147_1
14,special-purpose_algebraic_systems,symbolic_and_algebraic_algorithms,10010147_1
0,business_process_monitoring,business_process_management,10010405_2
1,business_process_management_systems,business_process_management,10010405_2
2,business_process_modeling,business_process_management,10010405_2
3,business_rules,business_process_management,10010405_2
4,enterprise_architecture_management,enterprise_architectures,10010405_2
5,business_process_management,enterprise_architectures,10010405_2
6,enterprise_modeling,enterprise_architectures,10010405_2
7,reference_models,enterprise_architectures,10010405_2
8,business-it_alignment,enterprise_architectures,10010405_2
