,child,parent,group
17,nonconvex_optimization,mathematical_optimization,10002950_4
18,continuous_optimization,mathematical_optimization,10002950_4
19,discrete_optimization,mathematical_optimization,10002950_4
20,mixed_discrete-continuous_optimization,mathematical_optimization,10002950_4
21,genetic_programming,mathematical_optimization,10002950_4
22,simulated_annealing,mathematical_optimization,10002950_4
23,evolutionary_algorithms,mathematical_optimization,10002950_4
24,tabu_search,mathematical_optimization,10002950_4
25,submodular_optimization_and_polymatroids,mathematical_optimization,10002950_4
26,quasiconvex_programming_and_unimodality,mathematical_optimization,10002950_4
27,stochastic_control_and_optimization,mathematical_optimization,10002950_4
28,numerical_differentiation,numerical_analysis,10002950_4
29,quadrature,numerical_analysis,10002950_4
30,interpolation,numerical_analysis,10002950_4
31,mathematical_optimization,numerical_analysis,10002950_4
32,discretization,numerical_analysis,10002950_4
33,mesh_generation,numerical_analysis,10002950_4
34,computation_of_transforms,numerical_analysis,10002950_4
35,arbitrary-precision_arithmetic,numerical_analysis,10002950_4
36,computations_on_matrices,numerical_analysis,10002950_4
37,computations_on_polynomials,numerical_analysis,10002950_4
38,computations_in_finite_fields,numerical_analysis,10002950_4
39,optimization_with_randomized_search_heuristics,numerical_analysis,10002950_4
40,interval_arithmetic,numerical_analysis,10002950_4
41,gr???bner_bases_and_other_special_bases,numerical_analysis,10002950_4
42,integral_calculus,numerical_analysis,10002950_4
43,number-theoretic_computations,numerical_analysis,10002950_4
44,randomized_local_search,numerical_analysis,10002950_4
45,network_optimization,numerical_analysis,10002950_4
46,bio-inspired_optimization,optimization_with_randomized_search_heuristics,10002950_4
47,non-parametric_optimization,optimization_with_randomized_search_heuristics,10002950_4
48,convex_optimization,optimization_with_randomized_search_heuristics,10002950_4
0,operations_research,industry_and_manufacturing,10010405_9
1,supply_chain_management,industry_and_manufacturing,10010405_9
2,command_and_control,industry_and_manufacturing,10010405_9
3,consumer_products,industry_and_manufacturing,10010405_9
4,marketing,industry_and_manufacturing,10010405_9
5,computer-aided_manufacturing,industry_and_manufacturing,10010405_9
6,multi-criterion_optimization_and_decision-making,operations_research,10010405_9
7,decision_analysis,operations_research,10010405_9
8,forecasting,supply_chain_management,10010405_9
9,transportation,supply_chain_management,10010405_9
0,enumeration,combinatorics,10002950_1
1,generating_functions,combinatorics,10002950_1
2,combinatoric_problems,combinatorics,10002950_1
3,permutations_and_combinations,combinatorics,10002950_1
4,combinatorial_algorithms,combinatorics,10002950_1
5,combinatorial_optimization,combinatorics,10002950_1
6,combinatorics_on_words,combinatorics,10002950_1
7,combinatorics,discrete_mathematics,10002950_1
8,graph_theory,discrete_mathematics,10002950_1
9,approximation_algorithms,discrete_mathematics,10002950_1
10,matroids_and_greedoids,discrete_mathematics,10002950_1
11,paths_and_connectivity_problems,graph_algorithms,10002950_1
12,network_flows,graph_algorithms,10002950_1
13,graphs_and_surfaces,graph_theory,10002950_1
14,hypergraphs,graph_theory,10002950_1
15,matchings_and_factors,graph_theory,10002950_1
16,graph_coloring,graph_theory,10002950_1
17,trees,graph_theory,10002950_1
18,graph_algorithms,graph_theory,10002950_1
19,random_graphs,graph_theory,10002950_1
20,spectra_of_graphs,graph_theory,10002950_1
21,extremal_graph_theory,graph_theory,10002950_1
22,graph_enumeration,graph_theory,10002950_1
0,graphics_recognition_and_interpretation,document_analysis,10010405_11
1,document_scanning,document_capture,10010405_11
2,optical_character_recognition,document_capture,10010405_11
3,online_handwriting_recognition,document_capture,10010405_11
4,document_capture,document_management,10010405_11
5,document_analysis,document_management,10010405_11
6,document_searching,document_management,10010405_11
7,document_metadata,document_management,10010405_11
8,text_editing,document_management,10010405_11
9,document_preparation,document_management,10010405_11
10,version_control,document_management,10010405_11
11,annotation,document_management,10010405_11
12,format_and_notation,document_management,10010405_11
13,markup_languages,document_management,10010405_11
14,document_scripting_languages,document_management,10010405_11
15,image_composition,document_management,10010405_11
16,document_management_and_text_processing,document_management,10010405_11
17,hypertext_/_hypermedia_creation,document_management_and_text_processing,10010405_11
18,multi_/_mixed_media_creation,document_management_and_text_processing,10010405_11
0,motion_capture,animation,10010147_6
1,procedural_animation,animation,10010147_6
2,motion_processing,animation,10010147_6
3,image_processing,computer_graphics,10010147_6
4,rendering,computer_graphics,10010147_6
5,animation,computer_graphics,10010147_6
6,graphics_systems_and_interfaces,computer_graphics,10010147_6
7,graphics_input_devices,computer_graphics,10010147_6
8,graphics_file_formats,computer_graphics,10010147_6
9,collision_detection,computer_graphics,10010147_6
10,physical_simulation,computer_graphics,10010147_6
11,perception,computer_graphics,10010147_6
12,virtual_reality,computer_graphics,10010147_6
13,mixed_/_augmented_reality,computer_graphics,10010147_6
14,mesh_geometry_models,computer_graphics,10010147_6
15,shape_modeling,computer_graphics,10010147_6
16,graphics_processors,graphics_systems_and_interfaces,10010147_6
17,image_manipulation,image_processing,10010147_6
18,image_compression,image_processing,10010147_6
19,shape_analysis,image_processing,10010147_6
20,antialiasing,image_processing,10010147_6
21,computational_photography,image_processing,10010147_6
22,mesh_models,mesh_geometry_models,10010147_6
23,parametric_curve_and_surface_models,mesh_geometry_models,10010147_6
24,point-based_models,mesh_geometry_models,10010147_6
25,volumetric_models,mesh_geometry_models,10010147_6
26,reflectance_modeling,rendering,10010147_6
27,visibility,rendering,10010147_6
28,texturing,rendering,10010147_6
29,rasterization,rendering,10010147_6
30,ray_tracing,rendering,10010147_6
31,image-based_rendering,rendering,10010147_6
32,non-photorealistic_rendering,rendering,10010147_6
0,arithmetic_and_datapath_circuits,combinational_circuits,10010583_3
1,logic_circuits,integrated_circuits,10010583_3
2,digital_switches,integrated_circuits,10010583_3
3,evolvable_hardware,integrated_circuits,10010583_3
4,hardware_accelerators,integrated_circuits,10010583_3
5,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
6,non-volatile_memory,integrated_circuits,10010583_3
7,static_memory,integrated_circuits,10010583_3
8,dynamic_memory,integrated_circuits,10010583_3
9,read-only_memory,integrated_circuits,10010583_3
10,semiconductor_memory,integrated_circuits,10010583_3
11,interconnect,integrated_circuits,10010583_3
12,input_/_output_circuits,integrated_circuits,10010583_3
13,design_modules_and_hierarchy,integrated_circuits,10010583_3
14,logic_families,integrated_circuits,10010583_3
15,transistors,integrated_circuits,10010583_3
16,programmable_logic_elements,integrated_circuits,10010583_3
17,3d_integrated_circuits,integrated_circuits,10010583_3
18,metallic_interconnect,interconnect,10010583_3
19,photonic_and_optical_interconnect,interconnect,10010583_3
20,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
21,programmable_interconnect,interconnect,10010583_3
22,combinational_circuits,logic_circuits,10010583_3
23,sequential_circuits,logic_circuits,10010583_3
24,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
25,finite_state_machines,sequential_circuits,10010583_3
26,asynchronous_circuits,sequential_circuits,10010583_3
0,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
1,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
0,ethnography,anthropology,10010405_5
0,assertion_checking,functional_verification,10010583_7
1,functional_verification,hardware_validation,10010583_7
2,design_for_debug,hardware_validation,10010583_7
3,post-manufacture_validation_and_debug,hardware_validation,10010583_7
4,simulation_and_emulation,hardware_validation,10010583_7
5,semi-formal_verification,hardware_validation,10010583_7
6,layout-versus-schematics,hardware_validation,10010583_7
7,power_and_thermal_analysis,hardware_validation,10010583_7
8,timing_analysis_and_sign-off,hardware_validation,10010583_7
9,"bug_detection,_localization_and_diagnosis",hardware_validation,10010583_7
10,bug_fixing_(hardware),hardware_validation,10010583_7
11,physical_verification,hardware_validation,10010583_7
12,coverage_metrics,hardware_validation,10010583_7
13,transaction-level_verification,hardware_validation,10010583_7
14,model_checking,hardware_validation,10010583_7
15,theorem_proving_and_sat_solving,hardware_validation,10010583_7
16,equivalence_checking,hardware_validation,10010583_7
17,design_rule_checking,hardware_validation,10010583_7
0,grammars_and_context-free_languages,formal_languages_and_automata_theory,10003752_2
1,regular_languages,formal_languages_and_automata_theory,10003752_2
2,quantitative_automata,formal_languages_and_automata_theory,10003752_2
3,automata_over_infinite_objects,formal_languages_and_automata_theory,10003752_2
4,automata_extensions,formal_languages_and_automata_theory,10003752_2
5,transducers,formal_languages_and_automata_theory,10003752_2
6,tree_languages,formal_languages_and_automata_theory,10003752_2
7,rewrite_systems,formal_languages_and_automata_theory,10003752_2
8,algebraic_language_theory,formal_languages_and_automata_theory,10003752_2
9,formal_languages_and_automata_theory,formalisms,10003752_2
0,aerospace,engineering,10010405_3
1,electronics,engineering,10010405_3
2,computer-aided_design,engineering,10010405_3
3,avionics,engineering,10010405_3
4,telecommunications,engineering,10010405_3
5,engineering,physical_sciences_and_engineering,10010405_3
6,earth_and_atmospheric_sciences,physical_sciences_and_engineering,10010405_3
7,mathematics_and_statistics,physical_sciences_and_engineering,10010405_3
8,chemistry,physical_sciences_and_engineering,10010405_3
9,physics,physical_sciences_and_engineering,10010405_3
10,environmental_sciences,physical_sciences_and_engineering,10010405_3
11,astronomy,physical_sciences_and_engineering,10010405_3
12,archaeology,physical_sciences_and_engineering,10010405_3
13,internet_telephony,telecommunications,10010405_3
0,global_positioning_systems,geographic_information_systems,10002951_3
1,location_based_services,geographic_information_systems,10002951_3
2,spatial-temporal_systems,geographic_information_systems,10002951_3
3,geographic_information_systems,information_systems_applications,10002951_3
0,network_servers,network_components,10003033_3
1,network_domains,network_components,10003033_3
2,physical_links,network_components,10003033_3
3,network_adapters,network_components,10003033_3
4,middle_boxes_/_network_appliances,network_components,10003033_3
5,repeaters,network_components,10003033_3
6,bridges_and_switches,network_components,10003033_3
7,routers,network_components,10003033_3
8,logical_nodes,network_components,10003033_3
9,intermediate_nodes,network_components,10003033_3
10,end_nodes,network_components,10003033_3
11,cognitive_radios,network_components,10003033_3
12,"wireless_access_points,_base_stations_and_infrastructure",network_components,10003033_3
0,usability_in_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
1,privacy_protections,human_and_societal_aspects_of_security_and_privacy,10002978_10
2,economics_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
3,social_aspects_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
0,"accessibility_theory,_concepts_and_paradigms",accessibility,10003120_6
1,accessibility_design_and_evaluation_methods,accessibility,10003120_6
2,accessibility_technologies,accessibility,10003120_6
3,empirical_studies_in_accessibility,accessibility,10003120_6
4,accessibility_systems_and_tools,accessibility,10003120_6
0,design_for_testability,hardware_test,10010583_8
1,fault_models_and_test_metrics,hardware_test,10010583_8
2,built-in_self-test,hardware_test,10010583_8
3,defect-based_test,hardware_test,10010583_8
4,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
5,test_data_compression,hardware_test,10010583_8
6,memory_test_and_repair,hardware_test,10010583_8
7,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
8,board-_and_system-level_test,hardware_test,10010583_8
9,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
10,hardware_reliability_screening,hardware_test,10010583_8
11,online_test_and_diagnostics,hardware_test,10010583_8
0,distance_learning,e-learning,10010405_10
1,collaborative_learning,e-learning,10010405_10
2,learning_management_systems,e-learning,10010405_10
3,computer-assisted_instruction,e-learning,10010405_10
4,computer-managed_instruction,e-learning,10010405_10
5,interactive_learning_environments,e-learning,10010405_10
6,digital_libraries_and_archives,e-learning,10010405_10
7,e-learning,education,10010405_10
0,presentation_protocols,application_layer_protocols,10003033_2
1,network_file_system_(nfs)_protocol,application_layer_protocols,10003033_2
2,routing_protocols,network_layer_protocols,10003033_2
3,protocol_testing_and_verification,network_protocol_design,10003033_2
4,protocol_correctness,network_protocol_design,10003033_2
5,formal_specifications,network_protocol_design,10003033_2
6,link-layer_protocols,network_protocols,10003033_2
7,transport_protocols,network_protocols,10003033_2
8,session_protocols,network_protocols,10003033_2
9,application_layer_protocols,network_protocols,10003033_2
10,network_layer_protocols,network_protocols,10003033_2
11,cross-layer_protocols,network_protocols,10003033_2
12,oam_protocols,network_protocols,10003033_2
13,time_synchronization_protocols,network_protocols,10003033_2
14,signaling_protocols,network_protocols,10003033_2
15,peer-to-peer_protocols,network_protocols,10003033_2
16,network_policy,network_protocols,10003033_2
17,network_protocol_design,network_protocols,10003033_2
0,children,age,10003456_3
1,adolescents,age,10003456_3
2,seniors,age,10003456_3
3,race_and_ethnicity,cultural_characteristics,10003456_3
4,religious_orientation,cultural_characteristics,10003456_3
5,sexual_orientation,cultural_characteristics,10003456_3
6,user_characteristics,cultural_characteristics,10003456_3
7,men,gender,10003456_3
8,women,gender,10003456_3
9,age,user_characteristics,10003456_3
10,geographic_characteristics,user_characteristics,10003456_3
11,gender,user_characteristics,10003456_3
12,people_with_disabilities,user_characteristics,10003456_3
0,computational_geometry,"randomness,_geometry_and_discrete_structures",10003752_6
1,random_walks_and_markov_chains,"randomness,_geometry_and_discrete_structures",10003752_6
2,random_search_heuristics,"randomness,_geometry_and_discrete_structures",10003752_6
3,error-correcting_codes,"randomness,_geometry_and_discrete_structures",10003752_6
4,random_projections_and_metric_embeddings,"randomness,_geometry_and_discrete_structures",10003752_6
5,random_network_models,"randomness,_geometry_and_discrete_structures",10003752_6
6,pseudorandomness_and_derandomization,"randomness,_geometry_and_discrete_structures",10003752_6
7,expander_graphs_and_randomness_extractors,"randomness,_geometry_and_discrete_structures",10003752_6
0,proof_theory,logic,10003752_4
1,automated_reasoning,logic,10003752_4
2,type_theory,logic,10003752_4
3,higher_order_logic,logic,10003752_4
4,description_logics,logic,10003752_4
5,linear_logic,logic,10003752_4
6,finite_model_theory,logic,10003752_4
7,equational_logic_and_rewriting,logic,10003752_4
8,constructive_mathematics,logic,10003752_4
9,modal_and_temporal_logics,logic,10003752_4
10,separation_logic,logic,10003752_4
11,logic,logic_and_verification,10003752_4
12,programming_logic,logic_and_verification,10003752_4
13,abstraction,logic_and_verification,10003752_4
14,verification_by_model_checking,logic_and_verification,10003752_4
15,hoare_logic,programming_logic,10003752_4
16,constraint_and_logic_programming,programming_logic,10003752_4
0,topology,continuous_mathematics,10002950_5
1,continuous_functions,continuous_mathematics,10002950_5
2,calculus,continuous_mathematics,10002950_5
3,geometric_topology,topology,10002950_5
4,algebraic_topology,topology,10002950_5
5,point-set_topology,topology,10002950_5
0,data_recovery,computer_forensics,10010405_6
1,"evidence_collection,_storage_and_analysis",computer_forensics,10010405_6
2,system_forensics,computer_forensics,10010405_6
3,network_forensics,computer_forensics,10010405_6
4,investigation_techniques,computer_forensics,10010405_6
5,surveillance_mechanisms,computer_forensics,10010405_6
0,computer-aided_design,architecture_(buildings),10010405_7
1,architecture_(buildings),arts_and_humanities,10010405_7
2,fine_arts,arts_and_humanities,10010405_7
3,performing_arts,arts_and_humanities,10010405_7
4,media_arts,arts_and_humanities,10010405_7
5,language_translation,arts_and_humanities,10010405_7
6,sound_and_music_computing,performing_arts,10010405_7
0,military,computers_in_other_domains,10010405_8
1,computing_in_government,computers_in_other_domains,10010405_8
2,cartography,computers_in_other_domains,10010405_8
3,digital_libraries_and_archives,computers_in_other_domains,10010405_8
4,personal_computers_and_pc_applications,computers_in_other_domains,10010405_8
5,agriculture,computers_in_other_domains,10010405_8
6,computer_games,computers_in_other_domains,10010405_8
7,publishing,computers_in_other_domains,10010405_8
8,microcomputers,computers_in_other_domains,10010405_8
9,cyberwarfare,computers_in_other_domains,10010405_8
10,e-government,computing_in_government,10010405_8
11,voting_/_election_technologies,computing_in_government,10010405_8
12,word_processors,personal_computers_and_pc_applications,10010405_8
13,spreadsheets,personal_computers_and_pc_applications,10010405_8
0,safety_critical_systems,hardware_reliability,10010583_9
1,system-level_fault_tolerance,hardware_reliability,10010583_9
2,robustness,hardware_reliability,10010583_9
3,redundancy,hardware_reliability,10010583_9
4,error_detection_and_error_correction,hardware_reliability,10010583_9
5,failure_prediction,hardware_reliability,10010583_9
6,transient_errors_and_upsets,hardware_reliability,10010583_9
7,early-life_failures_and_infant_mortality,hardware_reliability,10010583_9
8,aging_of_circuits_and_systems,hardware_reliability,10010583_9
9,design_for_manufacturability,hardware_reliability,10010583_9
10,yield_and_cost_optimization,hardware_reliability,10010583_9
11,yield_and_cost_modeling,hardware_reliability,10010583_9
12,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
13,circuit_hardening,hardware_reliability,10010583_9
14,fault_tolerance,hardware_reliability,10010583_9
15,process_variations,hardware_reliability,10010583_9
16,"failure_recovery,_maintenance_and_self-repair",hardware_reliability,10010583_9
17,"process,_voltage_and_temperature_variations",hardware_reliability,10010583_9
18,self-checking_mechanisms,hardware_reliability,10010583_9
0,object_oriented_constructs,program_constructs,10003752_8
1,program_schemes,program_constructs,10003752_8
2,control_primitives,program_constructs,10003752_8
3,functional_constructs,program_constructs,10003752_8
4,abstraction,program_reasoning,10003752_8
5,semantics_and_reasoning,program_reasoning,10003752_8
6,program_verification,program_reasoning,10003752_8
7,invariants,program_reasoning,10003752_8
8,operational_semantics,program_semantics,10003752_8
9,denotational_semantics,program_semantics,10003752_8
10,axiomatic_semantics,program_semantics,10003752_8
11,categorical_semantics,program_semantics,10003752_8
12,algebraic_semantics,program_semantics,10003752_8
13,action_semantics,program_semantics,10003752_8
14,type_structures,program_semantics,10003752_8
15,program_constructs,program_semantics,10003752_8
16,parsing,program_semantics,10003752_8
17,pre-_and_post-conditions,program_specifications,10003752_8
18,assertions,program_specifications,10003752_8
19,program_semantics,semantics_and_reasoning,10003752_8
20,program_analysis,semantics_and_reasoning,10003752_8
21,program_specifications,semantics_and_reasoning,10003752_8
0,symmetric_cryptography_and_hash_functions,cryptography,10002978_1
1,public_key_(asymmetric)_techniques,cryptography,10002978_1
2,key_management,cryptography,10002978_1
3,cryptanalysis_and_other_attacks,cryptography,10002978_1
4,mathematical_foundations_of_cryptography,cryptography,10002978_1
5,information-theoretic_techniques,cryptography,10002978_1
6,digital_signatures,public_key_(asymmetric)_techniques,10002978_1
7,public_key_encryption,public_key_(asymmetric)_techniques,10002978_1
8,block_and_stream_ciphers,symmetric_cryptography_and_hash_functions,10002978_1
9,hash_functions_and_message_authentication_codes,symmetric_cryptography_and_hash_functions,10002978_1
0,computational_genomics,bioinformatics,10010405_4
1,computational_transcriptomics,bioinformatics,10010405_4
2,computational_proteomics,bioinformatics,10010405_4
3,molecular_evolution,genetics,10010405_4
4,population_genetics,genetics,10010405_4
5,molecular_sequence_analysis,genomics,10010405_4
6,sequencing_and_genotyping_technologies,genomics,10010405_4
7,consumer_health,health_informatics,10010405_4
8,genetics,life_and_medical_sciences,10010405_4
9,genomics,life_and_medical_sciences,10010405_4
10,proteomics,life_and_medical_sciences,10010405_4
11,transcriptomics,life_and_medical_sciences,10010405_4
12,molecular_structural_biology,life_and_medical_sciences,10010405_4
13,bioinformatics,life_and_medical_sciences,10010405_4
14,imaging,life_and_medical_sciences,10010405_4
15,health_informatics,life_and_medical_sciences,10010405_4
16,metabolomics_/_metabonomics,life_and_medical_sciences,10010405_4
17,systems_biology,life_and_medical_sciences,10010405_4
18,health_care_information_systems,life_and_medical_sciences,10010405_4
19,computational_biology,life_and_medical_sciences,10010405_4
20,biological_networks,systems_biology,10010405_4
21,recognition_of_genes_and_regulatory_elements,transcriptomics,10010405_4
0,abstract_machines,models_of_computation,10003752_1
1,concurrency,models_of_computation,10003752_1
2,distributed_computing_models,models_of_computation,10003752_1
3,quantum_computation_theory,models_of_computation,10003752_1
4,probabilistic_computation,models_of_computation,10003752_1
5,interactive_computation,models_of_computation,10003752_1
6,streaming_models,models_of_computation,10003752_1
7,timed_and_hybrid_models,models_of_computation,10003752_1
8,recursive_functions,models_of_computation,10003752_1
9,process_calculi,models_of_computation,10003752_1
10,parallel_computing_models,models_of_computation,10003752_1
11,turing_machines,models_of_computation,10003752_1
12,lambda_calculus,models_of_computation,10003752_1
13,computability,models_of_computation,10003752_1
14,quantum_query_complexity,quantum_computation_theory,10003752_1
15,quantum_communication_complexity,quantum_computation_theory,10003752_1
16,quantum_complexity_theory,quantum_computation_theory,10003752_1
17,quantum_information_theory,quantum_computation_theory,10003752_1
0,power_networks,energy_distribution,10010583_5
1,smart_grid,energy_distribution,10010583_5
2,energy_metering,energy_distribution,10010583_5
3,renewable_energy,energy_generation_and_storage,10010583_5
4,fuel-based_energy,energy_generation_and_storage,10010583_5
5,batteries,energy_generation_and_storage,10010583_5
