,child,parent,group
4,population_genetics,genetics,10010405_4
5,computational_genomics,genomics,10010405_4
6,molecular_sequence_analysis,genomics,10010405_4
7,sequencing_and_genotyping_technologies,genomics,10010405_4
8,recognition_of_genes_and_regulatory_elements,genomics,10010405_4
9,transcriptomics,genomics,10010405_4
10,health_care_information_systems,health_informatics,10010405_4
11,consumer_health,health_informatics,10010405_4
12,genetics,life_and_medical_sciences,10010405_4
13,genomics,life_and_medical_sciences,10010405_4
14,proteomics,life_and_medical_sciences,10010405_4
15,molecular_structural_biology,life_and_medical_sciences,10010405_4
16,imaging,life_and_medical_sciences,10010405_4
17,health_informatics,life_and_medical_sciences,10010405_4
18,metabolomics_/_metabonomics,life_and_medical_sciences,10010405_4
19,systems_biology,life_and_medical_sciences,10010405_4
20,computational_biology,life_and_medical_sciences,10010405_4
21,biological_networks,life_and_medical_sciences,10010405_4
0,smartphones,mobile_devices,10003120_4
1,tablet_computers,mobile_devices,10003120_4
2,e-book_readers,mobile_devices,10003120_4
3,portable_media_players,mobile_devices,10003120_4
4,handheld_game_consoles,mobile_devices,10003120_4
5,personal_digital_assistants,mobile_devices,10003120_4
6,mobile_phones,mobile_devices,10003120_4
7,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
8,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
9,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
10,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
11,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
12,ambient_intelligence,ubiquitous_and_mobile_computing,10003120_4
13,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
14,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
15,interactive_whiteboards,ubiquitous_and_mobile_computing,10003120_4
16,mobile_devices,ubiquitous_and_mobile_devices,10003120_4
0,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
1,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
0,network_mobility,network_properties,10003033_6
1,network_manageability,network_properties,10003033_6
2,network_reliability,network_properties,10003033_6
3,network_security,network_properties,10003033_6
4,network_privacy_and_anonymity,network_properties,10003033_6
5,network_dynamics,network_properties,10003033_6
6,network_range,network_properties,10003033_6
7,fiber_distributed_data_interface_(fddi),network_structure,10003033_6
8,network_topology_types,network_structure,10003033_6
9,network_properties,network_structure,10003033_6
10,error_detection_and_error_correction,network_structure,10003033_6
11,physical_topologies,network_topology_types,10003033_6
12,logical_/_virtual_topologies,network_topology_types,10003033_6
13,mesh_networks,network_topology_types,10003033_6
14,wireless_mesh_networks,network_topology_types,10003033_6
15,metropolitan_area_networks,network_topology_types,10003033_6
16,local_area_networks,network_topology_types,10003033_6
17,wide_area_networks,network_topology_types,10003033_6
18,very_long-range_networks,network_topology_types,10003033_6
19,bus_networks,network_topology_types,10003033_6
20,ring_networks,network_topology_types,10003033_6
21,star_networks,network_topology_types,10003033_6
22,point-to-point_networks,network_topology_types,10003033_6
23,token_ring_networks,network_topology_types,10003033_6
24,hybrid_networks,network_topology_types,10003033_6
25,topology_analysis_and_generation,network_topology_types,10003033_6
26,short-range_networks,network_topology_types,10003033_6
0,symmetric_cryptography_and_hash_functions,cryptography,10002978_1
1,public_key_(asymmetric)_techniques,cryptography,10002978_1
2,key_management,cryptography,10002978_1
3,cryptanalysis_and_other_attacks,cryptography,10002978_1
4,mathematical_foundations_of_cryptography,cryptography,10002978_1
5,information-theoretic_techniques,cryptography,10002978_1
6,digital_signatures,public_key_(asymmetric)_techniques,10002978_1
7,public_key_encryption,public_key_(asymmetric)_techniques,10002978_1
8,block_and_stream_ciphers,symmetric_cryptography_and_hash_functions,10002978_1
9,hash_functions_and_message_authentication_codes,symmetric_cryptography_and_hash_functions,10002978_1
0,business_process_monitoring,business_process_management,10010405_2
1,business_process_modeling,business_process_management,10010405_2
2,cross-organizational_business_processes,business_process_management,10010405_2
3,business_process_management_systems,business_process_management,10010405_2
4,business_rules,business_process_management,10010405_2
5,enterprise_modeling,enterprise_architecture_management,10010405_2
6,enterprise_architecture_management,enterprise_architectures,10010405_2
7,enterprise_architecture_frameworks,enterprise_architectures,10010405_2
8,enterprise_architecture_modeling,enterprise_architectures,10010405_2
9,enterprise_information_systems,enterprise_computing,10010405_2
10,business_process_management,enterprise_computing,10010405_2
11,information_integration_and_interoperability,enterprise_computing,10010405_2
12,it_governance,enterprise_computing,10010405_2
13,business_intelligence,enterprise_computing,10010405_2
14,"enterprise_ontologies,_taxonomies_and_vocabularies",enterprise_computing,10010405_2
15,event-driven_architectures,enterprise_computing,10010405_2
16,service-oriented_architectures,enterprise_computing,10010405_2
17,enterprise_computing_infrastructures,enterprise_computing,10010405_2
18,reference_models,enterprise_computing,10010405_2
19,enterprise_interoperability,enterprise_computing,10010405_2
20,enterprise_application_integration,enterprise_computing,10010405_2
21,enterprise_architectures,enterprise_computing,10010405_2
22,enterprise_data_management,enterprise_computing,10010405_2
23,it_architectures,enterprise_computing,10010405_2
24,business-it_alignment,it_governance,10010405_2
0,user_interface_design,interaction_design,10003120_2
1,user_centered_design,interaction_design,10003120_2
2,activity_centered_design,interaction_design,10003120_2
3,participatory_design,interaction_design,10003120_2
4,interaction_design_process_and_methods,interaction_design,10003120_2
5,empirical_studies_in_interaction_design,interaction_design,10003120_2
6,contextual_design,interaction_design,10003120_2
7,scenario-based_design,interaction_design,10003120_2
8,systems_and_tools_for_interaction_design,interaction_design,10003120_2
9,"interaction_design_theory,_concepts_and_paradigms",interaction_design,10003120_2
10,interface_design_prototyping,interaction_design,10003120_2
11,wireframes,interaction_design,10003120_2
0,pcb_design_and_layout,printed_circuit_boards,10010583_1
1,electromagnetic_interference_and_compatibility,printed_circuit_boards,10010583_1
0,children,age,10003456_3
1,adolescents,age,10003456_3
2,seniors,age,10003456_3
3,men,gender,10003456_3
4,women,gender,10003456_3
5,age,user_characteristics,10003456_3
6,geographic_characteristics,user_characteristics,10003456_3
7,gender,user_characteristics,10003456_3
8,cultural_characteristics,user_characteristics,10003456_3
9,sexual_orientation,user_characteristics,10003456_3
10,people_with_disabilities,user_characteristics,10003456_3
11,religious_orientation,user_characteristics,10003456_3
12,race_and_ethnicity,user_characteristics,10003456_3
0,network_resources_allocation,network_algorithms,10003033_4
1,traffic_engineering_algorithms,network_algorithms,10003033_4
2,network_design_and_planning_algorithms,network_algorithms,10003033_4
3,network_control_algorithms,network_algorithms,10003033_4
4,deep_packet_inspection,network_algorithms,10003033_4
5,packet_scheduling,network_algorithms,10003033_4
6,packet_classification,network_algorithms,10003033_4
7,network_economics,network_algorithms,10003033_4
8,control_path_algorithms,network_algorithms,10003033_4
9,data_path_algorithms,network_algorithms,10003033_4
0,vulnerability_management,systems_security,10002978_6
1,operating_systems_security,systems_security,10002978_6
2,virtualization_and_security,systems_security,10002978_6
3,mobile_platform_security,systems_security,10002978_6
4,distributed_systems_security,systems_security,10002978_6
5,firewalls,systems_security,10002978_6
6,browser_security,systems_security,10002978_6
7,file_system_security,systems_security,10002978_6
8,information_flow_control,systems_security,10002978_6
9,denial-of-service_attacks,systems_security,10002978_6
10,trusted_computing,systems_security,10002978_6
11,penetration_testing,systems_security,10002978_6
12,vulnerability_scanners,vulnerability_management,10002978_6
0,network_servers,network_components,10003033_3
1,network_domains,network_components,10003033_3
2,physical_links,network_components,10003033_3
3,network_adapters,network_components,10003033_3
4,middle_boxes_/_network_appliances,network_components,10003033_3
5,repeaters,network_components,10003033_3
6,bridges_and_switches,network_components,10003033_3
7,routers,network_components,10003033_3
8,logical_nodes,network_components,10003033_3
9,intermediate_nodes,network_components,10003033_3
10,end_nodes,network_components,10003033_3
11,cognitive_radios,network_components,10003033_3
12,"wireless_access_points,_base_stations_and_infrastructure",network_components,10003033_3
0,geographic_visualization,information_visualization,10003120_5
1,"visualization_theory,_concepts_and_paradigms",visualization,10003120_5
2,visualization_techniques,visualization,10003120_5
3,visualization_design_and_evaluation_methods,visualization,10003120_5
4,visualization_application_domains,visualization,10003120_5
5,visualization_systems_and_tools,visualization,10003120_5
6,visual_analytics,visualization,10003120_5
7,information_visualization,visualization,10003120_5
8,scientific_visualization,visualization,10003120_5
9,empirical_studies_in_visualization,visualization,10003120_5
10,visualization_toolkits,visualization_systems_and_tools,10003120_5
11,dendrograms,visualization_techniques,10003120_5
12,cladograms,visualization_techniques,10003120_5
13,heat_maps,visualization_techniques,10003120_5
14,treemaps,visualization_techniques,10003120_5
15,hyperbolic_trees,visualization_techniques,10003120_5
16,graph_drawings,visualization_techniques,10003120_5
0,grammars_and_context-free_languages,formal_languages_and_automata_theory,10003752_2
1,regular_languages,formal_languages_and_automata_theory,10003752_2
2,quantitative_automata,formal_languages_and_automata_theory,10003752_2
3,automata_over_infinite_objects,formal_languages_and_automata_theory,10003752_2
4,automata_extensions,formal_languages_and_automata_theory,10003752_2
5,transducers,formal_languages_and_automata_theory,10003752_2
6,tree_languages,formal_languages_and_automata_theory,10003752_2
7,rewrite_systems,formal_languages_and_automata_theory,10003752_2
8,algebraic_language_theory,formal_languages_and_automata_theory,10003752_2
9,formalisms,formal_languages_and_automata_theory,10003752_2
0,network_performance_analysis,network_performance_evaluation,10003033_5
1,network_measurement,network_performance_evaluation,10003033_5
2,network_experimentation,network_performance_evaluation,10003033_5
3,network_performance_modeling,network_performance_evaluation,10003033_5
4,network_simulations,network_performance_modeling,10003033_5
0,printers,"communication_hardware,_interfaces_and_storage",10010583_2
1,scanners,"communication_hardware,_interfaces_and_storage",10010583_2
2,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
3,sound-based_input_/_output,"communication_hardware,_interfaces_and_storage",10010583_2
4,haptic_devices,"communication_hardware,_interfaces_and_storage",10010583_2
5,sensors_and_actuators,"communication_hardware,_interfaces_and_storage",10010583_2
6,wireless_devices,"communication_hardware,_interfaces_and_storage",10010583_2
7,electro-mechanical_devices,"communication_hardware,_interfaces_and_storage",10010583_2
8,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
9,signal_processing_systems,"communication_hardware,_interfaces_and_storage",10010583_2
10,external_storage,"communication_hardware,_interfaces_and_storage",10010583_2
11,tactile_and_hand-based_interfaces,haptic_devices,10010583_2
12,buses_and_high-speed_links,networking_hardware,10010583_2
13,wireless_integrated_network_sensors,sensor_devices_and_platforms,10010583_2
14,sensor_applications_and_deployments,sensors_and_actuators,10010583_2
15,sensor_devices_and_platforms,sensors_and_actuators,10010583_2
16,noise_reduction,signal_processing_systems,10010583_2
17,digital_signal_processing,signal_processing_systems,10010583_2
18,beamforming,signal_processing_systems,10010583_2
19,touch_screens,wireless_devices,10010583_2
0,linear_algebra_algorithms,algebraic_algorithms,10010147_1
1,boolean_algebra_algorithms,algebraic_algorithms,10010147_1
2,exact_arithmetic_algorithms,algebraic_algorithms,10010147_1
3,symbolic_and_algebraic_algorithms,algebraic_algorithms,10010147_1
4,number_theory_algorithms,algebraic_algorithms,10010147_1
5,hybrid_symbolic-numeric_methods,algebraic_algorithms,10010147_1
6,equation_and_inequality_solving_algorithms,algebraic_algorithms,10010147_1
7,discrete_calculus_algorithms,algebraic_algorithms,10010147_1
8,symbolic_calculus_algorithms,algebraic_algorithms,10010147_1
9,symbolic_and_algebraic_manipulation,algebraic_algorithms,10010147_1
10,special-purpose_algebraic_systems,algebraic_algorithms,10010147_1
11,representation_of_polynomials,algebraic_algorithms,10010147_1
12,algebraic_algorithms,computer_algebra_systems,10010147_1
13,representation_of_mathematical_objects,computer_algebra_systems,10010147_1
14,nonalgebraic_algorithms,computer_algebra_systems,10010147_1
15,optimization_algorithms,computer_algebra_systems,10010147_1
16,theorem_proving_algorithms,computer_algebra_systems,10010147_1
17,combinatorial_algorithms,nonalgebraic_algorithms,10010147_1
18,representation_of_mathematical_functions,representation_of_mathematical_objects,10010147_1
19,representation_of_exact_numbers,representation_of_mathematical_objects,10010147_1
20,representation_of_boolean_functions,representation_of_mathematical_objects,10010147_1
0,system-level_fault_tolerance,fault_tolerance,10010583_9
1,redundancy,fault_tolerance,10010583_9
2,safety_critical_systems,hardware_reliability,10010583_9
3,robustness,hardware_reliability,10010583_9
4,error_detection_and_error_correction,hardware_reliability,10010583_9
5,failure_prediction,hardware_reliability,10010583_9
6,transient_errors_and_upsets,hardware_reliability,10010583_9
7,early-life_failures_and_infant_mortality,hardware_reliability,10010583_9
8,aging_of_circuits_and_systems,hardware_reliability,10010583_9
9,design_for_manufacturability,hardware_reliability,10010583_9
10,yield_and_cost_optimization,hardware_reliability,10010583_9
11,yield_and_cost_modeling,hardware_reliability,10010583_9
12,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
13,circuit_hardening,hardware_reliability,10010583_9
14,fault_tolerance,hardware_reliability,10010583_9
15,process_variations,hardware_reliability,10010583_9
16,"failure_recovery,_maintenance_and_self-repair",hardware_reliability,10010583_9
17,"process,_voltage_and_temperature_variations",hardware_reliability,10010583_9
18,self-checking_mechanisms,hardware_reliability,10010583_9
0,military,computers_in_other_domains,10010405_8
1,computing_in_government,computers_in_other_domains,10010405_8
2,cartography,computers_in_other_domains,10010405_8
3,digital_libraries_and_archives,computers_in_other_domains,10010405_8
4,personal_computers_and_pc_applications,computers_in_other_domains,10010405_8
5,agriculture,computers_in_other_domains,10010405_8
6,computer_games,computers_in_other_domains,10010405_8
7,publishing,computers_in_other_domains,10010405_8
8,e-government,computers_in_other_domains,10010405_8
9,voting_/_election_technologies,computers_in_other_domains,10010405_8
10,cyberwarfare,military,10010405_8
11,word_processors,personal_computers_and_pc_applications,10010405_8
12,spreadsheets,personal_computers_and_pc_applications,10010405_8
13,microcomputers,personal_computers_and_pc_applications,10010405_8
0,quantum_technologies,emerging_technologies,10010583_10
1,analysis_and_design_of_emerging_devices_and_systems,emerging_technologies,10010583_10
2,emerging_simulation,emerging_technologies,10010583_10
3,emerging_tools_and_methodologies,emerging_technologies,10010583_10
4,emerging_languages_and_compilers,emerging_technologies,10010583_10
5,emerging_interfaces,emerging_technologies,10010583_10
6,emerging_architectures,emerging_technologies,10010583_10
7,superconducting_circuits,emerging_technologies,10010583_10
8,electromechanical_systems,emerging_technologies,10010583_10
9,memory_and_dense_storage,emerging_technologies,10010583_10
10,reversible_logic,emerging_technologies,10010583_10
11,flexible_and_printable_circuits,emerging_technologies,10010583_10
12,spintronics_and_magnetic_technologies,emerging_technologies,10010583_10
13,plasmonics,emerging_technologies,10010583_10
14,cellular_neural_networks,emerging_technologies,10010583_10
15,biology-related_information_processing,emerging_technologies,10010583_10
16,neural_systems,emerging_technologies,10010583_10
17,tunneling_devices,emerging_technologies,10010583_10
18,circuit_substrates,emerging_technologies,10010583_10
19,iii-v_compounds,emerging_technologies,10010583_10
20,carbon_based_electronics,emerging_technologies,10010583_10
21,single_electron_devices,emerging_technologies,10010583_10
22,bio-embedded_electronics,emerging_technologies,10010583_10
23,nanoelectromechanical_systems,emerging_technologies,10010583_10
24,emerging_optical_and_photonic_technologies,emerging_technologies,10010583_10
25,microelectromechanical_systems,emerging_technologies,10010583_10
26,quantum_computation,quantum_technologies,10010583_10
27,quantum_communication_and_cryptography,quantum_technologies,10010583_10
28,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
29,quantum_dots_and_cellular_automata,quantum_technologies,10010583_10
0,social_networking_sites,collaborative_and_social_computing_systems_and_tools,10002951_3
1,blogs,collaborative_and_social_computing_systems_and_tools,10002951_3
2,wikis,collaborative_and_social_computing_systems_and_tools,10002951_3
3,social_tagging_systems,collaborative_and_social_computing_systems_and_tools,10002951_3
4,synchronous_editors,collaborative_and_social_computing_systems_and_tools,10002951_3
5,asynchronous_editors,collaborative_and_social_computing_systems_and_tools,10002951_3
6,data_centers,computing_platforms,10002951_3
7,mobile_information_processing_systems,computing_platforms,10002951_3
8,sensor_networks,computing_platforms,10002951_3
9,open_source_software,computing_platforms,10002951_3
10,massively_multiplayer_online_games,computing_platforms,10002951_3
11,digital_libraries_and_archives,computing_platforms,10002951_3
12,multimedia_content_creation,computing_platforms,10002951_3
13,multimedia_information_systems,computing_platforms,10002951_3
14,multimedia_databases,computing_platforms,10002951_3
15,multimedia_streaming,computing_platforms,10002951_3
16,computational_advertising,computing_platforms,10002951_3
17,data_mining,data_analytics,10002951_3
18,data_cleaning,data_analytics,10002951_3
19,data_streaming,data_analytics,10002951_3
20,online_analytical_processing,data_analytics,10002951_3
21,clustering,data_analytics,10002951_3
22,association_rules,data_analytics,10002951_3
23,nearest-neighbor_search,data_analytics,10002951_3
24,data_stream_mining,data_analytics,10002951_3
25,collaborative_filtering,data_analytics,10002951_3
26,reputation_systems,data_analytics,10002951_3
27,enterprise_resource_planning,enterprise_applications,10002951_3
28,enterprise_information_systems,enterprise_applications,10002951_3
29,decision_support_systems,enterprise_applications,10002951_3
30,extranets,enterprise_applications,10002951_3
31,intranets,enterprise_applications,10002951_3
32,data_warehouses,enterprise_information_systems,10002951_3
33,global_positioning_systems,geographic_information_systems,10002951_3
34,location_based_services,geographic_information_systems,10002951_3
35,spatial-temporal_systems,geographic_information_systems,10002951_3
36,geographic_information_systems,information_systems_applications,10002951_3
37,computing_platforms,information_systems_applications,10002951_3
38,process_control_systems,information_systems_applications,10002951_3
39,enterprise_applications,information_systems_applications,10002951_3
40,collaborative_and_social_computing_systems_and_tools,information_systems_applications,10002951_3
41,expert_systems,information_systems_applications,10002951_3
42,data_analytics,information_systems_applications,10002951_3
0,motion_capture,animation,10010147_6
1,procedural_animation,animation,10010147_6
2,motion_processing,animation,10010147_6
3,image_processing,computer_graphics,10010147_6
4,rendering,computer_graphics,10010147_6
5,animation,computer_graphics,10010147_6
6,graphics_systems_and_interfaces,computer_graphics,10010147_6
7,collision_detection,computer_graphics,10010147_6
8,physical_simulation,computer_graphics,10010147_6
9,perception,computer_graphics,10010147_6
10,virtual_reality,computer_graphics,10010147_6
11,mixed_/_augmented_reality,computer_graphics,10010147_6
12,shape_modeling,computer_graphics,10010147_6
13,graphics_processors,graphics_systems_and_interfaces,10010147_6
14,graphics_file_formats,graphics_systems_and_interfaces,10010147_6
15,graphics_input_devices,graphics_systems_and_interfaces,10010147_6
16,image_manipulation,image_processing,10010147_6
17,image_compression,image_processing,10010147_6
18,computational_photography,image_processing,10010147_6
19,reflectance_modeling,rendering,10010147_6
20,visibility,rendering,10010147_6
21,texturing,rendering,10010147_6
22,rasterization,rendering,10010147_6
23,ray_tracing,rendering,10010147_6
24,image-based_rendering,rendering,10010147_6
25,non-photorealistic_rendering,rendering,10010147_6
26,antialiasing,rendering,10010147_6
27,shape_analysis,shape_modeling,10010147_6
28,mesh_geometry_models,shape_modeling,10010147_6
29,point-based_models,shape_modeling,10010147_6
30,parametric_curve_and_surface_models,shape_modeling,10010147_6
31,volumetric_models,shape_modeling,10010147_6
32,mesh_models,shape_modeling,10010147_6
0,marketing,consumer_products,10010405_9
1,operations_research,industry_and_manufacturing,10010405_9
2,supply_chain_management,industry_and_manufacturing,10010405_9
3,consumer_products,industry_and_manufacturing,10010405_9
4,computer-aided_manufacturing,industry_and_manufacturing,10010405_9
5,multi-criterion_optimization_and_decision-making,operations_research,10010405_9
6,decision_analysis,operations_research,10010405_9
7,command_and_control,operations_research,10010405_9
8,forecasting,supply_chain_management,10010405_9
9,transportation,supply_chain_management,10010405_9
0,logic_circuits,integrated_circuits,10010583_3
1,digital_switches,integrated_circuits,10010583_3
2,evolvable_hardware,integrated_circuits,10010583_3
3,hardware_accelerators,integrated_circuits,10010583_3
4,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
5,semiconductor_memory,integrated_circuits,10010583_3
6,interconnect,integrated_circuits,10010583_3
7,input_/_output_circuits,integrated_circuits,10010583_3
8,design_modules_and_hierarchy,integrated_circuits,10010583_3
9,logic_families,integrated_circuits,10010583_3
10,asynchronous_circuits,integrated_circuits,10010583_3
11,transistors,integrated_circuits,10010583_3
12,programmable_logic_elements,integrated_circuits,10010583_3
13,3d_integrated_circuits,integrated_circuits,10010583_3
14,high-speed_input_/_output,integrated_circuits,10010583_3
15,metallic_interconnect,interconnect,10010583_3
16,photonic_and_optical_interconnect,interconnect,10010583_3
17,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
18,programmable_interconnect,interconnect,10010583_3
19,combinational_circuits,logic_circuits,10010583_3
20,sequential_circuits,logic_circuits,10010583_3
21,arithmetic_and_datapath_circuits,logic_circuits,10010583_3
22,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
23,static_memory,semiconductor_memory,10010583_3
24,dynamic_memory,semiconductor_memory,10010583_3
25,non-volatile_memory,semiconductor_memory,10010583_3
26,read-only_memory,semiconductor_memory,10010583_3
27,finite_state_machines,sequential_circuits,10010583_3
0,programming_teams,collaboration_in_software_development,10011007_3
1,pair_programming,collaboration_in_software_development,10011007_3
2,backup_procedures,error_handling_and_recovery,10011007_3
3,traceability,requirements_analysis,10011007_3
4,software_product_lines,software_creation_and_management,10011007_3
5,software_implementation_planning,software_creation_and_management,10011007_3
6,software_development_process_management,software_creation_and_management,10011007_3
7,documentation,software_creation_and_management,10011007_3
8,software_design_engineering,software_creation_and_management,10011007_3
9,automatic_programming,software_creation_and_management,10011007_3
10,software_evolution,software_creation_and_management,10011007_3
11,software_version_control,software_creation_and_management,10011007_3
12,fault_tree_analysis,software_defect_analysis,10011007_3
13,design_patterns,software_design_engineering,10011007_3
14,software_design_techniques,software_design_engineering,10011007_3
15,software_design_tradeoffs,software_design_techniques,10011007_3
16,spiral_model,software_development_methods,10011007_3
17,waterfall_model,software_development_methods,10011007_3
18,agile_software_development,software_development_methods,10011007_3
19,rapid_application_development,software_development_methods,10011007_3
20,open_source_model,software_development_methods,10011007_3
21,software_creation_and_management,software_development_methods,10011007_3
22,software_testing_and_debugging,software_development_methods,10011007_3
23,requirements_analysis,software_development_methods,10011007_3
24,v-model,software_development_methods,10011007_3
25,collaboration_in_software_development,software_development_process_management,10011007_3
26,risk_management,software_development_process_management,10011007_3
27,capability_maturity_model,software_development_process_management,10011007_3
28,use_cases,software_development_techniques,10011007_3
29,software_defect_analysis,software_development_techniques,10011007_3
30,reusability,software_development_techniques,10011007_3
31,error_handling_and_recovery,software_development_techniques,10011007_3
32,software_prototyping,software_development_techniques,10011007_3
33,flowcharts,software_development_techniques,10011007_3
34,genetic_programming,software_development_techniques,10011007_3
35,search-based_software_engineering,software_development_techniques,10011007_3
36,software_reverse_engineering,software_development_techniques,10011007_3
37,walkthroughs,software_development_techniques,10011007_3
38,operational_analysis,software_development_techniques,10011007_3
39,software_development_methods,software_development_techniques,10011007_3
40,object_oriented_development,software_development_techniques,10011007_3
41,designing_software,software_development_techniques,10011007_3
42,maintaining_software,software_evolution,10011007_3
43,software_post-development_issues,software_evolution,10011007_3
44,system_administration,software_post-development_issues,10011007_3
45,acceptance_testing,software_testing_and_debugging,10011007_3
46,software_verification_and_validation,software_testing_and_debugging,10011007_3
47,formal_software_verification,software_verification_and_validation,10011007_3
48,process_validation,software_verification_and_validation,10011007_3
49,empirical_software_validation,software_verification_and_validation,10011007_3
0,computational_geometry,"randomness,_geometry_and_discrete_structures",10003752_6
1,random_walks_and_markov_chains,"randomness,_geometry_and_discrete_structures",10003752_6
2,random_search_heuristics,"randomness,_geometry_and_discrete_structures",10003752_6
3,error-correcting_codes,"randomness,_geometry_and_discrete_structures",10003752_6
4,random_projections_and_metric_embeddings,"randomness,_geometry_and_discrete_structures",10003752_6
5,random_network_models,"randomness,_geometry_and_discrete_structures",10003752_6
6,pseudorandomness_and_derandomization,"randomness,_geometry_and_discrete_structures",10003752_6
7,expander_graphs_and_randomness_extractors,"randomness,_geometry_and_discrete_structures",10003752_6
0,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
1,hardware-based_security_protocols,security_in_hardware,10002978_5
2,hardware_reverse_engineering,security_in_hardware,10002978_5
3,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
4,embedded_systems_security,security_in_hardware,10002978_5
5,hardware_security_implementation,security_in_hardware,10002978_5
