,group,child,parent
116,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
117,10002978_1,Information-theoretic techniques,Cryptography
118,10002978_1,Cryptanalysis and other attacks,Cryptography
119,10002978_10,Privacy protections,Usability in security and privacy
120,10002978_10,Social aspects of security and privacy,Usability in security and privacy
121,10002978_10,Human and societal aspects of security and privacy,Usability in security and privacy
122,10002978_10,Economics of security and privacy,Usability in security and privacy
123,10002978_2,Formal security models,Formal methods and theory of security
124,10002978_2,Security requirements,Formal methods and theory of security
125,10002978_2,Trust frameworks,Formal methods and theory of security
126,10002978_2,Logic and verification,Formal methods and theory of security
127,10002978_3,Authentication,Security services
128,10002978_3,Multi-factor authentication,Authentication
129,10002978_3,Biometrics,Authentication
130,10002978_3,Authorization,Security services
131,10002978_3,Access control,Authorization
132,10002978_3,"Pseudonymity, anonymity and untraceability",Privacy-preserving protocols
133,10002978_3,Digital rights management,Security services
134,10002978_3,Graphical / visual passwords,Authentication
135,10002978_4,Intrusion detection systems,Malware and its mitigation
136,10002978_4,Intrusion/anomaly detection and malware mitigation,Malware and its mitigation
137,10002978_4,Social engineering attacks,Malware and its mitigation
138,10002978_4,Spoofing attacks,Malware and its mitigation
139,10002978_4,Phishing,Social engineering attacks
140,10002978_4,Artificial immune systems,Intrusion detection systems
141,10002978_5,Hardware security implementation,Security in hardware
142,10002978_5,Malicious design modifications,Security in hardware
143,10002978_5,Embedded systems security,Security in hardware
144,10002978_5,Hardware attacks and countermeasures,Security in hardware
145,10002978_5,Tamper-proof and tamper-resistant designs,Security in hardware
146,10002978_5,Hardware reverse engineering,Security in hardware
147,10002978_5,Side-channel analysis and countermeasures,Security in hardware
148,10002978_5,Hardware-based security protocols,Security in hardware
149,10002978_6,Vulnerability management,Systems security
150,10002978_6,Information flow control,Systems security
151,10002978_6,Virtualization and security,Systems security
152,10002978_6,Browser security,Systems security
153,10002978_6,Operating systems security,Systems security
154,10002978_6,Distributed systems security,Systems security
155,10002978_6,Mobile platform security,Systems security
156,10002978_6,File system security,Systems security
157,10002978_6,Trusted computing,Systems security
158,10002978_6,Penetration testing,Systems security
159,10002978_6,Vulnerability scanners,Systems security
160,10002978_6,Firewalls,Systems security
161,10002978_6,Denial-of-service attacks,Systems security
162,10002978_8,Database activity monitoring,Database and storage security
163,10002978_8,Information accountability and usage control,Database and storage security
164,10002978_8,Management and querying of encrypted data,Database and storage security
165,10002978_8,Data anonymization and sanitization,Database and storage security
166,10002978_9,Software security engineering,Software and application security
167,10002978_9,Web application security,Software and application security
168,10002978_9,Domain-specific security and privacy architectures,Software and application security
169,10002978_9,Software reverse engineering,Software and application security
170,10002978_9,Social network security and privacy,Software and application security
171,10003033_1,Network design principles,Network architectures
172,10003033_1,Layering,Network architectures
173,10003033_1,Naming and addressing,Network architectures
174,10003033_1,Programming interfaces,Network architectures
175,10003033_2,Link-layer protocols,Network protocols
176,10003033_2,Network layer protocols,Network protocols
177,10003033_2,Transport protocols,Network protocols
178,10003033_2,Application layer protocols,Network protocols
179,10003033_2,Session protocols,Network protocols
180,10003033_2,Signaling protocols,Network protocols
181,10003033_2,Routing protocols,Network protocols
182,10003033_2,Peer-to-peer protocols,Network protocols
183,10003033_2,Cross-layer protocols,Network protocols
184,10003033_2,OAM protocols,Network protocols
185,10003033_2,Time synchronization protocols,Network protocols
186,10003033_2,Network policy,Network protocols
187,10003033_2,Formal specifications,Protocol testing and verification
188,10003033_2,Protocol testing and verification,Network protocols
189,10003033_2,Protocol correctness,Protocol testing and verification
190,10003033_2,Presentation protocols,Network protocols
191,10003033_3,Network servers,Network components
192,10003033_3,Routers,Network components
193,10003033_3,Wireless access points,Network components
194,10003033_3,Base stations and infrastructure,Network components
195,10003033_3,Cognitive radios,Network components
196,10003033_3,Bridges and switches,Network components
197,10003033_3,Repeaters,Network components
198,10003033_3,Middle boxes / network appliances,Network components
199,10003033_3,End nodes,Network components
200,10003033_3,Intermediate nodes,Network components
201,10003033_3,Network adapters,Network components
202,10003033_3,Logical nodes,Network components
203,10003033_3,Network domains,Network components
204,10003033_4,Traffic engineering algorithms,Network algorithms
205,10003033_4,Network resources allocation,Network algorithms
206,10003033_4,Control path algorithms,Network algorithms
207,10003033_4,Data path algorithms,Network algorithms
208,10003033_4,Network control algorithms,Network algorithms
209,10003033_4,Packet scheduling,Network algorithms
210,10003033_4,Packet classification,Network algorithms
211,10003033_4,Deep packet inspection,Network algorithms
212,10003033_4,Network design and planning algorithms,Network algorithms
213,10003033_4,Network economics,Network algorithms
214,10003033_5,Network performance analysis,Network performance evaluation
215,10003033_5,Network measurement,Network performance evaluation
216,10003033_5,Network performance modeling,Network performance evaluation
217,10003033_5,Network simulations,Network performance modeling
218,10003033_5,Network experimentation,Network performance evaluation
219,10003033_6,Physical topologies,Network topology types
220,10003033_6,Logical / virtual topologies,Network topology types
221,10003033_6,Ring networks,Physical topologies
222,10003033_6,Token ring networks,Physical topologies
223,10003033_6,Bus networks,Physical topologies
224,10003033_6,Star networks,Physical topologies
225,10003033_6,Mesh networks,Physical topologies
226,10003033_6,Point-to-point networks,Physical topologies
227,10003033_6,Hybrid networks,Physical topologies
228,10003033_6,Fiber distributed data interface (FDDI),Ring networks
229,10003033_6,Wireless mesh networks,Mesh networks
230,10003033_6,Network range,Network structure
231,10003033_6,Network dynamics,Network structure
232,10003033_6,Network reliability,Network structure
233,10003033_6,Network manageability,Network structure
234,10003033_6,Network mobility,Network structure
235,10003033_6,Network privacy and anonymity,Network structure
236,10003033_6,Network properties,Network structure
237,10003033_6,Error detection and error correction,Network properties
238,10003033_6,Topology analysis and generation,Network dynamics
239,10003033_6,Very long-range networks,Network topology types
240,10003033_6,Metropolitan area networks,Network topology types
241,10003033_6,Local area networks,Network topology types
242,10003033_6,Wide area networks,Network topology types
243,10003033_6,Network security,Network structure
244,10003033_7,Network monitoring,Network management
245,10003033_7,Network services,Network management
246,10003033_7,Programmable networks,Network management
247,10003033_7,In-network processing,Programmable networks
248,10003033_7,Naming and addressing,Network services
249,10003033_7,Location based services,Network services
250,10003033_7,Cloud computing,Network management
251,10003033_8,Wired access networks,Network types
252,10003033_8,Wireless access networks,Network types
253,10003033_8,Ad hoc networks,Network types
254,10003033_8,Mobile ad hoc networks,Ad hoc networks
255,10003033_8,Sensor networks,Network types
256,10003033_8,Cyber-physical networks,Network types
257,10003033_8,Data center networks,Network types
258,10003033_8,Storage area networks,Network types
259,10003033_8,Peer-to-peer networks,Network types
260,10003033_8,Overlay and other logical network structures,Network types
261,10003033_8,Public Internet,Network types
262,10003033_8,World Wide Web (network structure),Public Internet
263,10003033_8,Social media networks,Network types
264,10003033_8,Online social networks,Social media networks
265,10003033_8,Wireless local area networks,Wireless access networks
266,10003033_8,Wireless personal area networks,Wireless access networks
267,10003033_8,Mobile networks,Network types
268,10003033_8,Home networks,Network types
269,10003033_8,Packet-switching networks,Network types
270,10003120_1,Interaction paradigms,Human computer interaction (HCI)
271,10003120_1,Interaction techniques,Human computer interaction (HCI)
272,10003120_1,User studies,Human computer interaction (HCI)
273,10003120_1,User interface design,Human computer interaction (HCI)
274,10003120_1,Evaluation methods,Human computer interaction (HCI)
275,10003120_1,Input devices,Human computer interaction (HCI)
276,10003120_1,Virtual and augmented reality,Human computer interaction (HCI)
277,10003120_1,User models,Human computer interaction (HCI)
278,10003120_1,Graphical user interfaces,Interaction paradigms
279,10003120_1,Command line interfaces,Interaction paradigms
280,10003120_1,Natural language interfaces,Interaction paradigms
281,10003120_1,Text input,Interaction techniques
282,10003120_1,Sound-based input / output,Interaction techniques
283,10003120_1,Gestural input,Interaction techniques
284,10003120_1,Pointing devices,Interaction techniques
285,10003120_1,Touch screens,Input devices
286,10003120_1,Keyboards,Input devices
287,10003120_1,Graphics input devices,Input devices
288,10003120_1,Haptic devices,Input devices
289,10003120_1,Auditory feedback,Input devices
290,10003120_1,Usability testing,User studies
291,10003120_1,Walkthrough evaluations,User studies
292,10003120_1,Laboratory experiments,User studies
293,10003120_1,Field studies,User studies
294,10003120_1,User interface toolkits,User interface design
295,10003120_1,User interface management systems,User interface design
296,10003120_1,Interactive systems and tools,User interface design
297,10003120_1,Heuristic evaluations,Evaluation methods
298,10003120_1,Empirical studies in HCI,Evaluation methods
299,10003120_1,Virtual reality,Virtual and augmented reality
300,10003120_1,Mixed / augmented reality,Virtual and augmented reality
301,10003120_1,User characteristics,User models
302,10003120_2,Interaction design process and methods,Interaction design
303,10003120_2,User centered design,Interaction design
304,10003120_2,Participatory design,Interaction design
305,10003120_2,Contextual design,Interaction design
306,10003120_2,Activity centered design,Interaction design
307,10003120_2,Scenario-based design,Interaction design
308,10003120_2,Wireframes,Interaction design
309,10003120_2,Interface design prototyping,Interaction design
310,10003120_2,Systems and tools for interaction design,Interaction design
311,10003120_2,"Interaction design theory, concepts and paradigms",Interaction design
312,10003120_2,User interface design,Interaction design
313,10003120_3,Social networks,Collaborative and social computing
314,10003120_3,Social media,Collaborative and social computing
315,10003120_3,Collaborative filtering,Collaborative and social computing
316,10003120_3,Social recommendation,Collaborative and social computing
317,10003120_3,Social tagging,Collaborative and social computing
318,10003120_3,Social navigation,Collaborative and social computing
319,10003120_3,Computer supported cooperative work,Collaborative and social computing
320,10003120_3,Collaborative content creation,Collaborative and social computing
321,10003120_3,Social network analysis,Collaborative and social computing
322,10003120_3,Collaborative and social computing systems and tools,Collaborative and social computing
323,10003120_3,Collaborative and social computing design and evaluation methods,Collaborative and social computing
324,10003120_3,"Collaborative and social computing theory, concepts and paradigms",Collaborative and social computing
325,10003120_3,Empirical studies in collaborative and social computing,Collaborative and social computing
326,10003120_3,Ethnographic studies,Collaborative and social computing
327,10003120_4,Mobile computing,Ubiquitous computing
328,10003120_4,Mobile devices,Mobile computing
329,10003120_4,Smartphones,Mobile devices
330,10003120_4,Tablet computers,Mobile devices
331,10003120_4,Handheld game consoles,Mobile devices
332,10003120_4,Personal digital assistants,Mobile devices
333,10003120_4,E-book readers,Mobile devices
334,10003120_4,Portable media players,Mobile devices
335,10003120_4,Interactive whiteboards,Mobile devices
336,10003120_4,Ubiquitous and mobile devices,Ubiquitous computing
337,10003120_4,Ubiquitous and mobile computing systems and tools,Ubiquitous computing
338,10003120_4,Ubiquitous and mobile computing design and evaluation methods,Ubiquitous computing
339,10003120_4,"Ubiquitous and mobile computing theory, concepts and paradigms",Ubiquitous computing
340,10003120_4,Empirical studies in ubiquitous and mobile computing,Ubiquitous computing
341,10003120_4,Ambient intelligence,Ubiquitous computing
342,10003120_5,Visualization systems and tools,Visualization
343,10003120_5,Visualization techniques,Visualization
344,10003120_5,Visualization design and evaluation methods,Visualization
345,10003120_5,Information visualization,Visualization
346,10003120_5,Scientific visualization,Visualization
347,10003120_5,Visual analytics,Visualization
348,10003120_5,Visualization application domains,Visualization
349,10003120_5,Empirical studies in visualization,Visualization
350,10003120_5,"Visualization theory, concepts and paradigms",Visualization
351,10003120_5,Graph drawings,Visualization techniques
352,10003120_5,Heat maps,Visualization techniques
353,10003120_5,Geographic visualization,Visualization techniques
354,10003120_5,Treemaps,Visualization techniques
355,10003120_5,Dendrograms,Visualization techniques
356,10003120_5,Cladograms,Visualization techniques
357,10003120_5,Hyperbolic trees,Visualization techniques
358,10003120_6,Accessibility theory,Accessibility
359,10003120_6,Concepts and paradigms,Accessibility theory
360,10003120_6,Empirical studies in accessibility,Accessibility
361,10003120_6,Accessibility design and evaluation methods,Accessibility
362,10003120_6,Accessibility technologies,Accessibility
363,10003120_6,Accessibility systems and tools,Accessibility technologies
364,10003456_3,Age,User characteristics
365,10003456_3,Seniors,Age
366,10003456_3,Children,Age
367,10003456_3,Adolescents,Age
368,10003456_3,Gender,User characteristics
369,10003456_3,Women,Gender
370,10003456_3,Men,Gender
371,10003456_3,Sexual orientation,User characteristics
372,10003456_3,Cultural characteristics,User characteristics
373,10003456_3,Geographic characteristics,User characteristics
374,10003456_3,Race and ethnicity,User characteristics
375,10003456_3,People with disabilities,User characteristics
376,10003752_1,Computability,Models of computation
377,10003752_1,Turing machines,Computability
378,10003752_1,Recursive functions,Computability
379,10003752_1,Complexity Theory,Models of computation
380,10003752_1,Quantum complexity theory,Complexity Theory
381,10003752_1,Quantum query complexity,Complexity Theory
382,10003752_1,Probabilistic computation,Complexity Theory
383,10003752_1,Quantum Computation,Models of computation
384,10003752_1,Quantum computation theory,Quantum Computation
385,10003752_1,Quantum information theory,Quantum Computation
386,10003752_1,Distributed and Parallel Computing,Models of computation
387,10003752_1,Distributed computing models,Distributed and Parallel Computing
388,10003752_1,Parallel computing models,Distributed and Parallel Computing
389,10003752_1,Concurrency,Distributed and Parallel Computing
390,10003752_1,Interactive and Streaming Computation,Models of computation
391,10003752_1,Interactive computation,Interactive and Streaming Computation
392,10003752_1,Streaming models,Interactive and Streaming Computation
393,10003752_1,Abstract Machines and Process Calculi,Models of computation
394,10003752_1,Abstract machines,Abstract Machines and Process Calculi
395,10003752_1,Process calculi,Abstract Machines and Process Calculi
396,10003752_1,Timed and hybrid models,Models of computation
397,10003752_2,Formalisms,Formal languages and automata theory
398,10003752_2,Grammars and context-free languages,Formal languages and automata theory
399,10003752_2,Regular languages,Formal languages and automata theory
400,10003752_2,Automata over infinite objects,Formal languages and automata theory
401,10003752_2,Automata extensions,Automata over infinite objects
402,10003752_2,Quantitative automata,Automata over infinite objects
403,10003752_2,Tree languages,Formal languages and automata theory
404,10003752_2,Rewrite systems,Formal languages and automata theory
405,10003752_2,Transducers,Formal languages and automata theory
406,10003752_2,Algebraic language theory,Formal languages and automata theory
407,10003752_3,Complexity theory and logic,Computational complexity
408,10003752_3,Complexity classes,Computational complexity
409,10003752_3,"Problems, reductions, and completeness",Computational complexity
410,10003752_3,Quantum complexity theory,Computational complexity
411,10003752_3,Circuit complexity,Computational complexity
412,10003752_3,Oracles and decision trees,Computational complexity
413,10003752_3,Interactive proof systems,Computational complexity
414,10003752_3,Proof complexity,Computational complexity
415,10003752_3,Communication complexity,Computational complexity
416,10003752_3,Algebraic complexity theory,Computational complexity
417,10003752_3,Cryptographic protocols,Computational complexity
418,10003752_3,Cryptographic primitives,Computational complexity
419,10003752_3,Computational complexity and cryptography,Computational complexity
420,10003752_4,Proof theory,Logic
421,10003752_4,Automated reasoning,Logic
422,10003752_4,Verification by model checking,Logic
423,10003752_4,Programming logic,Logic
424,10003752_4,Type theory,Logic
425,10003752_4,Constructive mathematics,Logic
426,10003752_4,Modal and temporal logics,Logic
427,10003752_4,Higher order logic,Logic
428,10003752_4,Separation logic,Programming logic
429,10003752_4,Finite Model Theory,Logic
430,10003752_4,Description logics,Logic
431,10003752_4,Equational logic and rewriting,Logic
432,10003752_4,Constraint and logic programming,Logic
433,10003752_4,Abstraction,Logic
434,10003752_6,Randomness,Computational geometry
435,10003752_6,Generating random combinatorial structures,Randomness
436,10003752_6,Random network models,Randomness
437,10003752_6,Random search heuristics,Randomness
438,10003752_6,Random projections and metric embeddings,Randomness
439,10003752_6,Random walks and Markov chains,Randomness
440,10003752_6,Pseudorandomness and derandomization,Randomness
441,10003752_6,Expander graphs and randomness extractors,Randomness
442,10003752_6,Error-correcting codes,Computational geometry
443,10003752_8,Semantics and reasoning,Program semantics
444,10003752_8,Denotational semantics,Semantics and reasoning
445,10003752_8,Operational semantics,Semantics and reasoning
446,10003752_8,Axiomatic semantics,Semantics and reasoning
447,10003752_8,Algebraic semantics,Semantics and reasoning
448,10003752_8,Categorical semantics,Semantics and reasoning
449,10003752_8,Program verification,Program semantics
450,10003752_8,Program specifications,Program verification
451,10003752_8,Assertions,Program verification
452,10003752_8,Invariants,Program verification
453,10003752_8,Pre- and post-conditions,Program verification
454,10003752_8,Program constructs,Program semantics
455,10003752_8,Object oriented constructs,Program constructs
456,10003752_8,Functional constructs,Program constructs
457,10003752_8,Control primitives,Program constructs
458,10003752_8,Abstraction,Program constructs
459,10003752_8,Program schemes,Program constructs
460,10003752_8,Program analysis,Program semantics
461,10003752_8,Program reasoning,Program analysis
462,10003752_8,Parsing,Program analysis
463,10010147_1,Representation of mathematical objects,Computer algebra systems
464,10010147_1,Representation of polynomials,Representation of mathematical objects
465,10010147_1,Representation of exact numbers,Representation of mathematical objects
466,10010147_1,Representation of mathematical functions,Representation of mathematical objects
467,10010147_1,Representation of Boolean functions,Representation of mathematical objects
468,10010147_1,Algorithms and methods,Computer algebra systems
469,10010147_1,Symbolic and algebraic algorithms,Algorithms and methods
470,10010147_1,Algebraic algorithms,Algorithms and methods
471,10010147_1,Exact arithmetic algorithms,Algorithms and methods
472,10010147_1,Nonalgebraic algorithms,Algorithms and methods
473,10010147_1,Optimization algorithms,Algorithms and methods
474,10010147_1,Hybrid symbolic-numeric methods,Algorithms and methods
475,10010147_1,Symbolic calculus algorithms,Algorithms and methods
476,10010147_1,Discrete calculus algorithms,Algorithms and methods
477,10010147_1,Theorem proving algorithms,Algorithms and methods
478,10010147_1,Equation and inequality solving algorithms,Algorithms and methods
479,10010147_1,Boolean algebra algorithms,Algorithms and methods
480,10010147_1,Number theory algorithms,Algorithms and methods
481,10010147_1,Linear algebra algorithms,Algorithms and methods
482,10010147_1,Combinatorial algorithms,Algorithms and methods
483,10010147_1,Symbolic and algebraic manipulation,Algorithms and methods
484,10010147_1,Special-purpose systems,Computer algebra systems
485,10010147_1,Special-purpose algebraic systems,Special-purpose systems
486,10010147_2,Parallel algorithms,Parallel computing methodologies
487,10010147_2,Parallel programming languages,Parallel computing methodologies
488,10010147_5,Modeling methodologies,Modeling and simulation
489,10010147_5,Agent / discrete models,Modeling methodologies
490,10010147_5,Continuous models,Modeling methodologies
491,10010147_5,Multiscale systems,Modeling methodologies
492,10010147_5,Systems theory,Modeling methodologies
493,10010147_5,Simulation types and techniques,Modeling and simulation
494,10010147_5,Discrete-event simulation,Simulation types and techniques
495,10010147_5,Continuous simulation,Simulation types and techniques
496,10010147_5,Real-time simulation,Simulation types and techniques
497,10010147_5,Massively parallel and high-performance simulations,Simulation types and techniques
498,10010147_5,Rare-event simulation,Simulation types and techniques
499,10010147_5,Quantum mechanic simulation,Simulation types and techniques
500,10010147_5,Molecular simulation,Simulation types and techniques
501,10010147_5,Simulation support systems,Modeling and simulation
502,10010147_5,Simulation evaluation,Simulation support systems
503,10010147_5,Model verification and validation,Simulation evaluation
504,10010147_5,Uncertainty quantification,Simulation evaluation
505,10010147_5,Simulation environments,Simulation support systems
506,10010147_5,Simulation tools,Simulation support systems
507,10010147_5,Interactive simulation,Simulation environments
508,10010147_5,Distributed simulation,Simulation environments
509,10010147_5,Scientific visualization,Simulation evaluation
510,10010147_5,Visual analytics,Simulation evaluation
511,10010147_5,Data assimilation,Simulation evaluation
512,10010147_5,Simulation theory,Modeling and simulation
513,10010147_5,Artificial life,Modeling and simulation
514,10010147_6,Rendering,Computer graphics
515,10010147_6,Non-photorealistic rendering,Rendering
516,10010147_6,Ray tracing,Rendering
517,10010147_6,Rasterization,Rendering
518,10010147_6,Image-based rendering,Rendering
519,10010147_6,Antialiasing,Rendering
520,10010147_6,Modeling,Computer graphics
521,10010147_6,Shape modeling,Modeling
522,10010147_6,Mesh models,Modeling
523,10010147_6,Volumetric models,Modeling
524,10010147_6,Point-based models,Modeling
525,10010147_6,Parametric curve and surface models,Modeling
526,10010147_6,Animation,Computer graphics
527,10010147_6,Procedural animation,Animation
528,10010147_6,Motion capture,Animation
529,10010147_6,Motion processing,Animation
530,10010147_6,Image processing,Computer graphics
531,10010147_6,Image manipulation,Image processing
532,10010147_6,Image compression,Image processing
533,10010147_6,Perception and Interaction,Computer graphics
534,10010147_6,Virtual reality,Perception and Interaction
535,10010147_6,Mixed / augmented reality,Perception and Interaction
536,10010147_6,Graphics input devices,Perception and Interaction
537,10010147_6,Graphics Systems and Interfaces,Computer graphics
538,10010147_6,Graphics processors,Graphics Systems and Interfaces
539,10010147_6,Graphics file formats,Graphics Systems and Interfaces
540,10010147_6,Collision detection,Graphics Systems and Interfaces
541,10010147_6,Visibility,Graphics Systems and Interfaces
542,10010147_6,Computational photography,Computer graphics
543,10010147_6,Shape analysis,Computer graphics
544,10010147_8,Concurrent algorithms,Concurrent computing methodologies
545,10010147_8,Concurrent programming languages,Concurrent computing methodologies
546,10010405_10,E-learning,Education
547,10010405_10,Distance learning,E-learning
548,10010405_10,Computer-assisted instruction,E-learning
549,10010405_10,Computer-managed instruction,E-learning
550,10010405_10,Learning management systems,E-learning
551,10010405_10,Interactive learning environments,E-learning
552,10010405_10,Digital libraries and archives,E-learning
553,10010405_10,Collaborative learning,E-learning
554,10010405_11,Document analysis,Document management
555,10010405_11,Document capture,Document management
556,10010405_11,Document scanning,Document capture
557,10010405_11,Optical character recognition,Document capture
558,10010405_11,Online handwriting recognition,Optical character recognition
559,10010405_11,Document metadata,Document management
560,10010405_11,Document searching,Document management
561,10010405_11,Annotation,Document management
562,10010405_11,Version control,Document management
563,10010405_11,Text editing,Document management
564,10010405_11,Document preparation,Document management
565,10010405_11,Markup languages,Document management
566,10010405_11,Document scripting languages,Document management
567,10010405_11,Graphics recognition and interpretation,Document management
568,10010405_11,Image composition,Document management
569,10010405_11,Multi/mixed media creation,Document management
570,10010405_11,Format and notation,Document management
571,10010405_2,Enterprise computing infrastructures,Enterprise architectures
572,10010405_2,Enterprise information systems,Enterprise architectures
573,10010405_2,Enterprise application integration,Enterprise architectures
574,10010405_2,Enterprise architecture frameworks,Enterprise architectures
575,10010405_2,Enterprise modeling,Enterprise architectures
576,10010405_2,Business process management,Enterprise architectures
577,10010405_2,Business process modeling,Business process management
578,10010405_2,Business process management systems,Business process management
579,10010405_2,Business process monitoring,Business process management
580,10010405_2,Service-oriented architectures,Enterprise architectures
581,10010405_2,Event-driven architectures,Enterprise architectures
582,10010405_2,IT architectures,Enterprise architectures
583,10010405_2,IT governance,Enterprise architectures
584,10010405_2,Business-IT alignment,IT governance
585,10010405_2,Cross-organizational business processes,Enterprise architectures
586,10010405_2,Enterprise interoperability,Enterprise architectures
587,10010405_2,Information integration and interoperability,Enterprise interoperability
