,child,parent,group
10,vaquita,toothed_whale,86
11,sperm_whale,toothed_whale,86
12,porpoise,toothed_whale,86
13,beaked_whale,toothed_whale,86
14,grampus,toothed_whale,86
15,white_whale,toothed_whale,86
16,pygmy_sperm_whale,toothed_whale,86
17,dwarf_sperm_whale,toothed_whale,86
0,fir_clubmoss,club_moss,599
1,shining_clubmoss,club_moss,599
2,alpine_clubmoss,club_moss,599
3,ground_cedar,club_moss,599
4,ground_pine,club_moss,599
5,running_pine,club_moss,599
6,scouring_rush,fern_ally,599
7,resurrection_plant,fern_ally,599
8,whisk_fern,fern_ally,599
9,meadow_spikemoss,fern_ally,599
10,horsetail,fern_ally,599
11,club_moss,fern_ally,599
12,spikemoss,fern_ally,599
13,common_horsetail,horsetail,599
14,swamp_horsetail,horsetail,599
15,marsh_horsetail,horsetail,599
16,wood_horsetail,horsetail,599
17,variegated_horsetail,horsetail,599
18,florida_selaginella,spikemoss,599
19,rock_spikemoss,spikemoss,599
20,desert_selaginella,spikemoss,599
0,likening,collation,88
1,analogy,collation,88
2,gastroscopy,endoscopy,88
3,hysteroscopy,endoscopy,88
4,sigmoidoscopy,endoscopy,88
5,colonoscopy,endoscopy,88
6,proctoscopy,endoscopy,88
7,gonioscopy,endoscopy,88
8,celioscopy,endoscopy,88
9,rhinoscopy,endoscopy,88
10,endoscopy,examination,88
11,autopsy,examination,88
12,inspection,examination,88
13,testing,examination,88
14,contrast,examination,88
15,comparison,examination,88
16,check,inspection,88
17,spot_check,inspection,88
18,audit,inspection,88
19,once-over,inspection,88
20,survey,inspection,88
21,screening,inspection,88
22,collation,inspection,88
23,follow-up,inspection,88
24,checkup,inspection,88
25,time_and_motion_study,inspection,88
26,going-over,inspection,88
27,scan,inspection,88
28,ballottement,inspection,88
29,genetic_screening,screening,88
30,resurvey,survey,88
31,palpation,testing,88
0,scout,male_child,92
1,altar_boy,male_child,92
2,ball_boy,male_child,92
3,farm_boy,male_child,92
4,shop_boy,male_child,92
5,fauntleroy,male_child,92
6,schoolboy,male_child,92
7,cub_scout,scout,92
8,boy_scout,scout,92
9,sea_scout,scout,92
0,mycenaean_civilization,civilization,607
1,minoan_civilization,civilization,607
2,indus_civilization,civilization,607
3,aegean_civilization,civilization,607
4,helladic_civilization,civilization,607
5,culture,civilization,607
6,islam,culture,607
7,clovis_culture,paleo-american_culture,607
8,folsom_culture,paleo-american_culture,607
9,civilization,society,607
10,tribal_society,society,607
11,open_society,society,607
12,western_culture,society,607
13,hunting_and_gathering_tribe,tribal_society,607
14,paleo-american_culture,tribal_society,607
0,cock_sucking,fellatio,608
1,cunnilingus,oral_sex,608
2,fellatio,oral_sex,608
3,soixante-neuf,oral_sex,608
4,exhibitionism,paraphilia,608
5,voyeurism,paraphilia,608
6,fetishism,paraphilia,608
7,pederasty,paraphilia,608
8,pedophilia,paraphilia,608
9,zoophilia,paraphilia,608
10,oral_sex,paraphilia,608
11,perversion,paraphilia,608
12,sodomy,paraphilia,608
0,cottage_tent,hut,101
1,nissen_hut,hut,101
2,hovel,hut,101
3,mudhif,hut,101
4,tent,shelter,101
5,safe_house,shelter,101
6,safehold,shelter,101
7,haven,shelter,101
8,refuge,shelter,101
9,hut,shelter,101
10,dugout,shelter,101
11,storm_cellar,shelter,101
12,fallout_shelter,shelter,101
13,loft,shelter,101
14,sconce,shelter,101
15,harbor,shelter,101
16,praetorium,shelter,101
17,cabana,shelter,101
18,igloo,shelter,101
19,pyramidal_tent,tent,101
20,backpacking_tent,tent,101
21,pop_tent,tent,101
22,bell_tent,tent,101
23,two-man_tent,tent,101
24,fly_tent,tent,101
25,pup_tent,tent,101
26,wall_tent,tent,101
27,umbrella_tent,tent,101
28,mountain_tent,tent,101
29,lean-to_tent,tent,101
30,canvas_tent,tent,101
31,mantelet,tent,101
32,circus_tent,tent,101
33,tupik,tent,101
34,pavilion,tent,101
35,sibley_tent,tent,101
36,field_tent,tent,101
0,high-hat_cymbal,cymbal,105
1,gong,cymbal,105
2,bass_drum,drum,105
3,snare_drum,drum,105
4,tenor_drum,drum,105
5,bongo,drum,105
6,kettle,drum,105
7,cymbal,percussion_instrument,105
8,drum,percussion_instrument,105
9,steel_drum,percussion_instrument,105
10,piano,percussion_instrument,105
11,marimba,percussion_instrument,105
12,vibraphone,percussion_instrument,105
13,tambourine,percussion_instrument,105
14,triangle,percussion_instrument,105
15,timbrel,percussion_instrument,105
16,carillon,percussion_instrument,105
17,zill,percussion_instrument,105
18,chime,percussion_instrument,105
19,bones,percussion_instrument,105
20,maraca,percussion_instrument,105
21,rain_stick,percussion_instrument,105
22,tabor,percussion_instrument,105
23,concert_grand,piano,105
24,baby_grand,piano,105
25,grand_piano,piano,105
26,upright,piano,105
27,mechanical_piano,piano,105
0,timecard,card,619
1,binder's_board,cardboard,619
2,card,cardboard,619
3,cardboard,packing_material,619
4,strawboard,packing_material,619
5,millboard,packing_material,619
6,paperboard,packing_material,619
7,excelsior,packing_material,619
8,pasteboard,packing_material,619
9,corrugated_board,packing_material,619
0,winter_squash,squash,625
1,summer_squash,squash,625
2,zucchini,summer_squash,625
3,yellow_squash,summer_squash,625
4,marrow,summer_squash,625
5,winter_crookneck,summer_squash,625
6,turban_squash,winter_squash,625
7,butternut_squash,winter_squash,625
8,hubbard_squash,winter_squash,625
9,acorn_squash,winter_squash,625
10,cushaw,winter_squash,625
11,buttercup_squash,winter_squash,625
12,pumpkin,winter_squash,625
13,cocozelle,winter_squash,625
14,cymling,winter_squash,625
15,spaghetti_squash,winter_squash,625
0,salesman,salesperson,626
1,salesgirl,salesperson,626
2,salesclerk,salesperson,626
3,shop_boy,salesperson,626
4,shop_girl,salesperson,626
5,traveling_salesman,salesperson,626
6,pitchman,salesperson,626
7,midinette,salesperson,626
8,tallyman,salesperson,626
9,demonstrator,salesperson,626
10,book_agent,traveling_salesman,626
0,pine_leaf_aphid,aphid,631
1,woolly_alder_aphid,aphid,631
2,woolly_apple_aphid,aphid,631
3,spruce_gall_aphid,aphid,631
4,apple_aphid,aphid,631
5,greenfly,aphid,631
6,green_peach_aphid,aphid,631
7,blackfly,aphid,631
8,grape_louse,aphid,631
9,plant_louse,aphid,631
10,adelgid,aphid,631
11,ant_cow,aphid,631
12,balsam_woolly_aphid,aphid,631
13,pale_chrysanthemum_aphid,aphid,631
14,woolly_aphid,aphid,631
15,jumping_plant_louse,plant_louse,631
16,oak_blight,plant_louse,631
17,woolly_adelgid,woolly_aphid,631
0,pygmy_chimpanzee,chimpanzee,635
1,eastern_chimpanzee,chimpanzee,635
2,central_chimpanzee,chimpanzee,635
3,western_chimpanzee,chimpanzee,635
4,western_lowland_gorilla,gorilla,635
5,eastern_lowland_gorilla,gorilla,635
6,mountain_gorilla,gorilla,635
7,silverback,gorilla,635
8,lesser_ape,great_ape,635
9,anthropoid_ape,great_ape,635
10,orangutan,great_ape,635
11,chimpanzee,great_ape,635
12,gorilla,great_ape,635
13,gibbon,lesser_ape,635
14,siamang,lesser_ape,635
0,prophet,diviner,640
1,prophetess,diviner,640
2,necromancer,diviner,640
3,geomancer,diviner,640
4,hydromancer,diviner,640
5,lithomancer,diviner,640
6,pyromancer,diviner,640
7,onomancer,diviner,640
8,augur,diviner,640
9,oneiromancer,diviner,640
10,sibyl,diviner,640
11,water_witch,hydromancer,640
12,cassandra,prophetess,640
0,insanity,craziness,648
1,alzheimer's_disease,dementia,648
2,pick's_disease,dementia,648
3,presenile_dementia,dementia,648
4,senile_dementia,dementia,648
5,alcoholic_dementia,dementia,648
6,dementia,insanity,648
7,lunacy,insanity,648
8,irrationality,insanity,648
9,derangement,insanity,648
0,iron_deficiency_anemia,anemia,137
1,sickle-cell_anemia,anemia,137
2,thalassemia,anemia,137
3,aplastic_anemia,anemia,137
4,pernicious_anemia,anemia,137
5,macrocytic_anemia,anemia,137
6,microcytic_anemia,anemia,137
7,hyperchromic_anemia,anemia,137
8,refractory_anemia,anemia,137
9,hemolytic_anemia,anemia,137
10,erythroblastosis_fetalis,anemia,137
11,ischemia,anemia,137
12,fanconi's_anemia,aplastic_anemia,137
13,favism,hemolytic_anemia,137
14,transient_ischemic_attack,ischemia,137
15,ischemic_stroke,ischemia,137
16,chlorosis,ischemia,137
17,megaloblastic_anemia,macrocytic_anemia,137
18,hypochromic_anemia,microcytic_anemia,137
19,hypoplastic_anemia,refractory_anemia,137
20,metaplastic_anemia,refractory_anemia,137
21,sideroblastic_anemia,refractory_anemia,137
22,cooley's_anemia,thalassemia,137
0,bachelorhood,marital_status,138
1,spinsterhood,marital_status,138
2,widowhood,marital_status,138
3,common-law_marriage,marriage,138
4,civil_union,marriage,138
5,marriage_of_convenience,marriage,138
6,marital_status,marriage,138
7,monogamy,marriage,138
8,polygamy,marriage,138
9,endogamy,marriage,138
10,exogamy,marriage,138
11,cuckoldom,marriage,138
12,misalliance,marriage,138
13,sigeh,marriage,138
14,mesalliance,misalliance,138
15,serial_monogamy,monogamy,138
16,open_marriage,monogamy,138
17,bigamy,monogamy,138
18,monandry,polyandry,138
19,polygyny,polygamy,138
20,polyandry,polygamy,138
0,discomycete,ascomycete,652
1,clavicipitaceae,ascomycete,652
2,geglossaceae,ascomycete,652
3,sarcosomataceae,ascomycete,652
4,jafnea_semitosta,clavicipitaceae,652
5,mitrula_elegans,clavicipitaceae,652
6,grainy_club,clavicipitaceae,652
7,soldier_grainy_club,clavicipitaceae,652
8,leotia_lubrica,discomycete,652
9,caloscypha_fulgens,discomycete,652
10,aleuria_aurantia,discomycete,652
11,sarcoscypha_coccinea,discomycete,652
12,peziza_domicilina,discomycete,652
13,devil's_cigar,galiella_rufa,652
14,galiella_rufa,geglossaceae,652
15,charred_pancake_cup,sarcoscypha_coccinea,652
16,devil's_urn,sarcosomataceae,652
17,winter_urn,sarcosomataceae,652
18,rufous_rubber_cup,sarcosomataceae,652
19,urnula_craterium,sarcosomataceae,652
20,black_felt_cup,urnula_craterium,652
21,blood_cup,urnula_craterium,652
0,hand_calculator,calculator,661
1,adding_machine,calculator,661
2,counter,calculator,661
3,adder,calculator,661
4,subtracter,calculator,661
5,napier's_bones,calculator,661
6,scaler,calculator,661
7,pulse_counter,counter,661
8,abacus,counter,661
9,quipu,counter,661
0,badinage,banter,150
1,caricature,cartoon,150
2,one-liner,joke,150
3,pun,joke,150
4,dirty_joke,joke,150
5,sick_joke,joke,150
6,ethnic_joke,joke,150
7,shaggy_dog_story,joke,150
8,wit,joke,150
9,belly_laugh,joke,150
10,drollery,joke,150
11,waggery,joke,150
12,repartee,joke,150
13,banter,joke,150
14,persiflage,joke,150
15,topper,joke,150
16,funny_story,joke,150
17,comic_strip,joke,150
18,cartoon,joke,150
19,parody,joke,150
20,jocosity,joke,150
21,in-joke,joke,150
22,sight_gag,joke,150
23,mock-heroic,parody,150
24,bon_mot,wit,150
25,jeu_d'esprit,wit,150
26,sarcasm,wit,150
27,esprit_de_l'escalier,wit,150
28,pungency,wit,150
0,drug_enforcement_administration,federal_bureau_of_investigation,675
1,bureau_of_alcohol_tobacco_and_firearms,federal_bureau_of_investigation,675
2,police,law_enforcement_agency,675
3,federal_bureau_of_investigation,law_enforcement_agency,675
4,europol,law_enforcement_agency,675
5,criminal_investigation_command,law_enforcement_agency,675
6,federal_judiciary,law_enforcement_agency,675
7,federal_law_enforcement_training_center,law_enforcement_agency,675
8,national_institute_of_justice,law_enforcement_agency,675
9,secret_police,law_enforcement_agency,675
10,mutawa'een,law_enforcement_agency,675
11,posse,law_enforcement_agency,675
12,financial_crimes_enforcement_network,law_enforcement_agency,675
13,federal_bureau_of_prisons,law_enforcement_agency,675
14,united_states_marshals_service,law_enforcement_agency,675
15,royal_canadian_mounted_police,police,675
16,scotland_yard,police,675
17,gendarmerie,police,675
18,schutzstaffel,secret_police,675
19,gestapo,secret_police,675
0,gilded_flicker,flicker,171
1,red-shafted_flicker,flicker,171
2,yellow-shafted_flicker,flicker,171
3,woodpecker,piciform_bird,171
4,sapsucker,piciform_bird,171
5,flicker,piciform_bird,171
6,jacamar,piciform_bird,171
7,puffbird,piciform_bird,171
8,toucan,piciform_bird,171
9,toucanet,piciform_bird,171
10,barbet,piciform_bird,171
11,yellow-bellied_sapsucker,sapsucker,171
12,red-breasted_sapsucker,sapsucker,171
13,green_woodpecker,woodpecker,171
14,downy_woodpecker,woodpecker,171
15,ivorybill,woodpecker,171
16,redheaded_woodpecker,woodpecker,171
17,wryneck,woodpecker,171
18,piculet,woodpecker,171
0,collision,accident,683
1,crash,accident,683
2,collateral_damage,accident,683
3,injury,accident,683
4,fatal_accident,accident,683
5,shipwreck,accident,683
6,pileup,collision,683
7,smash,collision,683
8,fender-bender,collision,683
9,prang,collision,683
10,concussion,injury,683
11,mutilation,injury,683
12,dismemberment,injury,683
13,capsizing,shipwreck,683
0,bitchery,aggression,685
1,aggro,aggression,685
2,bullying,aggression,685
3,aggression,behavior,685
4,insolence,behavior,685
