,child,parent,group
20,hard_and_soft_ip,very_large_scale_integration_design,10010583_4
21,package-level_interconnect,very_large_scale_integration_design,10010583_4
22,3d_integrated_circuits,very_large_scale_integration_design,10010583_4
23,full-custom_circuits,very_large_scale_integration_design,10010583_4
24,wireline_communication,very_large_scale_integration_design,10010583_4
25,on-chip_sensors,very_large_scale_integration_design,10010583_4
26,vlsi_system_specification_and_constraints,very_large_scale_integration_design,10010583_4
27,application_specific_instruction_set_processors,very_large_scale_integration_design,10010583_4
28,application-specific_vlsi_designs,very_large_scale_integration_design,10010583_4
29,application_specific_processors,very_large_scale_integration_design,10010583_4
0,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
1,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
2,computer_supported_cooperative_work,collaborative_and_social_computing,10003120_3
3,collaborative_content_creation,collaborative_and_social_computing,10003120_3
4,social_networks,collaborative_and_social_computing,10003120_3
5,ethnographic_studies,collaborative_and_social_computing,10003120_3
6,social_media,collaborative_and_social_computing,10003120_3
7,empirical_studies_in_collaborative_and_social_computing,collaborative_and_social_computing,10003120_3
8,social_engineering_(social_sciences),collaborative_and_social_computing,10003120_3
9,social_recommendation,collaborative_and_social_computing,10003120_3
10,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
11,social_content_sharing,collaborative_and_social_computing,10003120_3
12,collaborative_filtering,collaborative_and_social_computing,10003120_3
13,collaborative_and_social_computing_devices,collaborative_and_social_computing,10003120_3
14,social_network_analysis,collaborative_and_social_computing,10003120_3
15,social_navigation,collaborative_and_social_computing,10003120_3
16,social_tagging,collaborative_and_social_computing,10003120_3
0,methodologies_for_eda,electronic_design_automation,10010583_6
1,best_practices_for_eda,electronic_design_automation,10010583_6
2,software_tools_for_eda,electronic_design_automation,10010583_6
3,logic_synthesis,electronic_design_automation,10010583_6
4,physical_synthesis,electronic_design_automation,10010583_6
5,physical_design_(eda),electronic_design_automation,10010583_6
6,packaging,electronic_design_automation,10010583_6
7,timing_analysis,electronic_design_automation,10010583_6
8,electrical-level_simulation,electronic_design_automation,10010583_6
9,circuit_optimization,electronic_design_automation,10010583_6
10,model-order_reduction,electronic_design_automation,10010583_6
11,hardware_description_languages_and_compilation,electronic_design_automation,10010583_6
12,hardware-software_codesign,electronic_design_automation,10010583_6
13,high-level_and_register-transfer_level_synthesis,electronic_design_automation,10010583_6
14,power_grid_design,electronic_design_automation,10010583_6
15,compact_delay_models,electronic_design_automation,10010583_6
16,operations_scheduling,electronic_design_automation,10010583_6
17,resource_binding_and_sharing,electronic_design_automation,10010583_6
18,modeling_and_parameter_extraction,electronic_design_automation,10010583_6
19,design_databases_for_eda,electronic_design_automation,10010583_6
20,technology-mapping,electronic_design_automation,10010583_6
21,combinational_synthesis,logic_synthesis,10010583_6
22,sequential_synthesis,logic_synthesis,10010583_6
23,transistor-level_synthesis,logic_synthesis,10010583_6
24,datapath_optimization,logic_synthesis,10010583_6
25,partitioning_and_floorplanning,physical_design_(eda),10010583_6
26,placement,physical_design_(eda),10010583_6
27,wire_routing,physical_design_(eda),10010583_6
28,clock-network_synthesis,physical_design_(eda),10010583_6
29,static_timing_analysis,timing_analysis,10010583_6
30,statistical_timing_analysis,timing_analysis,10010583_6
31,transition-based_timing_analysis,timing_analysis,10010583_6
0,document_capture,document_management,10010405_11
1,document_scanning,document_management,10010405_11
2,version_control,document_management,10010405_11
3,document_metadata,document_management,10010405_11
4,annotation,document_management,10010405_11
5,document_management,document_management_and_text_processing,10010405_11
6,document_scripting_languages,document_management_and_text_processing,10010405_11
7,markup_languages,document_management_and_text_processing,10010405_11
8,document_analysis,document_management_and_text_processing,10010405_11
9,hypertext_/_hypermedia_creation,document_management_and_text_processing,10010405_11
10,multi_/_mixed_media_creation,document_management_and_text_processing,10010405_11
11,image_composition,document_management_and_text_processing,10010405_11
12,text_editing,document_management_and_text_processing,10010405_11
13,graphics_recognition_and_interpretation,document_management_and_text_processing,10010405_11
14,optical_character_recognition,document_management_and_text_processing,10010405_11
15,online_handwriting_recognition,document_management_and_text_processing,10010405_11
16,format_and_notation,document_management_and_text_processing,10010405_11
17,document_searching,document_management_and_text_processing,10010405_11
18,document_preparation,document_management_and_text_processing,10010405_11
0,routers,intermediate_nodes,10003033_3
1,bridges_and_switches,intermediate_nodes,10003033_3
2,repeaters,intermediate_nodes,10003033_3
3,network_adapters,network_components,10003033_3
4,intermediate_nodes,network_components,10003033_3
5,"wireless_access_points,_base_stations_and_infrastructure",network_components,10003033_3
6,cognitive_radios,network_components,10003033_3
7,logical_nodes,network_components,10003033_3
8,network_servers,network_components,10003033_3
9,middle_boxes_/_network_appliances,network_components,10003033_3
10,physical_links,network_components,10003033_3
11,network_domains,network_components,10003033_3
12,end_nodes,network_components,10003033_3
0,topology,continuous_mathematics,10002950_5
1,continuous_functions,continuous_mathematics,10002950_5
2,calculus,continuous_mathematics,10002950_5
3,point-set_topology,topology,10002950_5
4,geometric_topology,topology,10002950_5
5,algebraic_topology,topology,10002950_5
0,computing_in_government,computers_in_other_domains,10010405_8
1,personal_computers_and_pc_applications,computers_in_other_domains,10010405_8
2,agriculture,computers_in_other_domains,10010405_8
3,publishing,computers_in_other_domains,10010405_8
4,cartography,computers_in_other_domains,10010405_8
5,digital_libraries_and_archives,computers_in_other_domains,10010405_8
6,military,computers_in_other_domains,10010405_8
7,e-government,computing_in_government,10010405_8
8,cyberwarfare,computing_in_government,10010405_8
9,voting_/_election_technologies,computing_in_government,10010405_8
10,word_processors,personal_computers_and_pc_applications,10010405_8
11,spreadsheets,personal_computers_and_pc_applications,10010405_8
12,computer_games,personal_computers_and_pc_applications,10010405_8
13,microcomputers,personal_computers_and_pc_applications,10010405_8
0,logic_and_verification,logic,10003752_4
1,modal_and_temporal_logics,logic,10003752_4
2,finite_model_theory,logic,10003752_4
3,equational_logic_and_rewriting,logic,10003752_4
4,higher_order_logic,logic,10003752_4
5,description_logics,logic,10003752_4
6,linear_logic,logic,10003752_4
7,constructive_mathematics,logic,10003752_4
8,proof_theory,logic,10003752_4
9,programming_logic,logic,10003752_4
10,type_theory,logic,10003752_4
11,constraint_and_logic_programming,logic,10003752_4
12,automated_reasoning,logic,10003752_4
13,abstraction,logic,10003752_4
14,hoare_logic,logic,10003752_4
15,separation_logic,logic,10003752_4
16,verification_by_model_checking,logic_and_verification,10003752_4
0,network_monitoring,network_management,10003033_7
1,location_based_services,network_services,10003033_7
2,programmable_networks,network_services,10003033_7
3,network_management,network_services,10003033_7
4,cloud_computing,network_services,10003033_7
5,in-network_processing,network_services,10003033_7
6,naming_and_addressing,network_services,10003033_7
0,layering,network_architectures,10003033_1
1,network_design_principles,network_architectures,10003033_1
2,naming_and_addressing,network_architectures,10003033_1
3,programming_interfaces,network_design_principles,10003033_1
0,approximation_algorithms,combinatorial_algorithms,10002950_1
1,graph_theory,combinatorics,10002950_1
2,combinatorics_on_words,combinatorics,10002950_1
3,permutations_and_combinations,combinatorics,10002950_1
4,enumeration,combinatorics,10002950_1
5,generating_functions,combinatorics,10002950_1
6,combinatorial_optimization,combinatorics,10002950_1
7,combinatoric_problems,combinatorics,10002950_1
8,matroids_and_greedoids,combinatorics,10002950_1
9,combinatorial_algorithms,combinatorics,10002950_1
10,combinatorics,discrete_mathematics,10002950_1
11,graph_algorithms,graph_theory,10002950_1
12,graph_coloring,graph_theory,10002950_1
13,graph_enumeration,graph_theory,10002950_1
14,extremal_graph_theory,graph_theory,10002950_1
15,spectra_of_graphs,graph_theory,10002950_1
16,trees,graph_theory,10002950_1
17,hypergraphs,graph_theory,10002950_1
18,matchings_and_factors,graph_theory,10002950_1
19,paths_and_connectivity_problems,graph_theory,10002950_1
20,graphs_and_surfaces,graph_theory,10002950_1
21,network_flows,graph_theory,10002950_1
22,random_graphs,graph_theory,10002950_1
0,high-speed_input_/_output,input_/_output_circuits,10010583_3
1,logic_circuits,integrated_circuits,10010583_3
2,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
3,hardware_accelerators,integrated_circuits,10010583_3
4,interconnect,integrated_circuits,10010583_3
5,design_modules_and_hierarchy,integrated_circuits,10010583_3
6,input_/_output_circuits,integrated_circuits,10010583_3
7,digital_switches,integrated_circuits,10010583_3
8,3d_integrated_circuits,integrated_circuits,10010583_3
9,evolvable_hardware,integrated_circuits,10010583_3
10,programmable_logic_elements,integrated_circuits,10010583_3
11,semiconductor_memory,integrated_circuits,10010583_3
12,transistors,integrated_circuits,10010583_3
13,logic_families,integrated_circuits,10010583_3
14,reconfigurable_logic_applications,integrated_circuits,10010583_3
15,metallic_interconnect,interconnect,10010583_3
16,photonic_and_optical_interconnect,interconnect,10010583_3
17,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
18,programmable_interconnect,interconnect,10010583_3
19,combinational_circuits,logic_circuits,10010583_3
20,sequential_circuits,logic_circuits,10010583_3
21,asynchronous_circuits,logic_circuits,10010583_3
22,static_memory,semiconductor_memory,10010583_3
23,dynamic_memory,semiconductor_memory,10010583_3
24,non-volatile_memory,semiconductor_memory,10010583_3
25,read-only_memory,semiconductor_memory,10010583_3
26,arithmetic_and_datapath_circuits,sequential_circuits,10010583_3
27,finite_state_machines,sequential_circuits,10010583_3
0,use_cases,requirements_analysis,10011007_3
1,software_design_engineering,software_creation_and_management,10011007_3
2,software_development_process_management,software_creation_and_management,10011007_3
3,software_verification_and_validation,software_creation_and_management,10011007_3
4,requirements_analysis,software_creation_and_management,10011007_3
5,risk_management,software_creation_and_management,10011007_3
6,traceability,software_creation_and_management,10011007_3
7,software_evolution,software_creation_and_management,10011007_3
8,maintaining_software,software_creation_and_management,10011007_3
9,software_post-development_issues,software_creation_and_management,10011007_3
10,collaboration_in_software_development,software_creation_and_management,10011007_3
11,backup_procedures,software_creation_and_management,10011007_3
12,documentation,software_creation_and_management,10011007_3
13,software_product_lines,software_creation_and_management,10011007_3
14,reusability,software_creation_and_management,10011007_3
15,system_administration,software_creation_and_management,10011007_3
16,software_version_control,software_creation_and_management,10011007_3
17,operational_analysis,software_creation_and_management,10011007_3
18,software_defect_analysis,software_creation_and_management,10011007_3
19,software_development_methods,software_creation_and_management,10011007_3
20,software_testing_and_debugging,software_creation_and_management,10011007_3
21,software_implementation_planning,software_creation_and_management,10011007_3
22,genetic_programming,software_creation_and_management,10011007_3
23,pair_programming,software_creation_and_management,10011007_3
24,automatic_programming,software_creation_and_management,10011007_3
25,fault_tree_analysis,software_creation_and_management,10011007_3
26,programming_teams,software_creation_and_management,10011007_3
27,design_patterns,software_design_engineering,10011007_3
28,designing_software,software_design_engineering,10011007_3
29,software_design_techniques,software_design_engineering,10011007_3
30,software_design_tradeoffs,software_design_engineering,10011007_3
31,object_oriented_development,software_design_engineering,10011007_3
32,software_prototyping,software_design_techniques,10011007_3
33,agile_software_development,software_development_methods,10011007_3
34,waterfall_model,software_development_methods,10011007_3
35,v-model,software_development_methods,10011007_3
36,spiral_model,software_development_methods,10011007_3
37,rapid_application_development,software_development_methods,10011007_3
38,open_source_model,software_development_methods,10011007_3
39,software_reverse_engineering,software_development_methods,10011007_3
40,software_development_techniques,software_development_process_management,10011007_3
41,process_validation,software_development_process_management,10011007_3
42,capability_maturity_model,software_development_process_management,10011007_3
43,flowcharts,software_development_techniques,10011007_3
44,error_handling_and_recovery,software_development_techniques,10011007_3
45,search-based_software_engineering,software_development_techniques,10011007_3
46,acceptance_testing,software_testing_and_debugging,10011007_3
47,walkthroughs,software_testing_and_debugging,10011007_3
48,empirical_software_validation,software_testing_and_debugging,10011007_3
49,formal_software_verification,software_verification_and_validation,10011007_3
0,software_security_engineering,software_and_application_security,10002978_9
1,web_application_security,software_and_application_security,10002978_9
2,software_reverse_engineering,software_and_application_security,10002978_9
3,social_network_security_and_privacy,software_and_application_security,10002978_9
4,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
0,accessibility_technologies,accessibility,10003120_6
1,accessibility_design_and_evaluation_methods,accessibility,10003120_6
2,"accessibility_theory,_concepts_and_paradigms",accessibility,10003120_6
3,empirical_studies_in_accessibility,accessibility,10003120_6
4,accessibility_systems_and_tools,accessibility,10003120_6
0,social_networking_sites,collaborative_and_social_computing_systems_and_tools,10002951_3
1,blogs,collaborative_and_social_computing_systems_and_tools,10002951_3
2,wikis,collaborative_and_social_computing_systems_and_tools,10002951_3
3,social_tagging_systems,collaborative_and_social_computing_systems_and_tools,10002951_3
4,extranets,computing_platforms,10002951_3
5,mobile_information_processing_systems,computing_platforms,10002951_3
6,data_centers,computing_platforms,10002951_3
7,data_mining,data_analytics,10002951_3
8,data_stream_mining,data_analytics,10002951_3
9,clustering,data_analytics,10002951_3
10,data_cleaning,data_analytics,10002951_3
11,online_analytical_processing,data_analytics,10002951_3
12,association_rules,data_mining,10002951_3
13,nearest-neighbor_search,data_mining,10002951_3
14,collaborative_filtering,data_mining,10002951_3
15,enterprise_information_systems,information_systems_applications,10002951_3
16,collaborative_and_social_computing_systems_and_tools,information_systems_applications,10002951_3
17,decision_support_systems,information_systems_applications,10002951_3
18,data_analytics,information_systems_applications,10002951_3
19,data_streaming,information_systems_applications,10002951_3
20,data_warehouses,information_systems_applications,10002951_3
21,geographic_information_systems,information_systems_applications,10002951_3
22,multimedia_information_systems,information_systems_applications,10002951_3
23,computing_platforms,information_systems_applications,10002951_3
24,open_source_software,information_systems_applications,10002951_3
25,asynchronous_editors,information_systems_applications,10002951_3
26,synchronous_editors,information_systems_applications,10002951_3
27,enterprise_applications,information_systems_applications,10002951_3
28,digital_libraries_and_archives,information_systems_applications,10002951_3
29,expert_systems,information_systems_applications,10002951_3
30,process_control_systems,information_systems_applications,10002951_3
31,sensor_networks,information_systems_applications,10002951_3
32,spatial-temporal_systems,information_systems_applications,10002951_3
33,location_based_services,information_systems_applications,10002951_3
34,global_positioning_systems,information_systems_applications,10002951_3
35,reputation_systems,information_systems_applications,10002951_3
36,computational_advertising,information_systems_applications,10002951_3
37,intranets,information_systems_applications,10002951_3
38,massively_multiplayer_online_games,information_systems_applications,10002951_3
39,enterprise_resource_planning,information_systems_applications,10002951_3
40,multimedia_databases,multimedia_information_systems,10002951_3
41,multimedia_content_creation,multimedia_information_systems,10002951_3
42,multimedia_streaming,multimedia_information_systems,10002951_3
0,integral_calculus,calculus,10002950_4
1,differential_calculus,calculus,10002950_4
2,differential_equations,calculus,10002950_4
3,convex_optimization,continuous_optimization,10002950_4
4,nonconvex_optimization,continuous_optimization,10002950_4
5,ordinary_differential_equations,differential_equations,10002950_4
6,partial_differential_equations,differential_equations,10002950_4
7,network_optimization,discrete_optimization,10002950_4
8,integer_programming,discrete_optimization,10002950_4
9,numerical_analysis,mathematical_analysis,10002950_4
10,calculus,mathematical_analysis,10002950_4
11,functional_analysis,mathematical_analysis,10002950_4
12,lambda_calculus,mathematical_analysis,10002950_4
13,computations_in_finite_fields,mathematical_analysis,10002950_4
14,number-theoretic_computations,mathematical_analysis,10002950_4
15,interval_arithmetic,mathematical_analysis,10002950_4
16,mathematical_analysis,mathematical_optimization,10002950_4
17,linear_programming,mathematical_optimization,10002950_4
18,quadratic_programming,mathematical_optimization,10002950_4
19,nonlinear_equations,mathematical_optimization,10002950_4
20,semidefinite_programming,mathematical_optimization,10002950_4
21,discrete_optimization,mathematical_optimization,10002950_4
22,continuous_optimization,mathematical_optimization,10002950_4
23,mixed_discrete-continuous_optimization,mathematical_optimization,10002950_4
24,bio-inspired_optimization,mathematical_optimization,10002950_4
25,approximation,mathematical_optimization,10002950_4
26,computations_on_matrices,mathematical_optimization,10002950_4
27,computations_on_polynomials,mathematical_optimization,10002950_4
28,differential_algebraic_equations,mathematical_optimization,10002950_4
29,differential_variational_inequalities,mathematical_optimization,10002950_4
30,integral_equations,mathematical_optimization,10002950_4
31,automatic_differentiation,mathematical_optimization,10002950_4
32,non-parametric_optimization,mathematical_optimization,10002950_4
33,submodular_optimization_and_polymatroids,mathematical_optimization,10002950_4
34,developmental_representations,mathematical_optimization,10002950_4
35,stochastic_control_and_optimization,mathematical_optimization,10002950_4
36,quasiconvex_programming_and_unimodality,mathematical_optimization,10002950_4
37,simulated_annealing,mathematical_optimization,10002950_4
38,evolutionary_algorithms,mathematical_optimization,10002950_4
39,genetic_programming,mathematical_optimization,10002950_4
40,optimization_with_randomized_search_heuristics,mathematical_optimization,10002950_4
41,numerical_differentiation,numerical_analysis,10002950_4
42,quadrature,numerical_analysis,10002950_4
43,computation_of_transforms,numerical_analysis,10002950_4
44,interpolation,numerical_analysis,10002950_4
45,discretization,numerical_analysis,10002950_4
46,mesh_generation,numerical_analysis,10002950_4
47,arbitrary-precision_arithmetic,numerical_analysis,10002950_4
48,tabu_search,optimization_with_randomized_search_heuristics,10002950_4
49,randomized_local_search,optimization_with_randomized_search_heuristics,10002950_4
0,buses_and_high-speed_links,"communication_hardware,_interfaces_and_storage",10010583_2
1,external_storage,"communication_hardware,_interfaces_and_storage",10010583_2
2,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
3,wireless_devices,"communication_hardware,_interfaces_and_storage",10010583_2
4,signal_processing_systems,"communication_hardware,_interfaces_and_storage",10010583_2
5,printers,"communication_hardware,_interfaces_and_storage",10010583_2
6,scanners,"communication_hardware,_interfaces_and_storage",10010583_2
7,touch_screens,"communication_hardware,_interfaces_and_storage",10010583_2
8,tactile_and_hand-based_interfaces,"communication_hardware,_interfaces_and_storage",10010583_2
9,sound-based_input_/_output,"communication_hardware,_interfaces_and_storage",10010583_2
10,haptic_devices,"communication_hardware,_interfaces_and_storage",10010583_2
11,electro-mechanical_devices,"communication_hardware,_interfaces_and_storage",10010583_2
12,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
13,sensor_devices_and_platforms,"communication_hardware,_interfaces_and_storage",10010583_2
14,sensors_and_actuators,sensor_devices_and_platforms,10010583_2
15,wireless_integrated_network_sensors,sensors_and_actuators,10010583_2
16,sensor_applications_and_deployments,sensors_and_actuators,10010583_2
17,digital_signal_processing,signal_processing_systems,10010583_2
18,noise_reduction,signal_processing_systems,10010583_2
19,beamforming,wireless_devices,10010583_2
0,database_activity_monitoring,database_and_storage_security,10002978_8
1,management_and_querying_of_encrypted_data,database_and_storage_security,10002978_8
2,information_accountability_and_usage_control,database_and_storage_security,10002978_8
3,data_anonymization_and_sanitization,database_and_storage_security,10002978_8
0,design_for_testability,hardware_test,10010583_8
1,built-in_self-test,hardware_test,10010583_8
2,fault_models_and_test_metrics,hardware_test,10010583_8
3,online_test_and_diagnostics,hardware_test,10010583_8
4,board-_and_system-level_test,hardware_test,10010583_8
5,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
6,defect-based_test,hardware_test,10010583_8
7,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
8,memory_test_and_repair,hardware_test,10010583_8
9,hardware_reliability_screening,hardware_test,10010583_8
10,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
11,test_data_compression,hardware_test,10010583_8
0,system-level_fault_tolerance,fault_tolerance,10010583_9
1,redundancy,fault_tolerance,10010583_9
2,error_detection_and_error_correction,fault_tolerance,10010583_9
3,"failure_recovery,_maintenance_and_self-repair",fault_tolerance,10010583_9
4,circuit_hardening,fault_tolerance,10010583_9
5,self-checking_mechanisms,fault_tolerance,10010583_9
6,fault_tolerance,hardware_reliability,10010583_9
7,process_variations,hardware_reliability,10010583_9
8,yield_and_cost_optimization,hardware_reliability,10010583_9
9,design_for_manufacturability,hardware_reliability,10010583_9
10,aging_of_circuits_and_systems,hardware_reliability,10010583_9
11,safety_critical_systems,hardware_reliability,10010583_9
12,failure_prediction,hardware_reliability,10010583_9
13,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
14,"process,_voltage_and_temperature_variations",hardware_reliability,10010583_9
15,robustness,hardware_reliability,10010583_9
16,early-life_failures_and_infant_mortality,hardware_reliability,10010583_9
17,transient_errors_and_upsets,hardware_reliability,10010583_9
18,yield_and_cost_modeling,yield_and_cost_optimization,10010583_9
0,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
1,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
0,multi-factor_authentication,authentication,10002978_3
1,graphical_/_visual_passwords,authentication,10002978_3
2,biometrics,authentication,10002978_3
3,access_control,authorization,10002978_3
4,authentication,security_services,10002978_3
5,authorization,security_services,10002978_3
6,"pseudonymity,_anonymity_and_untraceability",security_services,10002978_3
7,privacy-preserving_protocols,security_services,10002978_3
8,digital_rights_management,security_services,10002978_3
0,network_file_system_(nfs)_protocol,application_layer_protocols,10003033_2
1,routing_protocols,network_layer_protocols,10003033_2
2,protocol_testing_and_verification,network_protocols,10003033_2
3,formal_specifications,network_protocols,10003033_2
4,protocol_correctness,network_protocols,10003033_2
5,network_protocol_design,network_protocols,10003033_2
6,link-layer_protocols,network_protocols,10003033_2
7,network_layer_protocols,network_protocols,10003033_2
8,transport_protocols,network_protocols,10003033_2
9,session_protocols,network_protocols,10003033_2
10,presentation_protocols,network_protocols,10003033_2
11,cross-layer_protocols,network_protocols,10003033_2
12,application_layer_protocols,network_protocols,10003033_2
13,signaling_protocols,network_protocols,10003033_2
14,peer-to-peer_protocols,network_protocols,10003033_2
15,time_synchronization_protocols,network_protocols,10003033_2
16,oam_protocols,network_protocols,10003033_2
17,network_policy,network_protocols,10003033_2
0,packet_classification,data_path_algorithms,10003033_4
1,deep_packet_inspection,data_path_algorithms,10003033_4
2,packet_scheduling,data_path_algorithms,10003033_4
3,data_path_algorithms,network_algorithms,10003033_4
4,network_design_and_planning_algorithms,network_algorithms,10003033_4
5,traffic_engineering_algorithms,network_algorithms,10003033_4
6,network_economics,network_algorithms,10003033_4
7,network_control_algorithms,network_algorithms,10003033_4
8,control_path_algorithms,network_control_algorithms,10003033_4
9,network_resources_allocation,network_control_algorithms,10003033_4
0,algebraic_language_theory,formal_languages_and_automata_theory,10003752_2
1,automata_extensions,formal_languages_and_automata_theory,10003752_2
2,tree_languages,formal_languages_and_automata_theory,10003752_2
3,regular_languages,formal_languages_and_automata_theory,10003752_2
4,grammars_and_context-free_languages,formal_languages_and_automata_theory,10003752_2
5,transducers,formal_languages_and_automata_theory,10003752_2
6,rewrite_systems,formal_languages_and_automata_theory,10003752_2
7,automata_over_infinite_objects,formal_languages_and_automata_theory,10003752_2
8,quantitative_automata,formal_languages_and_automata_theory,10003752_2
9,formalisms,formal_languages_and_automata_theory,10003752_2
0,mobile_devices,mobile_computing,10003120_4
1,mobile_phones,mobile_devices,10003120_4
2,tablet_computers,mobile_devices,10003120_4
3,portable_media_players,mobile_devices,10003120_4
4,handheld_game_consoles,mobile_devices,10003120_4
5,personal_digital_assistants,mobile_devices,10003120_4
6,e-book_readers,mobile_devices,10003120_4
7,smartphones,mobile_devices,10003120_4
8,ubiquitous_computing,ubiquitous_and_mobile_computing,10003120_4
9,mobile_computing,ubiquitous_and_mobile_computing,10003120_4
10,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
11,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
12,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
13,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
14,ubiquitous_and_mobile_devices,ubiquitous_and_mobile_computing,10003120_4
15,interactive_whiteboards,ubiquitous_and_mobile_computing,10003120_4
16,ambient_intelligence,ubiquitous_and_mobile_computing,10003120_4
0,hardware_security_implementation,security_in_hardware,10002978_5
1,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
2,embedded_systems_security,security_in_hardware,10002978_5
