,group,child,parent
247,184,product introduction,initiation
248,184,social change,beginning
249,184,naturalization,social change
250,184,unionization,social change
251,184,collectivization,social change
252,184,communization,social change
253,184,colonization,social change
254,184,population,social change
255,184,establishment,beginning
256,184,constitution,establishment
257,184,federation,establishment
258,184,peace initiative,establishment
259,184,ushering in,establishment
260,184,resumption,establishment
261,184,creation,establishment
262,184,scrum,establishment
263,184,springboard,establishment
264,184,housing start,establishment
265,184,startup,establishment
266,184,authorship,establishment
267,193,cycad,gymnosperm
268,193,zamia,cycad
269,193,encephalartos,cycad
270,193,dioon,cycad
271,193,ceratozamia,cycad
272,193,macrozamia,cycad
273,193,burrawong,cycad
274,193,coontie,cycad
275,193,false sago,cycad
276,193,sago palm,cycad
277,193,seed fern,gymnosperm
278,193,progymnosperm,gymnosperm
279,193,welwitschia,gymnosperm
280,198,domestic terrorism,terrorism
281,198,international terrorism,terrorism
282,198,state-sponsored terrorism,terrorism
283,198,terrorist attack,terrorism
284,198,terror,terrorism
285,198,bioterrorism,terrorism
286,198,chemical terrorism,terrorism
287,198,nuclear terrorism,terrorism
288,198,cyber-terrorism,terrorism
289,198,ecoterrorism,terrorism
290,198,narcoterrorism,terrorism
291,198,theoterrorism,terrorism
292,198,Red Hand Defenders,terrorism
293,200,breast pocket,pocket
294,200,hip pocket,pocket
295,200,patch pocket,pocket
296,200,vest pocket,pocket
297,200,slash pocket,pocket
298,200,fanny pack,pocket
299,200,waist pack,pocket
300,200,pouch,pocket
301,200,diplomatic pouch,pouch
302,200,tobacco pouch,pouch
303,200,mailbag,pouch
304,200,sporran,pouch
305,200,fob,pocket
306,212,ceratopsian,ornithischian
307,212,triceratops,ceratopsian
308,212,styracosaur,ceratopsian
309,212,protoceratops,ceratopsian
310,212,edmontosaurus,ceratopsian
311,212,ornithopod,ornithischian
312,212,hadrosaur,ornithopod
313,212,anatotitan,ornithopod
314,212,trachodon,ornithopod
315,212,corythosaur,ornithopod
316,212,psittacosaur,ornithopod
317,212,armored dinosaur,ornithischian
318,212,ankylosaur,armored dinosaur
319,212,stegosaur,armored dinosaur
320,212,edmontonia,armored dinosaur
321,212,pachycephalosaur,armored dinosaur
322,212,pisanosaur,ornithischian
323,212,staurikosaur,ornithischian
324,215,microphone,electro-acoustic transducer
325,215,condenser microphone,microphone
326,215,crystal microphone,microphone
327,215,cardioid microphone,microphone
328,215,directional microphone,microphone
329,215,spike mike,microphone
330,215,bug,microphone
331,215,crystal pickup,microphone
332,215,loudspeaker,electro-acoustic transducer
333,215,subwoofer,loudspeaker
334,215,tweeter,loudspeaker
335,215,woofer,loudspeaker
336,215,headset,loudspeaker
337,215,earphone,loudspeaker
338,215,earplug,loudspeaker
339,215,telephone receiver,loudspeaker
340,215,tannoy,loudspeaker
341,215,bullhorn,loudspeaker
342,215,squawk box,loudspeaker
343,236,strange attractor,attractor
344,236,be-all and end-all,attractor
345,236,component,attractor
346,236,intersection,attractor
347,236,point,attractor
348,236,vertex,point
349,236,intercept,point
350,236,plot element,attractor
351,236,McGuffin,plot element
352,236,metacenter,attractor
353,24,marmoset,New World monkey
354,24,true marmoset,marmoset
355,24,pygmy marmoset,marmoset
356,24,silky tamarin,marmoset
357,24,tamarin,New World monkey
358,24,squirrel monkey,New World monkey
359,24,capuchin,New World monkey
360,24,titi,New World monkey
361,24,saki,New World monkey
362,24,spider monkey,New World monkey
363,24,howler monkey,New World monkey
364,24,woolly monkey,New World monkey
365,24,uakari,New World monkey
366,24,douroucouli,New World monkey
367,24,pinche,New World monkey
368,242,fraudulence,trickery
369,242,misrepresentation,trickery
370,242,exaggeration,trickery
371,242,hypocrisy,trickery
372,242,facade,trickery
373,242,subterfuge,trickery
374,242,doublespeak,trickery
375,242,crocodile tears,trickery
376,242,snow job,trickery
377,242,humbug,trickery
378,242,bluff,trickery
379,242,evasion,trickery
380,242,pretense,trickery
381,242,putoff,evasion
382,242,pretext,subterfuge
383,242,circumlocution,evasion
384,242,half-truth,exaggeration
385,242,quibble,evasion
386,247,socket,fitting
387,247,wall socket,socket
388,247,electric socket,socket
389,247,receptacle,socket
390,247,outlet box,socket
391,247,pipefitting,fitting
392,247,point,fitting
393,247,reducer,fitting
394,247,gas fitting,fitting
395,251,happiness,emotional state
396,251,ecstasy,emotional state
397,251,blessedness,emotional state
398,251,gratification,emotional state
399,251,comfort,emotional state
400,251,radiance,emotional state
401,251,mourning,emotional state
402,251,embitterment,emotional state
403,251,unhappiness,emotional state
404,251,sadness,emotional state
405,251,embarrassment,emotional state
406,251,poignance,emotional state
407,251,quality of life,emotional state
408,251,state,emotional state
409,262,subsistence farming,farming
410,262,market gardening,farming
411,262,truck farming,farming
412,262,mixed farming,farming
413,262,ranching,farming
414,262,dairying,farming
415,262,aquaculture,farming
416,262,animal husbandry,farming
417,262,gardening,farming
418,262,flower gardening,gardening
419,262,arboriculture,gardening
420,262,landscaping,gardening
421,262,culture,farming
422,262,hydroponics,culture
423,262,monoculture,culture
424,262,drip culture,culture
425,262,tillage,culture
426,262,plowing,tillage
427,262,tilling,tillage
428,262,strip cropping,tillage
429,262,viticulture,farming
430,262,cranberry culture,farming
431,262,beekeeping,farming
432,265,LuGanda,Bantu
433,265,Tswana,Bantu
434,265,Zulu,Bantu
435,265,Xhosa,Bantu
436,265,Swazi,Bantu
437,265,Kikuyu,Bantu
438,265,Kamba,Bantu
439,265,Shona,Bantu
440,265,Luba,Bantu
441,265,Kongo,Bantu
442,265,Luyia,Bantu
443,265,Umbundu,Bantu
444,265,Herero,Bantu
445,265,Gikuyu,Bantu
446,265,Ndebele,Bantu
447,265,Fang,Bantu
448,265,Mande,Bantu
449,265,Ewe,Bantu
450,265,Giriama,Bantu
451,265,Kichaga,Bantu
452,265,Mashi,Bantu
453,265,Tonga,Bantu
454,265,Chichewa,Bantu
455,265,Sotho,Bantu
456,265,Sesotho,Bantu
457,265,Pokomo,Bantu
458,265,Mwera,Bantu
459,265,Kiswahili,Bantu
460,265,Swahili,Bantu
461,265,Akan,West African
462,265,Fula,West African
463,265,Gur,Niger-Congo
464,265,Kwa,Niger-Congo
465,265,Nguni,Bantu
466,268,text file,computer file
467,268,ASCII text file,text file
468,268,source code,text file
469,268,web page,text file
470,268,home page,web page
471,268,binary file,computer file
472,268,disk file,computer file
473,268,transaction file,computer file
474,268,master file,computer file
475,268,input file,computer file
476,268,output file,computer file
477,268,backup file,computer file
478,268,read-only file,computer file
479,28,Pleiades,cluster
480,28,Northern Cross,cluster
481,28,Omega Centauri,cluster
482,28,cluster,agglomeration
483,28,ball,agglomeration
484,28,bunch,agglomeration
485,28,tuft,agglomeration
486,28,knot,agglomeration
487,28,clew,agglomeration
488,28,clot,agglomeration
489,28,thrombus,clot
490,28,embolus,thrombus
491,28,swad,agglomeration
492,28,witches' broom,agglomeration
493,28,gob,agglomeration
494,28,wisp,agglomeration
495,28,coma,agglomeration
496,292,cherry bomb,firework
497,292,Roman candle,firework
498,292,firecracker,firework
499,292,squib,firework
500,292,catherine wheel,firework
501,292,skyrocket,firework
502,292,sparkler,firework
503,292,torpedo,firework
504,292,cannon cracker,firework
505,292,fizgig,firework
506,292,serpent,firework
507,292,whizbang,firework
508,292,low explosive,firework
509,292,maroon,firework
510,312,expedient,means
511,312,crutch,means
512,312,makeshift,means
513,312,desperate measure,means
514,312,pis aller,means
515,312,royal road,means
516,312,fast track,means
517,312,escape,means
518,312,salvation,means
519,312,wings,means
520,312,implementation,means
521,312,invocation,means
522,312,stepping stone,means
523,312,road,means
524,312,improvisation,means
525,312,motorization,means
526,312,instrumentation,means
527,312,instrument,means
528,312,dint,means
529,320,flower garden,garden
530,320,market garden,garden
531,320,kitchen garden,garden
532,320,formal garden,garden
533,320,rock garden,garden
534,320,topiary,garden
535,320,sunken garden,garden
536,320,herb garden,garden
537,320,tea garden,garden
538,320,victory garden,garden
539,320,Hanging Gardens of Babylon,garden
540,320,grove,garden
541,320,lemon grove,grove
542,320,orange grove,grove
543,320,apple orchard,grove
544,320,hop garden,garden
545,320,plot,garden
546,320,flowerbed,garden
547,320,rose bed,flowerbed
548,320,tulip bed,flowerbed
549,320,turnip bed,flowerbed
550,320,seedbed,flowerbed
551,320,asparagus bed,garden
552,320,hotbed,garden
553,320,pot farm,garden
554,320,Tuileries,garden
555,320,landscaping,garden
556,327,sister,female sibling
557,327,little sister,sister
558,327,big sister,sister
559,327,niece,sister
560,327,great-niece,niece
561,327,half sister,female sibling
562,327,aunt,female sibling
563,327,great-aunt,aunt
564,327,maiden aunt,aunt
565,327,kinswoman,female sibling
566,33,down,feather
567,33,goose down,down
568,33,duck down,down
569,33,swan's down,down
570,33,eiderdown,down
571,33,plumule,down
572,33,contour feather,feather
573,33,flight feather,feather
574,33,primary,flight feather
575,33,sickle feather,flight feather
576,33,tail feather,flight feather
577,33,bastard wing,flight feather
578,33,scapular,feather
579,33,hackle,feather
580,33,saddle hackle,hackle
581,33,marabou,feather
582,335,endoscope,medical instrument
583,335,gastroscope,endoscope
584,335,proctoscope,endoscope
585,335,laparoscope,endoscope
586,335,bronchoscope,endoscope
587,335,rhinoscope,endoscope
588,335,otoscope,endoscope
589,335,ophthalmoscope,endoscope
590,335,culdoscope,endoscope
591,335,sigmoidoscope,endoscope
592,335,colonoscope,endoscope
593,335,fiberscope,endoscope
594,335,fetoscope,endoscope
595,335,surgical instrument,medical instrument
596,335,scalpel,surgical instrument
597,335,surgical knife,surgical instrument
598,335,retractor,surgical instrument
599,335,curette,surgical instrument
600,335,snare,surgical instrument
601,335,hemostat,surgical instrument
602,335,dilator,surgical instrument
603,335,trepan,surgical instrument
604,335,autoinjector,surgical instrument
605,335,hypodermic syringe,surgical instrument
606,335,syringe,surgical instrument
607,335,diagnostic instrument,medical instrument
608,335,stethoscope,diagnostic instrument
609,335,cardiograph,diagnostic instrument
610,335,thermograph,diagnostic instrument
611,335,photocoagulator,diagnostic instrument
612,335,lie detector,diagnostic instrument
613,335,electromyograph,diagnostic instrument
614,335,electroencephalograph,diagnostic instrument
615,335,ballistocardiograph,diagnostic instrument
616,335,microwave diathermy machine,diagnostic instrument
617,335,shortwave diathermy machine,diagnostic instrument
618,335,diathermy machine,diagnostic instrument
619,335,dermatological instrument,medical instrument
620,335,dermatome,dermatological instrument
621,335,keratoscope,dermatological instrument
622,350,glue,adhesive material
623,350,fish glue,glue
624,350,spirit gum,glue
625,350,rubber cement,glue
626,350,casein glue,glue
627,350,animal glue,glue
628,350,marine glue,glue
629,350,birdlime,glue
630,350,putty,adhesive material
631,350,red-lead putty,putty
632,350,iron putty,putty
633,350,binder,adhesive material
634,350,paste,adhesive material
635,350,mastic,adhesive material
636,353,tossed salad,salad
637,353,green salad,tossed salad
638,353,fruit salad,salad
639,353,vegetable salad,salad
640,353,coleslaw,vegetable salad
641,353,potato salad,vegetable salad
642,353,macaroni salad,vegetable salad
643,353,combination salad,vegetable salad
644,353,herring salad,vegetable salad
645,353,chicken salad,vegetable salad
646,353,tuna fish salad,vegetable salad
647,353,Waldorf salad,vegetable salad
648,353,specialty salad,salad
649,353,Caesar salad,specialty salad
650,353,salad nicoise,specialty salad
651,353,crab Louis,specialty salad
652,353,salmagundi,specialty salad
653,353,molded salad,salad
654,353,pasta salad,salad
655,353,tabbouleh,salad
656,36,Sports Accomplishments,success
657,36,touchdown,Sports Accomplishments
658,36,field goal,Sports Accomplishments
659,36,basket,Sports Accomplishments
660,36,score,Sports Accomplishments
661,36,point after,Sports Accomplishments
662,36,run,Sports Accomplishments
663,36,earned run,Sports Accomplishments
664,36,unearned run,Sports Accomplishments
665,36,run batted in,Sports Accomplishments
666,36,safety,Sports Accomplishments
667,36,strike,Sports Accomplishments
668,36,equalizer,Sports Accomplishments
669,36,hat trick,Sports Accomplishments
670,36,open frame,Sports Accomplishments
671,36,spare,Sports Accomplishments
672,36,conversion,Sports Accomplishments
673,36,bull's eye,Sports Accomplishments
674,36,Achievements,success
675,36,blockbuster,Achievements
676,36,flying colors,Achievements
677,36,sleeper,Achievements
678,36,bell ringer,Achievements
679,36,coup,Achievements
680,36,overturn,Achievements
681,36,Goals/Conquests,success
682,36,conquest,Goals/Conquests
683,36,sexual conquest,Goals/Conquests
684,36,seduction,Goals/Conquests
685,36,cuckoldry,Goals/Conquests
686,361,tape recorder,recorder
687,361,cassette recorder,tape recorder
688,361,wire recorder,recorder
689,361,videocassette recorder,recorder
690,361,magnetic recorder,recorder
691,361,Dictaphone,recorder
692,361,oscillograph,recorder
693,361,multichannel recorder,recorder
694,361,black box,recorder
695,361,compact-disk burner,recorder
696,375,national debt,debt
697,375,public debt,debt
698,375,arrears,debt
699,375,bad debt,debt
700,375,debt limit,debt
701,375,national debt ceiling,debt
702,375,loan,debt
703,375,direct loan,loan
704,375,interbank loan,loan
705,375,business loan,loan
706,375,real estate loan,loan
707,375,home loan,loan
708,375,automobile loan,loan
709,375,personal loan,loan
710,375,installment debt,loan
711,375,time loan,loan
712,375,bank loan,loan
713,375,call loan,loan
714,375,participation loan,loan
715,375,installment credit,loan
716,391,lymphocyte,leukocyte
717,391,T cell,lymphocyte
718,391,helper T cell,T cell
719,391,killer T cell,T cell
720,391,B cell,lymphocyte
721,391,plasma cell,B cell
722,391,plasmablast,B cell
723,391,lymphoblast,lymphocyte
724,391,monocyte,leukocyte
725,391,monoblast,monocyte
726,391,microphage,monocyte
727,391,myeloblast,leukocyte
728,391,myelocyte,myeloblast
729,391,granulocyte,myeloblast
730,391,basophil,granulocyte
731,391,eosinophil,granulocyte
732,391,neutrophil,granulocyte
733,395,puck,disk
734,395,Frisbee,disk
735,395,brake disk,disk
736,395,acetate disk,disk
737,395,circle,disk
738,395,discus,disk
739,395,deadeye,disk
740,395,token,disk
741,395,subway token,token
742,395,planchet,disk
743,398,universal set,set
744,398,null set,set
745,398,subset,set
746,398,intersection,set
747,398,image,set
748,398,locus,set
749,398,interval,set
750,398,closed interval,interval
751,398,open interval,interval
752,398,sub-interval,interval
753,398,solution,set
754,398,Mandelbrot set,set
755,398,domain,set
756,398,origin,mathematical space
757,398,diagonal,set
758,398,mathematical space,set
759,398,Euclidean space,mathematical space
760,398,metric space,mathematical space
761,398,Hilbert space,mathematical space
762,398,manifold,mathematical space
763,398,subspace,mathematical space
764,398,null space,mathematical space
765,398,group,set
766,398,Abelian group,group
767,398,subgroup,group
768,398,field,set
769,398,scalar field,field
770,407,mortgage,security interest
771,407,first mortgage,mortgage
772,407,second mortgage,mortgage
773,407,chattel mortgage,mortgage
774,407,lien,security interest
775,407,general lien,lien
776,407,warehouseman's lien,lien
777,407,landlord's lien,lien
778,407,garageman's lien,lien
779,407,artisan's lien,lien
780,407,mechanic's lien,lien
781,407,tax lien,lien
782,407,federal tax lien,tax lien
783,407,state tax lien,tax lien
784,407,pledge,security interest
785,407,pawn,security interest
786,407,guarantee,security interest
787,407,conditional sale,security interest
788,407,collateral,security interest
789,409,civil action,legal action
790,409,criminal suit,legal action
791,409,administrative hearing,legal action
792,409,bankruptcy,legal action
793,409,litigation,legal action
794,409,appeal,legal action
795,409,trial,legal action
796,409,hearing,legal action
797,409,show trial,legal action
798,409,recusation,legal action
799,409,vexatious litigation,legal action
800,409,double jeopardy,legal action
801,409,mistrial,trial
802,409,quo warranto,legal action
803,409,class action,legal action
804,409,scopes trial,legal action
805,409,foreclosure,legal action
806,409,counterclaim,legal action
807,409,custody battle,legal action
808,409,paternity suit,legal action
809,409,court-martial,legal action
810,409,receivership,legal action
811,409,lis pendens,legal action
812,409,ordeal,legal action
813,409,moot,legal action
814,409,test case,legal action
815,409,competence hearing,hearing
816,409,fair hearing,hearing
817,409,bureaucratic procedure,hearing
818,418,portrait,picture
819,418,self-portrait,portrait
820,418,likeness,portrait
821,418,half-length,portrait
822,418,chiaroscuro,portrait
823,418,grisaille,portrait
824,418,graphic,picture
825,418,bitmap,graphic
826,418,collage,picture
827,418,photomontage,collage
828,418,sonogram,picture
829,418,inset,picture
830,418,panorama,picture
831,418,viewgraph,picture
832,418,slide,picture
833,418,reflection,picture
834,418,iconography,picture
835,418,foil,picture
836,418,scan,picture
837,418,Identikit,picture
838,42,cuff,flap
839,42,trouser cuff,cuff
840,42,earflap,flap
841,42,lappet,flap
842,42,coattail,flap
843,42,barndoor,flap
844,42,lapel,flap
845,42,tongue,flap
846,42,tent-fly,flap
847,42,codpiece,flap
848,42,revers,flap
849,42,pocket flap,flap
850,42,lap,flap
851,42,jag,flap
852,422,electric blanket,blanket
853,422,quilt,blanket
854,422,crazy quilt,quilt
855,422,patchwork,quilt
856,422,bedclothes,blanket
857,422,bedspread,bedclothes
858,422,quilted bedspread,bedspread
859,422,coverlet,bedclothes
860,422,mattress cover,bedclothes
861,422,afghan,blanket
862,422,eiderdown,blanket
863,422,throw,blanket
864,422,security blanket,blanket
865,422,manta,blanket
866,422,mackinaw,blanket
867,422,bedroll,blanket
868,430,pass,football play
869,430,forward pass,pass
870,430,screen pass,pass
871,430,spot pass,pass
872,430,lateral pass,pass
873,430,flare pass,pass
874,430,run,football play
875,430,end run,run
876,430,rush,run
877,430,draw,run
878,430,reverse,run
879,430,double reverse,run
880,430,touchback,football play
881,430,return,football play
882,430,tackle,football play
883,430,audible,football play
884,430,power play,football play
885,430,handoff,football play
886,440,animal fancier,fancier
887,440,cat fancier,animal fancier
888,440,bird fancier,animal fancier
889,440,technophile,fancier
890,440,admirer,fancier
891,440,hero worshiper,admirer
892,440,worshiper,admirer
893,440,maniac,fancier
894,440,suitor,fancier
895,440,prince charming,suitor
896,440,horseman,fancier
897,455,vitality,energy
898,455,liveliness,energy
899,455,exuberance,energy
900,455,vivacity,energy
901,455,high-spiritedness,energy
902,455,pep,energy
903,455,alacrity,energy
904,455,pertness,energy
905,455,irrepressibility,energy
906,455,sparkle,energy
907,455,esprit,energy
908,455,elan,energy
909,455,breeziness,energy
910,455,lyricism,energy
911,455,airiness,energy
912,455,mettlesomeness,energy
913,455,madness,energy
914,460,knobkerrie,club
915,460,bludgeon,club
916,460,truncheon,club
917,460,cudgel,club
918,460,bastinado,club
919,460,lathi,club
920,460,blackjack,club
921,460,shillelagh,club
922,460,Indian club,club
923,460,bat,club
924,460,table-tennis racquet,bat
925,460,baseball bat,bat
926,460,paddle,bat
927,476,allotment,grant
928,476,reallotment,allotment
929,476,parcel,allotment
930,476,grant-in-aid,grant
931,476,block grant,grant
932,476,new deal,grant
933,476,award,grant
934,476,deal,grant
935,476,rationing,grant
936,476,reshuffle,grant
937,476,addiction,grant
938,477,needlework,arts and crafts
939,477,spinning,arts and crafts
940,477,bookbinding,arts and crafts
941,477,sewing,needlework
942,477,knitting,needlework
943,477,crocheting,needlework
944,477,lace making,needlework
945,477,netting,needlework
946,477,weaving,needlework
947,477,suturing,needlework
948,477,blind stitching,sewing
949,491,mass culture,culture
950,491,counterculture,culture
951,491,flower power,counterculture
952,491,fashion,culture
953,491,haute couture,fashion
954,491,New Look,fashion
955,491,vogue,fashion
956,491,retro,fashion
957,491,cut,fashion
958,491,fad,fashion
959,491,bandwagon,fad
960,491,taste,culture
961,491,delicacy,taste
962,491,virtu,culture
963,491,cult of personality,culture
964,5,descriptive statistics,statistic
965,5,mean,descriptive statistics
966,5,median,descriptive statistics
967,5,mode,descriptive statistics
968,5,variance,descriptive statistics
969,5,standard deviation,descriptive statistics
970,5,mean deviation,descriptive statistics
971,5,deviation,descriptive statistics
972,5,second moment,descriptive statistics
973,5,harmonic mean,descriptive statistics
974,5,geometric mean,descriptive statistics
975,5,arithmetic mean,descriptive statistics
976,5,average,descriptive statistics
977,5,vital statistics,descriptive statistics
978,5,inferential statistics,statistic
979,5,parametric statistic,inferential statistics
980,5,nonparametric statistic,inferential statistics
981,5,correlation coefficient,inferential statistics
982,5,regression coefficient,inferential statistics
983,5,tau coefficient of correlation,inferential statistics
984,5,product-moment correlation coefficient,inferential statistics
985,5,biserial correlation coefficient,inferential statistics
986,5,phi coefficient,inferential statistics
987,5,tetrachoric correlation coefficient,inferential statistics
988,5,rank-order correlation coefficient,inferential statistics
989,5,Kendall partial rank correlation,inferential statistics
990,5,coefficient of concordance,inferential statistics
991,5,split-half correlation,inferential statistics
992,5,multiple correlation coefficient,inferential statistics
993,5,outlier,inferential statistics
994,5,time series,inferential statistics
995,5,moments,statistic
996,5,moment,moments
997,5,second moment,moments
998,5,demographics,statistic
999,5,demographic,demographics
1000,5,age norm,demographics
1001,5,statistical tests,statistic
1002,5,Kendall test,statistical tests
1003,501,link,(root)
1004,501,connection,link
1005,501,communication,connection
1006,501,relatedness,connection
1007,501,relevance,relatedness
1008,501,implication,relevance
1009,501,applicability,relevance
1010,501,materiality,relevance
1011,501,germaneness,relevance
1012,501,cogency,relevance
1013,501,inclusion,relatedness
1014,501,involvement,connection
1015,501,alliance,involvement
1016,501,bridge,connection
1017,501,silver cord,connection
1018,501,linkage,link
1019,501,concatenation,link
1020,501,series,concatenation
1021,501,bearing,link
1022,514,metric unit,null
1023,514,metric weight unit,metric unit
