,0
65,"graph LR
    1[""scene""] --> 6[""filter_material_rubber""]
    2[""filter_material_metal""] --> 4[""unique""]
    4 --> 5[""query_shape""]
    6 --> 7[""filter_size_small""]
    7 --> 2
"
66,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_small""]
    4 --> 5[""unique""]
    5 --> 6[""same_shape""]
    6 --> 9[""exist""]
"
67,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    1 --> 4[""filter_color_yellow""]
    2 --> 3[""unique""]
    3 --> 9[""equal_shape""]
    4 --> 5[""filter_size_small""]
    5 --> 6[""unique""]
    6 --> 9
"
68,"graph LR
    1[""scene""] --> 4[""filter_size_large""]
    4 --> 6[""unique""]
    6 --> 7[""relate_left""]
    7 --> 8[""unique""]
    8 --> 9[""query_material""]
"
69,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""unique""]
    3 --> 4[""relate_in_front""]
    4 --> 5[""filter_color_gray""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 12[""query_size""]
"
70,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 8[""filter_color_purple""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""filter_shape_cube""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 12[""AND""]
    8 --> 9[""filter_material_rubber""]
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""unique""]
    11 --> 14[""relate_left""]
    12 --> 15[""unique""]
    14 --> 12
    15 --> 13[""query_material""]
"
71,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 4[""unique""]
    4 --> 5[""query_shape""]
"
72,"graph LR
    1[""scene""] --> 3[""filter_color_green""]
    2[""filter_size_small""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""query_material""]
"
73,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""filter_size_small""]
    6 --> 16[""unique""]
    7[""filter_shape_cube""] --> 15[""unique""]
    9[""relate_behind""] --> 10[""filter_color_blue""]
    10 --> 7
    15 --> 14[""query_material""]
    16 --> 9
"
74,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 7[""relate_left""]
    5[""filter_color_yellow""] --> 6[""unique""]
    6 --> 8[""relate_left""]
    7 --> 5
    8 --> 9[""filter_shape_cylinder""]
    9 --> 10[""unique""]
    10 --> 11[""query_color""]
"
75,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_color_blue""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 10[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""filter_shape_sphere""]
    8 --> 9[""unique""]
    9 --> 11[""relate_left""]
    10 --> 12[""And""]
    11 --> 12
    12 --> 14[""count""]
"
76,"graph LR
    1[""scene""] --> 4[""filter_material_metal""]
    1 --> 6[""filter_color_green""]
    1 --> 3[""filter_size_small""]
    2[""filter_color_purple""] --> 9[""OR""]
    3 --> 2
    4 --> 5[""filter_shape_sphere""]
    5 --> 9
    6 --> 7[""unique""]
    7 --> 8[""relate_in_front""]
    8 --> 10[""AND""]
    9 --> 10
    10 --> 11[""count""]
"
77,"graph LR
    1[""scene""] --> 3[""filter_color_brown""]
    1 --> 6[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 8[""OR""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8
    8 --> 9[""count""]
"
78,"graph LR
    1[""scene""] --> 5[""filter_color_cyan""]
    1 --> 4[""filter_size_small""]
    2[""filter_color_cyan""] --> 3[""filter_shape_sphere""]
    3 --> 6[""OR""]
    4 --> 2
    5 --> 6
    6 --> 8[""count""]
"
79,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 7[""count""]
"
80,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""exist""]
"
81,"graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    1 --> 10[""filter_shape_sphere""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_large""]
    6 --> 7[""filter_color_gray""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""count""]
    9 --> 17[""equal_integer""]
    10 --> 11[""unique""]
    11 --> 12[""relate_in_front""]
    12 --> 13[""filter_color_gray""]
    13 --> 14[""filter_material_metal""]
    14 --> 15[""filter_shape_cube""]
    15 --> 16[""count""]
    16 --> 17
"
82,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""exist""]
"
83,"graph LR
    1[""scene""] --> 5[""filter_size_small""]
    5 --> 6[""filter_color_purple""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 10[""query_shape""]
"
84,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 8[""query_color""]
"
85,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_color_purple""]
    9 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    11 --> 12[""relate_right""]
    12 --> 13[""filter_shape_sphere""]
    13 --> 14[""unique""]
    14 --> 15[""query_material""]
"
86,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""query_color""]
"
87,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
"
88,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 13[""unique""]
    4[""unique""] --> 5[""relate_in_front""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""filter_size_large""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    11 --> 12[""query_color""]
    13 --> 15[""relate_right""]
    15 --> 20[""filter_shape_sphere""]
    20 --> 4
"
89,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 8[""filter_size_small""]
    2 --> 4[""filter_color_blue""]
    4 --> 5[""unique""]
    8 --> 5
"
90,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 9[""query_size""]
"
91,"graph LR
    1[""scene""] --> 4[""filter_color_green""]
    2[""filter_size_small""] --> 3[""filter_material_metal""]
    3 --> 6[""filter_shape_cylinder""]
    3 --> 7[""filter_shape_sphere""]
    4 --> 2
    6 --> 8[""OR""]
    7 --> 8
    8 --> 9[""count""]
"
92,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 7[""count""]
"
93,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 6[""filter_color_yellow""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 9[""same_shape""]
    6 --> 10[""And""]
    9 --> 10
    10 --> 8[""count""]
"
