,child,parent,group
3,glide,flight,15
4,acrobatics,flight,15
5,sortie,flight,15
6,blind_flying,flight,15
7,terrain_flight,flight,15
8,maiden_flight,flight,15
9,pass,flight,15
10,hang_gliding,glide,15
11,parasailing,glide,15
0,required_course,course,17
1,elective_course,course,17
2,orientation_course,course,17
3,extension_course,course,17
4,refresher_course,course,17
5,seminar,course,17
6,life_class,course,17
7,correspondence_course,course,17
8,elementary_education,education,17
9,secondary_education,education,17
10,higher_education,education,17
11,adult_education,education,17
12,coeducation,education,17
13,course,education,17
14,work-study_program,education,17
15,team_teaching,education,17
16,extracurricular_activity,education,17
17,continuing_education,education,17
18,athletics,extracurricular_activity,17
0,breach_of_trust_with_fraudulent_intent,embezzlement,531
1,grand_larceny,larceny,531
2,petit_larceny,larceny,531
3,piracy,larceny,531
4,robbery,larceny,531
5,embezzlement,larceny,531
6,biopiracy,piracy,531
7,armed_robbery,robbery,531
8,rolling,robbery,531
9,highway_robbery,robbery,531
0,accused,defendant,532
1,codefendant,defendant,532
2,plaintiff,litigant,532
3,defendant,litigant,532
4,respondent,litigant,532
5,prevailing_party,litigant,532
6,suer,plaintiff,532
7,filer,plaintiff,532
0,sympathy,compassion,535
1,empathy,compassion,535
2,solicitude,compassion,535
3,tenderness,compassion,535
4,commiseration,sympathy,535
0,pygmy_marmoset,marmoset,24
1,true_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,saki,new_world_monkey,24
4,titi,new_world_monkey,24
5,tamarin,new_world_monkey,24
6,marmoset,new_world_monkey,24
7,uakari,new_world_monkey,24
8,howler_monkey,new_world_monkey,24
9,spider_monkey,new_world_monkey,24
10,squirrel_monkey,new_world_monkey,24
11,silky_tamarin,tamarin,24
0,pleiades,agglomeration,28
1,omega_centauri,agglomeration,28
2,northern_cross,agglomeration,28
3,clot,agglomeration,28
4,knot,agglomeration,28
5,bunch,agglomeration,28
6,tuft,agglomeration,28
7,coma,agglomeration,28
8,ball,agglomeration,28
0,hackle,contour_feather,33
1,scapular,contour_feather,33
2,eiderdown,down,33
3,duck_down,down,33
4,goose_down,down,33
5,swan's_down,down,33
6,flight_feather,feather,33
7,down,feather,33
8,contour_feather,feather,33
9,primary,flight_feather,33
10,saddle_hackle,hackle,33
0,seduction,conquest,36
1,sexual_conquest,conquest,36
2,coup,conquest,36
3,cuckoldry,conquest,36
4,own_goal,goal,36
5,hit,score,36
6,open_frame,score,36
7,point_after,score,36
8,run,score,36
9,equalizer,score,36
10,solution,success,36
11,passing,success,36
12,conquest,success,36
13,winning,success,36
14,flying_colors,success,36
0,trouser_cuff,cuff,42
1,pocket_flap,flap,42
2,cuff,flap,42
3,lapel,flap,42
4,codpiece,flap,42
5,barndoor,flap,42
6,tent-fly,flap,42
7,coattail,flap,42
8,lap,flap,42
9,jag,flap,42
10,tongue,flap,42
11,earflap,flap,42
12,revers,lapel,42
0,pedaler,cyclist,559
1,unicyclist,cyclist,559
2,merckx,cyclist,559
3,hinault,cyclist,559
4,jockey,horseman,559
5,postilion,horseman,559
6,picador,horseman,559
7,roughrider,horseman,559
8,fox_hunter,horseman,559
9,horsewoman,horseman,559
10,cyclist,rider,559
11,horseman,rider,559
12,hang_glider,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,savoy_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,cabbage,cruciferous_vegetable,561
6,broccoli,cruciferous_vegetable,561
7,kale,cruciferous_vegetable,561
8,cauliflower,cruciferous_vegetable,561
9,kohlrabi,cruciferous_vegetable,561
10,radish,cruciferous_vegetable,561
11,turnip,cruciferous_vegetable,561
12,mustard,cruciferous_vegetable,561
13,white_turnip,turnip,561
14,rutabaga,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,procellariiform_seabird,pelagic_bird,563
3,diving_petrel,petrel,563
4,storm_petrel,petrel,563
5,white-chinned_petrel,petrel,563
6,giant_petrel,petrel,563
7,albatross,procellariiform_seabird,563
8,shearwater,procellariiform_seabird,563
9,petrel,procellariiform_seabird,563
10,manx_shearwater,shearwater,563
0,allegro_con_spirito,allegro,569
1,rhythm,musical_time,569
2,tempo,musical_time,569
3,duple_time,musical_time,569
4,triple_time,musical_time,569
5,common_time,musical_time,569
6,syncopation,rhythm,569
7,in_time,rhythm,569
8,allegro,tempo,569
9,allegretto,tempo,569
10,andante,tempo,569
11,meno_mosso,tempo,569
12,accelerando,tempo,569
13,rubato,tempo,569
0,aspirin_powder,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,buffered_aspirin,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,naproxen_sodium,naproxen,58
5,salicylate,nonsteroidal_anti-inflammatory,58
6,ibuprofen,nonsteroidal_anti-inflammatory,58
7,naproxen,nonsteroidal_anti-inflammatory,58
8,etodolac,nonsteroidal_anti-inflammatory,58
9,flurbiprofen,nonsteroidal_anti-inflammatory,58
10,indomethacin,nonsteroidal_anti-inflammatory,58
11,ketoprofen,nonsteroidal_anti-inflammatory,58
12,ketorolac,nonsteroidal_anti-inflammatory,58
13,nabumetone,nonsteroidal_anti-inflammatory,58
14,oxaprozin,nonsteroidal_anti-inflammatory,58
15,piroxicam,nonsteroidal_anti-inflammatory,58
16,sulindac,nonsteroidal_anti-inflammatory,58
17,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
18,diflunisal,nonsteroidal_anti-inflammatory,58
19,fenoprofen,nonsteroidal_anti-inflammatory,58
20,meclofenamate,nonsteroidal_anti-inflammatory,58
21,mefenamic_acid,nonsteroidal_anti-inflammatory,58
22,aspirin,salicylate,58
23,methyl_salicylate,salicylate,58
24,salol,salicylate,58
0,metal_filing,filing,64
1,iron_filing,filing,64
2,clast,fragment,64
3,scale,fragment,64
4,bit,fragment,64
5,cinder,fragment,64
6,restriction_fragment,fragment,64
7,scraping,fragment,64
8,splinter,fragment,64
9,paring,fragment,64
10,splint,splinter,64
0,paranthropus,australopithecine,577
1,australopithecus_africanus,australopithecine,577
2,australopithecus_afarensis,australopithecine,577
3,australopithecus_boisei,australopithecine,577
4,australopithecus_robustus,australopithecine,577
5,lucy,australopithecus_afarensis,577
6,dryopithecine,hominid,577
7,homo,hominid,577
8,australopithecine,hominid,577
9,rudapithecus,hominid,577
10,homo_habilis,homo,577
11,homo_erectus,homo,577
12,homo_sapiens,homo,577
13,peking_man,homo_erectus,577
14,javanthropus,homo_erectus,577
15,java_man,homo_erectus,577
16,sinanthropus,homo_erectus,577
17,pithecanthropus,homo_erectus,577
18,cro-magnon,homo_sapiens,577
19,homo_sapiens_sapiens,homo_sapiens,577
20,neandertal_man,homo_sapiens,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,tertiary_syphilis,584
4,tabes_dorsalis,tertiary_syphilis,584
5,syphilis,venereal_disease,584
6,gonorrhea,venereal_disease,584
7,lymphogranuloma_venereum,venereal_disease,584
8,chlamydia,venereal_disease,584
9,genital_herpes,venereal_disease,584
10,granuloma_inguinale,venereal_disease,584
0,caryatid,column,589
1,support_column,column,589
2,column,post,589
3,timber,post,589
4,upright,post,589
5,bollard,post,589
6,stile,post,589
7,whipping_post,post,589
8,hinging_post,post,589
9,stump,post,589
10,standard,post,589
11,hitching_post,post,589
12,shaft,post,589
13,king_post,post,589
14,hop_pole,post,589
15,stanchion,post,589
0,visayan,filipino,78
1,cebuan,filipino,78
2,tagalog,filipino,78
3,moro,filipino,78
4,russian,native,78
5,filipino,native,78
6,mauritian,native,78
7,seychellois,native,78
8,georgian,native,78
9,siberian,native,78
10,great_russian,russian,78
11,muscovite,russian,78
12,ingrian,russian,78
13,komi,russian,78
14,udmurt,russian,78
15,mordva,russian,78
16,cheremis,russian,78
17,tatar,russian,78
18,yeniseian,siberian,78
19,nganasan,siberian,78
20,chukchi,siberian,78
21,ostyak,siberian,78
22,selkup,siberian,78
23,samoyed,siberian,78
0,pacific_bottlenose_dolphin,bottlenose_dolphin,86
1,atlantic_bottlenose_dolphin,bottlenose_dolphin,86
2,bottlenose_dolphin,dolphin,86
3,common_dolphin,dolphin,86
4,harbor_porpoise,porpoise,86
5,vaquita,porpoise,86
6,pygmy_sperm_whale,sperm_whale,86
7,dwarf_sperm_whale,sperm_whale,86
8,sperm_whale,toothed_whale,86
9,pilot_whale,toothed_whale,86
10,beaked_whale,toothed_whale,86
11,dolphin,toothed_whale,86
12,porpoise,toothed_whale,86
13,killer_whale,toothed_whale,86
14,river_dolphin,toothed_whale,86
0,fir_clubmoss,club_moss,599
1,shining_clubmoss,club_moss,599
2,alpine_clubmoss,club_moss,599
3,running_pine,club_moss,599
4,ground_cedar,club_moss,599
5,club_moss,fern_ally,599
6,horsetail,fern_ally,599
7,spikemoss,fern_ally,599
8,quillwort,fern_ally,599
9,whisk_fern,fern_ally,599
10,resurrection_plant,fern_ally,599
11,common_horsetail,horsetail,599
12,variegated_horsetail,horsetail,599
13,wood_horsetail,horsetail,599
14,marsh_horsetail,horsetail,599
15,swamp_horsetail,horsetail,599
16,scouring_rush,horsetail,599
17,meadow_spikemoss,spikemoss,599
18,rock_spikemoss,spikemoss,599
0,likening,comparison,88
1,analogy,comparison,88
2,contrast,comparison,88
3,sigmoidoscopy,endoscopy,88
4,proctoscopy,endoscopy,88
5,gastroscopy,endoscopy,88
6,rhinoscopy,endoscopy,88
7,colonoscopy,endoscopy,88
8,screening,examination,88
9,inspection,examination,88
10,testing,examination,88
11,survey,examination,88
12,comparison,examination,88
13,ballottement,examination,88
14,follow-up,examination,88
15,check,examination,88
16,autopsy,examination,88
17,scan,examination,88
18,going-over,inspection,88
19,spot_check,inspection,88
20,once-over,inspection,88
21,genetic_screening,screening,88
22,resurvey,survey,88
0,eagle_scout,boy_scout,92
1,fauntleroy,male_child,92
2,catamite,male_child,92
3,schoolboy,male_child,92
4,farm_boy,male_child,92
5,cub,male_child,92
6,altar_boy,male_child,92
7,ball_boy,male_child,92
8,bat_boy,male_child,92
9,shop_boy,male_child,92
10,plowboy,male_child,92
11,boy_scout,scout,92
12,rover,scout,92
0,minoan_civilization,aegean_civilization,607
1,helladic_civilization,aegean_civilization,607
2,aegean_civilization,civilization,607
3,indus_civilization,civilization,607
4,mycenaean_civilization,civilization,607
5,western_culture,culture,607
6,islam,culture,607
7,open_society,society,607
8,tribal_society,society,607
9,culture,society,607
10,civilization,society,607
11,hunting_and_gathering_tribe,tribal_society,607
0,fellatio,oral_sex,608
1,cunnilingus,oral_sex,608
2,soixante-neuf,oral_sex,608
3,perversion,paraphilia,608
4,pedophilia,paraphilia,608
5,zoophilia,paraphilia,608
6,exhibitionism,paraphilia,608
7,voyeurism,paraphilia,608
8,fetishism,paraphilia,608
9,pederasty,pedophilia,608
0,mudhif,hut,101
1,nissen_hut,hut,101
2,hut,shelter,101
3,tent,shelter,101
4,refuge,shelter,101
5,dugout,shelter,101
6,harbor,shelter,101
7,hovel,shelter,101
8,mantelet,shelter,101
9,pavilion,shelter,101
10,praetorium,shelter,101
11,sconce,shelter,101
12,haven,shelter,101
13,loft,shelter,101
14,fallout_shelter,shelter,101
15,storm_cellar,shelter,101
16,backpacking_tent,tent,101
17,bell_tent,tent,101
18,canvas_tent,tent,101
19,cottage_tent,tent,101
20,fly_tent,tent,101
21,lean-to_tent,tent,101
22,mountain_tent,tent,101
23,pup_tent,tent,101
24,pyramidal_tent,tent,101
25,sibley_tent,tent,101
26,two-man_tent,tent,101
27,umbrella_tent,tent,101
28,wall_tent,tent,101
29,circus_tent,tent,101
30,pop_tent,tent,101
31,field_tent,tent,101
0,high-hat_cymbal,cymbal,105
1,bass_drum,drum,105
2,snare_drum,drum,105
3,tenor_drum,drum,105
4,bongo,drum,105
5,tabor,drum,105
6,steel_drum,drum,105
7,drum,percussion_instrument,105
8,piano,percussion_instrument,105
9,cymbal,percussion_instrument,105
10,maraca,percussion_instrument,105
11,lagerphone,percussion_instrument,105
12,rain_stick,percussion_instrument,105
13,gong,percussion_instrument,105
14,bones,percussion_instrument,105
15,triangle,percussion_instrument,105
16,upright,piano,105
17,grand_piano,piano,105
18,concert_grand,piano,105
19,baby_grand,piano,105
20,mechanical_piano,piano,105
21,spinet,piano,105
0,timecard,card,619
1,corrugated_board,cardboard,619
2,excelsior,packing_material,619
3,pasteboard,paperboard,619
4,binder's_board,paperboard,619
5,millboard,paperboard,619
0,summer_squash,squash,625
1,winter_squash,squash,625
2,zucchini,summer_squash,625
3,yellow_squash,summer_squash,625
4,cymling,summer_squash,625
5,cocozelle,summer_squash,625
6,acorn_squash,winter_squash,625
7,butternut_squash,winter_squash,625
8,buttercup_squash,winter_squash,625
9,hubbard_squash,winter_squash,625
10,turban_squash,winter_squash,625
11,pumpkin,winter_squash,625
12,cushaw,winter_squash,625
13,spaghetti_squash,winter_squash,625
14,winter_crookneck,winter_squash,625
0,shop_boy,salesclerk,626
1,midinette,salesgirl,626
2,book_agent,salesman,626
3,traveling_salesman,salesman,626
4,pitchman,salesman,626
5,salesman,salesperson,626
6,salesgirl,salesperson,626
7,salesclerk,salesperson,626
8,tallyman,salesperson,626
0,woolly_adelgid,adelgid,631
1,balsam_woolly_aphid,adelgid,631
2,greenfly,aphid,631
3,adelgid,aphid,631
4,pine_leaf_aphid,aphid,631
5,plant_louse,aphid,631
6,apple_aphid,aphid,631
7,woolly_aphid,aphid,631
8,blackfly,aphid,631
9,pale_chrysanthemum_aphid,aphid,631
10,jumping_plant_louse,plant_louse,631
0,central_chimpanzee,chimpanzee,635
1,eastern_chimpanzee,chimpanzee,635
2,western_chimpanzee,chimpanzee,635
3,pygmy_chimpanzee,chimpanzee,635
4,eastern_lowland_gorilla,gorilla,635
5,western_lowland_gorilla,gorilla,635
6,mountain_gorilla,gorilla,635
7,silverback,gorilla,635
8,gorilla,great_ape,635
9,chimpanzee,great_ape,635
10,orangutan,great_ape,635
11,gibbon,lesser_ape,635
12,siamang,lesser_ape,635
0,prophet,diviner,640
1,geomancer,diviner,640
2,hydromancer,diviner,640
3,pyromancer,diviner,640
4,necromancer,diviner,640
5,oneiromancer,diviner,640
6,onomancer,diviner,640
7,sibyl,diviner,640
8,augur,diviner,640
9,lithomancer,geomancer,640
10,water_witch,hydromancer,640
11,prophetess,prophet,640
12,cassandra,prophet,640
0,alzheimer's_disease,dementia,648
1,presenile_dementia,dementia,648
2,senile_dementia,dementia,648
3,alcoholic_dementia,dementia,648
4,craziness,insanity,648
5,lunacy,insanity,648
0,microcytic_anemia,anemia,137
1,macrocytic_anemia,anemia,137
2,hemolytic_anemia,anemia,137
3,aplastic_anemia,anemia,137
4,hypoplastic_anemia,anemia,137
5,refractory_anemia,anemia,137
6,metaplastic_anemia,anemia,137
7,hypochromic_anemia,anemia,137
8,hyperchromic_anemia,anemia,137
9,erythroblastosis_fetalis,hemolytic_anemia,137
10,megaloblastic_anemia,macrocytic_anemia,137
11,pernicious_anemia,macrocytic_anemia,137
12,thalassemia,microcytic_anemia,137
13,iron_deficiency_anemia,microcytic_anemia,137
14,sideroblastic_anemia,microcytic_anemia,137
15,cooley's_anemia,thalassemia,137
0,bachelorhood,marital_status,138
1,marriage,marital_status,138
2,widowhood,marital_status,138
3,spinsterhood,marital_status,138
4,monogamy,marriage,138
5,polygamy,marriage,138
6,common-law_marriage,marriage,138
7,open_marriage,marriage,138
8,marriage_of_convenience,marriage,138
9,sigeh,marriage,138
10,civil_union,marriage,138
11,mesalliance,marriage,138
12,misalliance,marriage,138
13,exogamy,marriage,138
14,endogamy,marriage,138
15,cuckoldom,marriage,138
16,monandry,monogamy,138
17,monogyny,monogamy,138
18,serial_monogamy,monogamy,138
19,polygyny,polygamy,138
20,polyandry,polygamy,138
21,bigamy,polygamy,138
0,discomycete,ascomycete,652
1,clavicipitaceae,ascomycete,652
2,leotia_lubrica,discomycete,652
3,black_felt_cup,discomycete,652
4,geglossaceae,discomycete,652
0,abacus,calculator,661
1,adder,calculator,661
2,counter,calculator,661
3,hand_calculator,calculator,661
4,napier's_bones,calculator,661
5,quipu,calculator,661
6,scaler,counter,661
7,pulse_counter,counter,661
0,badinage,banter,150
1,one-liner,joke,150
2,dirty_joke,joke,150
3,sick_joke,joke,150
4,ethnic_joke,joke,150
5,in-joke,joke,150
6,shaggy_dog_story,joke,150
7,topper,joke,150
8,joke,wit,150
9,banter,wit,150
10,jocosity,wit,150
11,pungency,wit,150
12,esprit_de_l'escalier,wit,150
0,police,law_enforcement_agency,675
1,gendarmerie,law_enforcement_agency,675
2,secret_police,law_enforcement_agency,675
3,posse,law_enforcement_agency,675
4,federal_bureau_of_prisons,law_enforcement_agency,675
5,federal_judiciary,law_enforcement_agency,675
6,financial_crimes_enforcement_network,law_enforcement_agency,675
7,national_institute_of_justice,law_enforcement_agency,675
8,federal_law_enforcement_training_center,law_enforcement_agency,675
9,europol,law_enforcement_agency,675
10,criminal_investigation_command,law_enforcement_agency,675
11,scotland_yard,police,675
12,royal_canadian_mounted_police,police,675
13,gestapo,secret_police,675
14,schutzstaffel,secret_police,675
15,mutawa'een,secret_police,675
0,yellow-shafted_flicker,flicker,171
1,red-shafted_flicker,flicker,171
2,gilded_flicker,flicker,171
3,woodpecker,piciform_bird,171
4,barbet,piciform_bird,171
5,jacamar,piciform_bird,171
6,honey_guide,piciform_bird,171
7,toucan,piciform_bird,171
8,puffbird,piciform_bird,171
9,red-breasted_sapsucker,sapsucker,171
10,yellow-bellied_sapsucker,sapsucker,171
11,toucanet,toucan,171
12,wryneck,woodpecker,171
13,sapsucker,woodpecker,171
14,downy_woodpecker,woodpecker,171
15,flicker,woodpecker,171
16,ivorybill,woodpecker,171
17,redheaded_woodpecker,woodpecker,171
18,green_woodpecker,woodpecker,171
0,collision,accident,683
1,injury,accident,683
2,fatal_accident,accident,683
3,collateral_damage,accident,683
4,crash,collision,683
5,pileup,collision,683
6,smash,collision,683
7,concussion,injury,683
8,mutilation,injury,683
9,dismemberment,injury,683
0,bullying,aggression,685
1,terrorization,aggression,685
2,aggro,aggression,685
3,aggression,behavior,685
4,indelicacy,behavior,685
5,discourtesy,behavior,685
6,self-assertion,behavior,685
7,easiness,behavior,685
0,guillemot,auk,177
1,murre,auk,177
2,auklet,auk,177
3,great_auk,auk,177
4,little_auk,auk,177
5,pigeon_guillemot,guillemot,177
6,black_guillemot,guillemot,177
7,common_murre,murre,177
8,thick-billed_murre,murre,177
0,apple_tree,apple,180
1,wild_apple,apple,180
2,crab_apple,apple,180
3,american_crab_apple,crab_apple,180
4,iowa_crab,crab_apple,180
5,southern_crab_apple,crab_apple,180
6,bechtel_crab,crab_apple,180
7,siberian_crab,crab_apple,180
8,oregon_crab_apple,crab_apple,180
9,wild_crab,crab_apple,180
0,creation,beginning,184
1,inauguration,beginning,184
2,initiation,beginning,184
3,introduction,beginning,184
4,induction,beginning,184
5,startup,beginning,184
6,first_step,beginning,184
7,authorship,creation,184
8,installation,inauguration,184
9,induction_of_labor,induction,184
10,product_introduction,introduction,184
11,curtain_raiser,introduction,184
0,sunbeam,beam,697
1,moonbeam,beam,697
2,laser_beam,beam,697
3,luminescence,light,697
4,radiance,light,697
5,beam,light,697
6,glow,light,697
7,bolide,light,697
8,meteor,light,697
9,streamer,light,697
10,bioluminescence,luminescence,697
11,chemiluminescence,luminescence,697
12,fluorescence,luminescence,697
13,phosphorescence,luminescence,697
14,autofluorescence,luminescence,697
15,incandescence,luminescence,697
0,hang,gymnastic_exercise,698
1,kip,gymnastic_exercise,698
2,dip,gymnastic_exercise,698
3,handstand,gymnastic_exercise,698
4,bent_hang,hang,698
5,inverted_hang,hang,698
6,reverse_hang,hang,698
7,straight_hang,hang,698
8,lever_hang,hang,698
9,piked_reverse_hang,reverse_hang,698
0,dioon,cycad,193
1,encephalartos,cycad,193
2,macrozamia,cycad,193
3,zamia,cycad,193
4,ceratozamia,cycad,193
5,sago_palm,cycad,193
6,cycad,gymnosperm,193
7,progymnosperm,gymnosperm,193
8,welwitschia,gymnosperm,193
9,coontie,zamia,193
0,international_terrorism,terrorism,198
1,domestic_terrorism,terrorism,198
2,ecoterrorism,terrorism,198
3,chemical_terrorism,terrorism,198
4,cyber-terrorism,terrorism,198
5,theoterrorism,terrorism,198
6,state-sponsored_terrorism,terrorism,198
7,terror,terrorism,198
8,terrorist_attack,terrorism,198
9,nuclear_terrorism,terrorism,198
10,9/11,terrorist_attack,198
0,four-in-hand,necktie,710
1,windsor_tie,necktie,710
2,old_school_tie,necktie,710
3,bolo_tie,necktie,710
4,necktie,neckwear,710
5,ascot,neckwear,710
6,bow_tie,neckwear,710
7,cravat,neckwear,710
8,neckcloth,neckwear,710
0,breast_pocket,pocket,200
1,vest_pocket,pocket,200
2,hip_pocket,pocket,200
3,patch_pocket,pocket,200
4,slash_pocket,pocket,200
5,fob,pocket,200
6,tobacco_pouch,pouch,200
7,diplomatic_pouch,pouch,200
8,waist_pack,pouch,200
9,mailbag,pouch,200
10,sporran,pouch,200
11,fanny_pack,pouch,200
12,pocket,pouch,200
0,ankylosaur,armored_dinosaur,212
1,stegosaur,armored_dinosaur,212
2,protoceratops,ceratopsian,212
3,psittacosaur,ceratopsian,212
4,styracosaur,ceratopsian,212
5,triceratops,ceratopsian,212
6,trachodon,hadrosaur,212
7,anatotitan,hadrosaur,212
8,edmontosaurus,hadrosaur,212
9,armored_dinosaur,ornithischian,212
10,ceratopsian,ornithischian,212
11,ornithopod,ornithischian,212
12,staurikosaur,ornithischian,212
13,hadrosaur,ornithopod,212
0,loudspeaker,electro-acoustic_transducer,215
1,microphone,electro-acoustic_transducer,215
2,bullhorn,loudspeaker,215
3,tannoy,loudspeaker,215
4,woofer,loudspeaker,215
5,tweeter,loudspeaker,215
6,squawk_box,loudspeaker,215
7,crystal_microphone,microphone,215
8,condenser_microphone,microphone,215
9,directional_microphone,microphone,215
10,spike_mike,microphone,215
11,bug,microphone,215
12,crystal_pickup,microphone,215
13,subwoofer,woofer,215
0,soutane,cassock,735
1,academic_gown,gown,735
2,geneva_gown,gown,735
3,chasuble,vestment,735
4,alb,vestment,735
5,surplice,vestment,735
6,cassock,vestment,735
7,gown,vestment,735
8,pontifical,vestment,735
0,tumble,acrobatic_stunt,737
1,split,acrobatic_stunt,737
2,headstand,acrobatic_stunt,737
3,backbend,acrobatic_stunt,737
4,cartwheel,tumble,737
5,handspring,tumble,737
6,somersault,tumble,737
0,adrenal_medulla,adrenal_gland,742
1,adrenal_cortex,adrenal_gland,742
2,gonad,endocrine_gland,742
3,thyroid_gland,endocrine_gland,742
4,adrenal_gland,endocrine_gland,742
5,parathyroid_gland,endocrine_gland,742
6,pineal_gland,endocrine_gland,742
7,pituitary,endocrine_gland,742
8,thymus_gland,endocrine_gland,742
9,ovary,gonad,742
10,testis,gonad,742
11,ovotestis,gonad,742
12,corpus_luteum,ovary,742
13,anterior_pituitary,pituitary,742
14,posterior_pituitary,pituitary,742
15,pars_intermedia,pituitary,742
16,undescended_testis,testis,742
0,strange_attractor,attractor,236
1,mcguffin,plot_element,236
2,be-all_and_end-all,plot_element,236
3,vertex,point,236
4,attractor,point,236
5,component,point,236
6,intersection,point,236
7,plot_element,point,236
0,submitter,applicant,752
1,petitioner,applicant,752
2,aspirant,applicant,752
3,bidder,applicant,752
4,solicitor,applicant,752
5,claimant,applicant,752
0,quibble,evasion,242
1,circumlocution,evasion,242
2,exaggeration,misrepresentation,242
3,half-truth,misrepresentation,242
0,two-handed_saw,handsaw,755
1,ripsaw,handsaw,755
2,crosscut_saw,handsaw,755
3,pruning_saw,handsaw,755
4,compass_saw,handsaw,755
5,keyhole_saw,handsaw,755
6,folding_saw,handsaw,755
7,pruner,pruning_saw,755
8,handsaw,saw,755
9,hacksaw,saw,755
0,pollinium,pollen,757
1,ragweed_pollen,pollen,757
2,pollen,spore,757
3,endospore,spore,757
