,child,parent,group
11,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
0,quantum_technologies,emerging_technologies,10010583_10
1,emerging_tools_and_methodologies,emerging_technologies,10010583_10
2,emerging_optical_and_photonic_technologies,emerging_technologies,10010583_10
3,electromechanical_systems,emerging_technologies,10010583_10
4,analysis_and_design_of_emerging_devices_and_systems,emerging_technologies,10010583_10
5,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
6,quantum_communication_and_cryptography,quantum_technologies,10010583_10
7,quantum_computation,quantum_technologies,10010583_10
8,quantum_dots_and_cellular_automata,quantum_technologies,10010583_10
0,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
1,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
2,external_storage,"communication_hardware,_interfaces_and_storage",10010583_2
3,electro-mechanical_devices,"communication_hardware,_interfaces_and_storage",10010583_2
4,buses_and_high-speed_links,"communication_hardware,_interfaces_and_storage",10010583_2
5,printers,electro-mechanical_devices,10010583_2
6,sensor_applications_and_deployments,sensor_devices_and_platforms,10010583_2
7,digital_signal_processing,signal_processing_systems,10010583_2
0,high-speed_input_/_output,input_/_output_circuits,10010583_3
1,interconnect,integrated_circuits,10010583_3
2,logic_circuits,integrated_circuits,10010583_3
3,semiconductor_memory,integrated_circuits,10010583_3
4,hardware_accelerators,integrated_circuits,10010583_3
5,input_/_output_circuits,integrated_circuits,10010583_3
6,design_modules_and_hierarchy,integrated_circuits,10010583_3
7,3d_integrated_circuits,integrated_circuits,10010583_3
8,transistors,integrated_circuits,10010583_3
9,digital_switches,integrated_circuits,10010583_3
10,metallic_interconnect,interconnect,10010583_3
11,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
12,photonic_and_optical_interconnect,interconnect,10010583_3
13,programmable_interconnect,interconnect,10010583_3
14,combinational_circuits,logic_circuits,10010583_3
15,sequential_circuits,logic_circuits,10010583_3
16,logic_families,logic_circuits,10010583_3
17,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
18,programmable_logic_elements,reconfigurable_logic_and_fpgas,10010583_3
19,non-volatile_memory,semiconductor_memory,10010583_3
20,dynamic_memory,semiconductor_memory,10010583_3
21,static_memory,semiconductor_memory,10010583_3
22,read-only_memory,semiconductor_memory,10010583_3
23,finite_state_machines,sequential_circuits,10010583_3
0,complexity_classes,complexity_theory_and_logic,10003752_3
1,computational_complexity_and_cryptography,complexity_theory_and_logic,10003752_3
2,proof_complexity,complexity_theory_and_logic,10003752_3
3,circuit_complexity,complexity_theory_and_logic,10003752_3
4,algebraic_complexity_theory,complexity_theory_and_logic,10003752_3
5,quantum_complexity_theory,complexity_theory_and_logic,10003752_3
6,communication_complexity,complexity_theory_and_logic,10003752_3
7,oracles_and_decision_trees,complexity_theory_and_logic,10003752_3
8,"problems,_reductions_and_completeness",complexity_theory_and_logic,10003752_3
9,cryptographic_protocols,computational_complexity_and_cryptography,10003752_3
10,cryptographic_primitives,computational_complexity_and_cryptography,10003752_3
0,intrusion_detection_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
1,malware_and_its_mitigation,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
2,social_engineering_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
3,artificial_immune_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
0,heuristic_evaluations,hci_design_and_evaluation_methods,10003120_1
1,usability_testing,hci_design_and_evaluation_methods,10003120_1
2,walkthrough_evaluations,hci_design_and_evaluation_methods,10003120_1
3,"hci_theory,_concepts_and_models",human_computer_interaction_(hci),10003120_1
4,hci_design_and_evaluation_methods,human_computer_interaction_(hci),10003120_1
5,interaction_paradigms,human_computer_interaction_(hci),10003120_1
6,interactive_systems_and_tools,human_computer_interaction_(hci),10003120_1
7,user_models,human_computer_interaction_(hci),10003120_1
8,interaction_techniques,human_computer_interaction_(hci),10003120_1
9,interaction_devices,human_computer_interaction_(hci),10003120_1
10,keyboards,interaction_devices,10003120_1
11,pointing_devices,interaction_devices,10003120_1
12,touch_screens,interaction_devices,10003120_1
13,haptic_devices,interaction_devices,10003120_1
14,graphics_input_devices,interaction_devices,10003120_1
15,collaborative_interaction,interaction_paradigms,10003120_1
16,gestural_input,interaction_techniques,10003120_1
17,text_input,interaction_techniques,10003120_1
18,pointing,interaction_techniques,10003120_1
19,user_interface_management_systems,interactive_systems_and_tools,10003120_1
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,packet_scheduling,data_path_algorithms,10003033_4
1,packet_classification,data_path_algorithms,10003033_4
2,deep_packet_inspection,data_path_algorithms,10003033_4
3,network_control_algorithms,network_algorithms,10003033_4
4,network_design_and_planning_algorithms,network_algorithms,10003033_4
5,data_path_algorithms,network_algorithms,10003033_4
6,network_economics,network_algorithms,10003033_4
7,control_path_algorithms,network_control_algorithms,10003033_4
8,traffic_engineering_algorithms,network_control_algorithms,10003033_4
0,children,age,10003456_3
1,adolescents,age,10003456_3
2,seniors,age,10003456_3
3,religious_orientation,cultural_characteristics,10003456_3
4,women,gender,10003456_3
5,men,gender,10003456_3
6,cultural_characteristics,user_characteristics,10003456_3
7,gender,user_characteristics,10003456_3
8,age,user_characteristics,10003456_3
9,sexual_orientation,user_characteristics,10003456_3
10,people_with_disabilities,user_characteristics,10003456_3
11,geographic_characteristics,user_characteristics,10003456_3
0,modal_and_temporal_logics,logic,10003752_4
1,linear_logic,logic,10003752_4
2,higher_order_logic,logic,10003752_4
3,equational_logic_and_rewriting,logic,10003752_4
4,proof_theory,logic,10003752_4
5,type_theory,logic,10003752_4
6,programming_logic,logic,10003752_4
7,automated_reasoning,logic,10003752_4
8,description_logics,logic,10003752_4
9,finite_model_theory,logic,10003752_4
10,constructive_mathematics,logic,10003752_4
11,abstraction,logic,10003752_4
12,logic_and_verification,logic,10003752_4
13,constraint_and_logic_programming,logic,10003752_4
14,verification_by_model_checking,logic_and_verification,10003752_4
0,side-channel_analysis_and_countermeasures,hardware_attacks_and_countermeasures,10002978_5
1,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
2,hardware-based_security_protocols,security_in_hardware,10002978_5
3,embedded_systems_security,security_in_hardware,10002978_5
4,hardware_security_implementation,security_in_hardware,10002978_5
5,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
0,network_design_principles,network_architectures,10003033_1
1,layering,network_architectures,10003033_1
2,naming_and_addressing,network_architectures,10003033_1
3,programming_interfaces,network_architectures,10003033_1
0,network_measurement,network_performance_evaluation,10003033_5
1,network_simulations,network_performance_evaluation,10003033_5
2,network_experimentation,network_performance_evaluation,10003033_5
3,network_performance_analysis,network_performance_evaluation,10003033_5
4,network_performance_modeling,network_performance_evaluation,10003033_5
0,graphics_recognition_and_interpretation,document_analysis,10010405_11
1,document_scanning,document_capture,10010405_11
2,optical_character_recognition,document_capture,10010405_11
3,version_control,document_management,10010405_11
4,document_metadata,document_management,10010405_11
5,document_preparation,document_management_and_text_processing,10010405_11
6,document_analysis,document_management_and_text_processing,10010405_11
7,markup_languages,document_preparation,10010405_11
8,format_and_notation,document_preparation,10010405_11
0,"accessibility_theory,_concepts_and_paradigms",accessibility,10003120_6
1,empirical_studies_in_accessibility,accessibility,10003120_6
2,accessibility_technologies,accessibility,10003120_6
3,accessibility_systems_and_tools,accessibility,10003120_6
4,accessibility_design_and_evaluation_methods,accessibility,10003120_6
0,"collaborative_and_social_computing_theory,_concepts_and_paradigms",collaborative_and_social_computing,10003120_3
1,collaborative_and_social_computing_systems_and_tools,collaborative_and_social_computing,10003120_3
2,collaborative_and_social_computing_design_and_evaluation_methods,collaborative_and_social_computing,10003120_3
3,empirical_studies_in_collaborative_and_social_computing,collaborative_and_social_computing,10003120_3
4,social_network_analysis,social_networks,10003120_3
0,computational_biology,bioinformatics,10010405_4
1,metabolomics_/_metabonomics,bioinformatics,10010405_4
2,sequencing_and_genotyping_technologies,genomics,10010405_4
3,computational_genomics,genomics,10010405_4
4,recognition_of_genes_and_regulatory_elements,genomics,10010405_4
5,consumer_health,health_informatics,10010405_4
6,health_care_information_systems,health_informatics,10010405_4
7,bioinformatics,life_and_medical_sciences,10010405_4
8,health_informatics,life_and_medical_sciences,10010405_4
9,computational_proteomics,proteomics,10010405_4
10,computational_transcriptomics,transcriptomics,10010405_4
0,"visualization_theory,_concepts_and_paradigms",visualization,10003120_5
1,visualization_techniques,visualization,10003120_5
2,visualization_application_domains,visualization,10003120_5
3,visualization_design_and_evaluation_methods,visualization,10003120_5
4,visualization_systems_and_tools,visualization,10003120_5
5,empirical_studies_in_visualization,visualization,10003120_5
6,visual_analytics,visualization,10003120_5
7,geographic_visualization,visualization_application_domains,10003120_5
8,visualization_toolkits,visualization_systems_and_tools,10003120_5
9,graph_drawings,visualization_techniques,10003120_5
10,treemaps,visualization_techniques,10003120_5
11,heat_maps,visualization_techniques,10003120_5
12,hyperbolic_trees,visualization_techniques,10003120_5
13,cladograms,visualization_techniques,10003120_5
14,dendrograms,visualization_techniques,10003120_5
0,turing_machines,models_of_computation,10003752_1
1,lambda_calculus,models_of_computation,10003752_1
2,recursive_functions,models_of_computation,10003752_1
3,abstract_machines,models_of_computation,10003752_1
4,parallel_computing_models,models_of_computation,10003752_1
5,distributed_computing_models,models_of_computation,10003752_1
6,concurrency,models_of_computation,10003752_1
7,streaming_models,models_of_computation,10003752_1
8,quantum_computation_theory,models_of_computation,10003752_1
9,probabilistic_computation,models_of_computation,10003752_1
10,interactive_computation,models_of_computation,10003752_1
11,timed_and_hybrid_models,models_of_computation,10003752_1
12,computability,models_of_computation,10003752_1
13,quantum_information_theory,quantum_computation_theory,10003752_1
14,quantum_query_complexity,quantum_computation_theory,10003752_1
15,quantum_complexity_theory,quantum_computation_theory,10003752_1
16,quantum_communication_complexity,quantum_computation_theory,10003752_1
0,ethnography,anthropology,10010405_5
0,file_system_security,operating_systems_security,10002978_6
1,operating_systems_security,systems_security,10002978_6
2,distributed_systems_security,systems_security,10002978_6
3,virtualization_and_security,systems_security,10002978_6
4,vulnerability_management,systems_security,10002978_6
5,information_flow_control,systems_security,10002978_6
6,trusted_computing,systems_security,10002978_6
7,firewalls,systems_security,10002978_6
8,denial-of-service_attacks,systems_security,10002978_6
9,browser_security,systems_security,10002978_6
10,mobile_platform_security,systems_security,10002978_6
11,penetration_testing,systems_security,10002978_6
12,vulnerability_scanners,vulnerability_management,10002978_6
0,packet-switching_networks,network_types,10003033_8
1,wireless_access_networks,network_types,10003033_8
2,wired_access_networks,network_types,10003033_8
3,home_networks,network_types,10003033_8
4,mobile_networks,network_types,10003033_8
5,sensor_networks,network_types,10003033_8
6,storage_area_networks,network_types,10003033_8
7,data_center_networks,network_types,10003033_8
8,public_internet,network_types,10003033_8
9,network_on_chip,network_types,10003033_8
10,cyber-physical_networks,network_types,10003033_8
11,peer-to-peer_networks,network_types,10003033_8
12,overlay_and_other_logical_network_structures,network_types,10003033_8
13,ad_hoc_networks,network_types,10003033_8
0,theorem_proving_and_sat_solving,functional_verification,10010583_7
1,assertion_checking,functional_verification,10010583_7
2,model_checking,functional_verification,10010583_7
3,simulation_and_emulation,functional_verification,10010583_7
4,transaction-level_verification,functional_verification,10010583_7
5,semi-formal_verification,functional_verification,10010583_7
6,functional_verification,hardware_validation,10010583_7
7,physical_verification,hardware_validation,10010583_7
8,layout-versus-schematics,physical_verification,10010583_7
0,simulation_types_and_techniques,modeling_and_simulation,10010147_5
0,logic_and_verification,formal_methods_and_theory_of_security,10002978_2
1,formal_security_models,formal_methods_and_theory_of_security,10002978_2
2,security_requirements,formal_methods_and_theory_of_security,10002978_2
0,social_aspects_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
1,privacy_protections,human_and_societal_aspects_of_security_and_privacy,10002978_10
2,usability_in_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
3,economics_of_security_and_privacy,human_and_societal_aspects_of_security_and_privacy,10002978_10
0,learning_management_systems,e-learning,10010405_10
1,collaborative_learning,e-learning,10010405_10
2,distance_learning,e-learning,10010405_10
3,interactive_learning_environments,e-learning,10010405_10
4,computer-assisted_instruction,e-learning,10010405_10
5,computer-managed_instruction,e-learning,10010405_10
6,e-learning,education,10010405_10
7,digital_libraries_and_archives,education,10010405_10
0,formalisms,formal_languages_and_automata_theory,10003752_2
1,algebraic_language_theory,formal_languages_and_automata_theory,10003752_2
2,grammars_and_context-free_languages,formal_languages_and_automata_theory,10003752_2
3,automata_extensions,formal_languages_and_automata_theory,10003752_2
4,rewrite_systems,formal_languages_and_automata_theory,10003752_2
5,automata_over_infinite_objects,formal_languages_and_automata_theory,10003752_2
6,tree_languages,formal_languages_and_automata_theory,10003752_2
7,regular_languages,formal_languages_and_automata_theory,10003752_2
0,combinatoric_problems,combinatorics,10002950_1
1,permutations_and_combinations,combinatorics,10002950_1
2,combinatorics_on_words,combinatorics,10002950_1
3,generating_functions,combinatorics,10002950_1
4,enumeration,combinatorics,10002950_1
5,combinatorial_optimization,combinatorics,10002950_1
6,combinatorial_algorithms,combinatorics,10002950_1
7,matroids_and_greedoids,combinatorics,10002950_1
8,combinatorics,discrete_mathematics,10002950_1
9,graph_theory,discrete_mathematics,10002950_1
10,graph_coloring,graph_theory,10002950_1
11,network_flows,graph_theory,10002950_1
12,random_graphs,graph_theory,10002950_1
13,matchings_and_factors,graph_theory,10002950_1
14,paths_and_connectivity_problems,graph_theory,10002950_1
15,graph_algorithms,graph_theory,10002950_1
16,hypergraphs,graph_theory,10002950_1
17,graph_enumeration,graph_theory,10002950_1
18,graphs_and_surfaces,graph_theory,10002950_1
19,spectra_of_graphs,graph_theory,10002950_1
20,trees,graph_theory,10002950_1
21,extremal_graph_theory,graph_theory,10002950_1
0,computer-aided_design,architecture_(buildings),10010405_7
1,fine_arts,arts_and_humanities,10010405_7
2,architecture_(buildings),arts_and_humanities,10010405_7
3,performing_arts,arts_and_humanities,10010405_7
4,media_arts,arts_and_humanities,10010405_7
5,language_translation,arts_and_humanities,10010405_7
0,methodologies_for_eda,electronic_design_automation,10010583_6
1,software_tools_for_eda,electronic_design_automation,10010583_6
2,hardware-software_codesign,electronic_design_automation,10010583_6
3,physical_design_(eda),electronic_design_automation,10010583_6
4,hardware_description_languages_and_compilation,electronic_design_automation,10010583_6
5,partitioning_and_floorplanning,physical_design_(eda),10010583_6
6,placement,physical_design_(eda),10010583_6
7,wire_routing,physical_design_(eda),10010583_6
8,power_grid_design,physical_design_(eda),10010583_6
9,clock-network_synthesis,physical_design_(eda),10010583_6
10,statistical_timing_analysis,timing_analysis,10010583_6
11,static_timing_analysis,timing_analysis,10010583_6
12,transition-based_timing_analysis,timing_analysis,10010583_6
0,procedural_animation,animation,10010147_6
1,motion_capture,animation,10010147_6
2,rendering,computer_graphics,10010147_6
3,animation,computer_graphics,10010147_6
4,graphics_systems_and_interfaces,computer_graphics,10010147_6
5,graphics_processors,graphics_systems_and_interfaces,10010147_6
6,graphics_input_devices,graphics_systems_and_interfaces,10010147_6
7,ray_tracing,rendering,10010147_6
8,rasterization,rendering,10010147_6
9,non-photorealistic_rendering,rendering,10010147_6
10,image-based_rendering,rendering,10010147_6
0,"interaction_design_theory,_concepts_and_paradigms",interaction_design,10003120_2
1,interaction_design_process_and_methods,interaction_design,10003120_2
2,systems_and_tools_for_interaction_design,interaction_design,10003120_2
3,user_interface_design,interaction_design,10003120_2
4,empirical_studies_in_interaction_design,interaction_design,10003120_2
5,wireframes,user_interface_design,10003120_2
6,interface_design_prototyping,user_interface_design,10003120_2
0,system-level_fault_tolerance,fault_tolerance,10010583_9
1,redundancy,fault_tolerance,10010583_9
2,self-checking_mechanisms,fault_tolerance,10010583_9
3,fault_tolerance,hardware_reliability,10010583_9
4,error_detection_and_error_correction,hardware_reliability,10010583_9
5,signal_integrity_and_noise_analysis,hardware_reliability,10010583_9
6,circuit_hardening,hardware_reliability,10010583_9
7,robustness,hardware_reliability,10010583_9
8,failure_prediction,hardware_reliability,10010583_9
9,aging_of_circuits_and_systems,hardware_reliability,10010583_9
0,software_security_engineering,software_and_application_security,10002978_9
1,web_application_security,software_and_application_security,10002978_9
2,social_network_security_and_privacy,software_and_application_security,10002978_9
3,domain-specific_security_and_privacy_architectures,software_and_application_security,10002978_9
4,software_reverse_engineering,software_and_application_security,10002978_9
0,concurrent_algorithms,concurrent_computing_methodologies,10010147_8
1,concurrent_programming_languages,concurrent_computing_methodologies,10010147_8
0,mobile_phones,mobile_devices,10003120_4
1,personal_digital_assistants,mobile_devices,10003120_4
2,handheld_game_consoles,mobile_devices,10003120_4
3,portable_media_players,mobile_devices,10003120_4
4,e-book_readers,mobile_devices,10003120_4
5,tablet_computers,mobile_devices,10003120_4
6,smartphones,mobile_devices,10003120_4
7,"ubiquitous_and_mobile_computing_theory,_concepts_and_paradigms",ubiquitous_and_mobile_computing,10003120_4
8,ubiquitous_and_mobile_computing_systems_and_tools,ubiquitous_and_mobile_computing,10003120_4
9,ubiquitous_and_mobile_computing_design_and_evaluation_methods,ubiquitous_and_mobile_computing,10003120_4
10,empirical_studies_in_ubiquitous_and_mobile_computing,ubiquitous_and_mobile_computing,10003120_4
0,social_networking_sites,collaborative_and_social_computing_systems_and_tools,10002951_3
1,social_tagging_systems,collaborative_and_social_computing_systems_and_tools,10002951_3
2,wikis,collaborative_and_social_computing_systems_and_tools,10002951_3
3,blogs,collaborative_and_social_computing_systems_and_tools,10002951_3
4,clustering,data_mining,10002951_3
5,association_rules,data_mining,10002951_3
6,multimedia_streaming,multimedia_information_systems,10002951_3
7,multimedia_databases,multimedia_information_systems,10002951_3
0,business_process_modeling,business_process_management,10010405_2
1,business_process_monitoring,business_process_management,10010405_2
2,business_process_management_systems,business_process_management,10010405_2
3,cross-organizational_business_processes,business_process_management,10010405_2
4,enterprise_architecture_frameworks,enterprise_architectures,10010405_2
5,enterprise_architecture_management,enterprise_architectures,10010405_2
6,enterprise_architecture_modeling,enterprise_architectures,10010405_2
7,enterprise_computing_infrastructures,enterprise_computing,10010405_2
8,enterprise_data_management,enterprise_computing,10010405_2
9,enterprise_information_systems,enterprise_computing,10010405_2
0,avionics,aerospace,10010405_3
1,electronics,engineering,10010405_3
2,aerospace,engineering,10010405_3
3,computer-aided_design,engineering,10010405_3
4,physics,physical_sciences_and_engineering,10010405_3
5,chemistry,physical_sciences_and_engineering,10010405_3
6,astronomy,physical_sciences_and_engineering,10010405_3
7,earth_and_atmospheric_sciences,physical_sciences_and_engineering,10010405_3
8,mathematics_and_statistics,physical_sciences_and_engineering,10010405_3
9,engineering,physical_sciences_and_engineering,10010405_3
10,internet_telephony,telecommunications,10010405_3
