,child,parent,group
19,abstraction,program_semantics,10003752_8
20,program_schemes,program_semantics,10003752_8
21,program_reasoning,semantics_and_reasoning,10003752_8
0,system_forensics,computer_forensics,10010405_6
1,network_forensics,computer_forensics,10010405_6
2,"evidence_collection,_storage_and_analysis",computer_forensics,10010405_6
3,investigation_techniques,computer_forensics,10010405_6
4,data_recovery,computer_forensics,10010405_6
5,surveillance_mechanisms,computer_forensics,10010405_6
0,marketing,consumer_products,10010405_9
1,operations_research,industry_and_manufacturing,10010405_9
2,supply_chain_management,industry_and_manufacturing,10010405_9
3,computer-aided_manufacturing,industry_and_manufacturing,10010405_9
4,consumer_products,industry_and_manufacturing,10010405_9
5,command_and_control,industry_and_manufacturing,10010405_9
6,decision_analysis,operations_research,10010405_9
7,multi-criterion_optimization_and_decision-making,operations_research,10010405_9
8,forecasting,operations_research,10010405_9
9,transportation,supply_chain_management,10010405_9
0,integral_calculus,calculus,10002950_4
1,differential_calculus,calculus,10002950_4
2,linear_programming,continuous_optimization,10002950_4
3,convex_optimization,continuous_optimization,10002950_4
4,partial_differential_equations,differential_equations,10002950_4
5,ordinary_differential_equations,differential_equations,10002950_4
6,differential_algebraic_equations,differential_equations,10002950_4
7,differential_variational_inequalities,differential_equations,10002950_4
8,integer_programming,discrete_optimization,10002950_4
9,network_optimization,discrete_optimization,10002950_4
10,calculus,mathematical_analysis,10002950_4
11,functional_analysis,mathematical_analysis,10002950_4
12,numerical_analysis,mathematical_analysis,10002950_4
13,mathematical_optimization,mathematical_analysis,10002950_4
14,integral_equations,mathematical_analysis,10002950_4
15,lambda_calculus,mathematical_analysis,10002950_4
16,developmental_representations,mathematical_analysis,10002950_4
17,continuous_optimization,mathematical_optimization,10002950_4
18,discrete_optimization,mathematical_optimization,10002950_4
19,mixed_discrete-continuous_optimization,mathematical_optimization,10002950_4
20,nonconvex_optimization,mathematical_optimization,10002950_4
21,non-parametric_optimization,mathematical_optimization,10002950_4
22,stochastic_control_and_optimization,mathematical_optimization,10002950_4
23,submodular_optimization_and_polymatroids,mathematical_optimization,10002950_4
24,optimization_with_randomized_search_heuristics,mathematical_optimization,10002950_4
25,semidefinite_programming,mathematical_optimization,10002950_4
26,nonlinear_equations,mathematical_optimization,10002950_4
27,quadratic_programming,mathematical_optimization,10002950_4
28,quasiconvex_programming_and_unimodality,mathematical_optimization,10002950_4
29,numerical_differentiation,numerical_analysis,10002950_4
30,quadrature,numerical_analysis,10002950_4
31,arbitrary-precision_arithmetic,numerical_analysis,10002950_4
32,interval_arithmetic,numerical_analysis,10002950_4
33,discretization,numerical_analysis,10002950_4
34,mesh_generation,numerical_analysis,10002950_4
35,automatic_differentiation,numerical_analysis,10002950_4
36,interpolation,numerical_analysis,10002950_4
37,approximation,numerical_analysis,10002950_4
38,computations_on_matrices,numerical_analysis,10002950_4
39,computations_on_polynomials,numerical_analysis,10002950_4
40,computation_of_transforms,numerical_analysis,10002950_4
41,computations_in_finite_fields,numerical_analysis,10002950_4
42,differential_equations,numerical_analysis,10002950_4
43,number-theoretic_computations,numerical_analysis,10002950_4
44,simulated_annealing,optimization_with_randomized_search_heuristics,10002950_4
45,tabu_search,optimization_with_randomized_search_heuristics,10002950_4
46,randomized_local_search,optimization_with_randomized_search_heuristics,10002950_4
47,evolutionary_algorithms,optimization_with_randomized_search_heuristics,10002950_4
48,bio-inspired_optimization,optimization_with_randomized_search_heuristics,10002950_4
49,genetic_programming,optimization_with_randomized_search_heuristics,10002950_4
0,random_projections_and_metric_embeddings,"randomness,_geometry_and_discrete_structures",10003752_6
1,random_network_models,"randomness,_geometry_and_discrete_structures",10003752_6
2,generating_random_combinatorial_structures,"randomness,_geometry_and_discrete_structures",10003752_6
3,random_walks_and_markov_chains,"randomness,_geometry_and_discrete_structures",10003752_6
4,expander_graphs_and_randomness_extractors,"randomness,_geometry_and_discrete_structures",10003752_6
5,pseudorandomness_and_derandomization,"randomness,_geometry_and_discrete_structures",10003752_6
6,error-correcting_codes,"randomness,_geometry_and_discrete_structures",10003752_6
7,random_search_heuristics,"randomness,_geometry_and_discrete_structures",10003752_6
8,computational_geometry,"randomness,_geometry_and_discrete_structures",10003752_6
0,pcb_design_and_layout,printed_circuit_boards,10010583_1
1,electromagnetic_interference_and_compatibility,printed_circuit_boards,10010583_1
0,die_and_wafer_stacking,3d_integrated_circuits,10010583_4
1,analog_and_mixed-signal_circuit_synthesis,analog_and_mixed-signal_circuits,10010583_4
2,analog_and_mixed-signal_circuit_optimization,analog_and_mixed-signal_circuits,10010583_4
3,application_specific_processors,application-specific_vlsi_designs,10010583_4
4,application_specific_instruction_set_processors,application_specific_processors,10010583_4
5,vlsi_system_specification_and_constraints,very_large_scale_integration_design,10010583_4
6,vlsi_design_manufacturing_considerations,very_large_scale_integration_design,10010583_4
7,vlsi_packaging,very_large_scale_integration_design,10010583_4
8,design_rules,very_large_scale_integration_design,10010583_4
9,platform-based_design,very_large_scale_integration_design,10010583_4
10,design_reuse_and_communication-based_design,very_large_scale_integration_design,10010583_4
11,economics_of_chip_design_and_manufacturing,very_large_scale_integration_design,10010583_4
12,standard_cell_libraries,very_large_scale_integration_design,10010583_4
13,hard_and_soft_ip,very_large_scale_integration_design,10010583_4
14,full-custom_circuits,very_large_scale_integration_design,10010583_4
15,application-specific_vlsi_designs,very_large_scale_integration_design,10010583_4
16,on-chip_resource_management,very_large_scale_integration_design,10010583_4
17,system_on_a_chip,very_large_scale_integration_design,10010583_4
18,analog_and_mixed-signal_circuits,very_large_scale_integration_design,10010583_4
19,radio_frequency_and_wireless_circuits,very_large_scale_integration_design,10010583_4
20,wireline_communication,very_large_scale_integration_design,10010583_4
21,data_conversion,very_large_scale_integration_design,10010583_4
22,clock_generation_and_timing,very_large_scale_integration_design,10010583_4
23,on-chip_sensors,very_large_scale_integration_design,10010583_4
24,3d_integrated_circuits,very_large_scale_integration_design,10010583_4
25,multi-chip_modules,very_large_scale_integration_design,10010583_4
26,input_/_output_styles,very_large_scale_integration_design,10010583_4
27,network_on_chip,very_large_scale_integration_design,10010583_4
28,application_specific_integrated_circuits,very_large_scale_integration_design,10010583_4
29,package-level_interconnect,vlsi_packaging,10010583_4
0,physical_links,network_components,10003033_3
1,logical_nodes,network_components,10003033_3
2,routers,network_components,10003033_3
3,bridges_and_switches,network_components,10003033_3
4,middle_boxes_/_network_appliances,network_components,10003033_3
5,network_adapters,network_components,10003033_3
6,repeaters,network_components,10003033_3
7,network_domains,network_components,10003033_3
8,network_servers,network_components,10003033_3
9,intermediate_nodes,network_components,10003033_3
10,end_nodes,network_components,10003033_3
11,cognitive_radios,network_components,10003033_3
12,"wireless_access_points,_base_stations_and_infrastructure",network_components,10003033_3
0,online_test_and_diagnostics,hardware_test,10010583_8
1,"analog,_mixed-signal_and_radio_frequency_test",hardware_test,10010583_8
2,built-in_self-test,hardware_test,10010583_8
3,fault_models_and_test_metrics,hardware_test,10010583_8
4,design_for_testability,hardware_test,10010583_8
5,memory_test_and_repair,hardware_test,10010583_8
6,defect-based_test,hardware_test,10010583_8
7,board-_and_system-level_test,hardware_test,10010583_8
8,testing_with_distributed_and_parallel_systems,hardware_test,10010583_8
9,hardware_reliability_screening,hardware_test,10010583_8
10,test_data_compression,hardware_test,10010583_8
11,test-pattern_generation_and_fault_simulation,hardware_test,10010583_8
0,bio-embedded_electronics,biology-related_information_processing,10010583_10
1,iii-v_compounds,circuit_substrates,10010583_10
2,nanoelectromechanical_systems,electromechanical_systems,10010583_10
3,plasmonics,emerging_optical_and_photonic_technologies,10010583_10
4,quantum_technologies,emerging_technologies,10010583_10
5,microelectromechanical_systems,emerging_technologies,10010583_10
6,emerging_tools_and_methodologies,emerging_technologies,10010583_10
7,spintronics_and_magnetic_technologies,emerging_technologies,10010583_10
8,circuit_substrates,emerging_technologies,10010583_10
9,neural_systems,emerging_technologies,10010583_10
10,emerging_optical_and_photonic_technologies,emerging_technologies,10010583_10
11,electromechanical_systems,emerging_technologies,10010583_10
12,carbon_based_electronics,emerging_technologies,10010583_10
13,emerging_architectures,emerging_technologies,10010583_10
14,emerging_interfaces,emerging_technologies,10010583_10
15,biology-related_information_processing,emerging_technologies,10010583_10
16,emerging_simulation,emerging_technologies,10010583_10
17,flexible_and_printable_circuits,emerging_technologies,10010583_10
18,superconducting_circuits,emerging_technologies,10010583_10
19,tunneling_devices,emerging_technologies,10010583_10
20,reversible_logic,emerging_technologies,10010583_10
21,memory_and_dense_storage,emerging_technologies,10010583_10
22,analysis_and_design_of_emerging_devices_and_systems,emerging_technologies,10010583_10
23,single_electron_devices,emerging_technologies,10010583_10
24,emerging_languages_and_compilers,emerging_tools_and_methodologies,10010583_10
25,cellular_neural_networks,neural_systems,10010583_10
26,quantum_error_correction_and_fault_tolerance,quantum_technologies,10010583_10
27,quantum_communication_and_cryptography,quantum_technologies,10010583_10
28,quantum_computation,quantum_technologies,10010583_10
29,quantum_dots_and_cellular_automata,quantum_technologies,10010583_10
0,networking_hardware,"communication_hardware,_interfaces_and_storage",10010583_2
1,wireless_devices,"communication_hardware,_interfaces_and_storage",10010583_2
2,sensor_devices_and_platforms,"communication_hardware,_interfaces_and_storage",10010583_2
3,displays_and_imagers,"communication_hardware,_interfaces_and_storage",10010583_2
4,external_storage,"communication_hardware,_interfaces_and_storage",10010583_2
5,electro-mechanical_devices,"communication_hardware,_interfaces_and_storage",10010583_2
6,buses_and_high-speed_links,"communication_hardware,_interfaces_and_storage",10010583_2
7,signal_processing_systems,"communication_hardware,_interfaces_and_storage",10010583_2
8,tactile_and_hand-based_interfaces,"communication_hardware,_interfaces_and_storage",10010583_2
9,sound-based_input_/_output,"communication_hardware,_interfaces_and_storage",10010583_2
10,touch_screens,displays_and_imagers,10010583_2
11,printers,electro-mechanical_devices,10010583_2
12,scanners,electro-mechanical_devices,10010583_2
13,haptic_devices,electro-mechanical_devices,10010583_2
14,sensors_and_actuators,sensor_devices_and_platforms,10010583_2
15,sensor_applications_and_deployments,sensor_devices_and_platforms,10010583_2
16,digital_signal_processing,signal_processing_systems,10010583_2
17,noise_reduction,signal_processing_systems,10010583_2
18,beamforming,signal_processing_systems,10010583_2
19,wireless_integrated_network_sensors,wireless_devices,10010583_2
0,high-speed_input_/_output,input_/_output_circuits,10010583_3
1,interconnect,integrated_circuits,10010583_3
2,logic_circuits,integrated_circuits,10010583_3
3,reconfigurable_logic_and_fpgas,integrated_circuits,10010583_3
4,semiconductor_memory,integrated_circuits,10010583_3
5,hardware_accelerators,integrated_circuits,10010583_3
6,input_/_output_circuits,integrated_circuits,10010583_3
7,design_modules_and_hierarchy,integrated_circuits,10010583_3
8,3d_integrated_circuits,integrated_circuits,10010583_3
9,transistors,integrated_circuits,10010583_3
10,digital_switches,integrated_circuits,10010583_3
11,asynchronous_circuits,integrated_circuits,10010583_3
12,metallic_interconnect,interconnect,10010583_3
13,radio_frequency_and_wireless_interconnect,interconnect,10010583_3
14,photonic_and_optical_interconnect,interconnect,10010583_3
15,programmable_interconnect,interconnect,10010583_3
16,combinational_circuits,logic_circuits,10010583_3
17,sequential_circuits,logic_circuits,10010583_3
18,logic_families,logic_circuits,10010583_3
19,arithmetic_and_datapath_circuits,logic_circuits,10010583_3
20,reconfigurable_logic_applications,reconfigurable_logic_and_fpgas,10010583_3
21,programmable_logic_elements,reconfigurable_logic_and_fpgas,10010583_3
22,evolvable_hardware,reconfigurable_logic_and_fpgas,10010583_3
23,non-volatile_memory,semiconductor_memory,10010583_3
24,dynamic_memory,semiconductor_memory,10010583_3
25,static_memory,semiconductor_memory,10010583_3
26,read-only_memory,semiconductor_memory,10010583_3
27,finite_state_machines,sequential_circuits,10010583_3
0,complexity_classes,complexity_theory_and_logic,10003752_3
1,computational_complexity_and_cryptography,complexity_theory_and_logic,10003752_3
2,proof_complexity,complexity_theory_and_logic,10003752_3
3,circuit_complexity,complexity_theory_and_logic,10003752_3
4,algebraic_complexity_theory,complexity_theory_and_logic,10003752_3
5,quantum_complexity_theory,complexity_theory_and_logic,10003752_3
6,communication_complexity,complexity_theory_and_logic,10003752_3
7,oracles_and_decision_trees,complexity_theory_and_logic,10003752_3
8,"problems,_reductions_and_completeness",complexity_theory_and_logic,10003752_3
9,cryptographic_protocols,computational_complexity_and_cryptography,10003752_3
10,cryptographic_primitives,computational_complexity_and_cryptography,10003752_3
11,interactive_proof_systems,proof_complexity,10003752_3
0,intrusion_detection_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
1,malware_and_its_mitigation,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
2,social_engineering_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
3,artificial_immune_systems,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
4,spoofing_attacks,intrusion/anomaly_detection_and_malware_mitigation,10002978_4
5,phishing,social_engineering_attacks,10002978_4
0,heuristic_evaluations,hci_design_and_evaluation_methods,10003120_1
1,usability_testing,hci_design_and_evaluation_methods,10003120_1
2,walkthrough_evaluations,hci_design_and_evaluation_methods,10003120_1
3,user_studies,hci_design_and_evaluation_methods,10003120_1
4,field_studies,hci_design_and_evaluation_methods,10003120_1
5,laboratory_experiments,hci_design_and_evaluation_methods,10003120_1
6,empirical_studies_in_hci,hci_design_and_evaluation_methods,10003120_1
7,"hci_theory,_concepts_and_models",human_computer_interaction_(hci),10003120_1
8,hci_design_and_evaluation_methods,human_computer_interaction_(hci),10003120_1
9,interaction_paradigms,human_computer_interaction_(hci),10003120_1
10,interactive_systems_and_tools,human_computer_interaction_(hci),10003120_1
11,displays_and_imagers,human_computer_interaction_(hci),10003120_1
12,user_models,human_computer_interaction_(hci),10003120_1
13,interaction_techniques,human_computer_interaction_(hci),10003120_1
14,interaction_devices,human_computer_interaction_(hci),10003120_1
15,hypertext_/_hypermedia,human_computer_interaction_(hci),10003120_1
16,keyboards,interaction_devices,10003120_1
17,pointing_devices,interaction_devices,10003120_1
18,touch_screens,interaction_devices,10003120_1
19,haptic_devices,interaction_devices,10003120_1
20,graphics_input_devices,interaction_devices,10003120_1
21,web-based_interaction,interaction_paradigms,10003120_1
22,collaborative_interaction,interaction_paradigms,10003120_1
23,virtual_reality,interaction_paradigms,10003120_1
24,mixed_/_augmented_reality,interaction_paradigms,10003120_1
25,natural_language_interfaces,interaction_paradigms,10003120_1
26,command_line_interfaces,interaction_paradigms,10003120_1
27,gestural_input,interaction_techniques,10003120_1
28,text_input,interaction_techniques,10003120_1
29,pointing,interaction_techniques,10003120_1
30,sound-based_input_/_output,interaction_techniques,10003120_1
31,auditory_feedback,interaction_techniques,10003120_1
32,user_interface_toolkits,interactive_systems_and_tools,10003120_1
33,user_interface_management_systems,interactive_systems_and_tools,10003120_1
34,user_interface_programming,interactive_systems_and_tools,10003120_1
35,graphical_user_interfaces,interactive_systems_and_tools,10003120_1
0,parallel_algorithms,parallel_computing_methodologies,10010147_2
1,parallel_programming_languages,parallel_computing_methodologies,10010147_2
0,packet_scheduling,data_path_algorithms,10003033_4
1,packet_classification,data_path_algorithms,10003033_4
2,deep_packet_inspection,data_path_algorithms,10003033_4
3,network_resources_allocation,network_algorithms,10003033_4
4,network_control_algorithms,network_algorithms,10003033_4
5,network_design_and_planning_algorithms,network_algorithms,10003033_4
6,data_path_algorithms,network_algorithms,10003033_4
7,network_economics,network_algorithms,10003033_4
8,control_path_algorithms,network_control_algorithms,10003033_4
9,traffic_engineering_algorithms,network_control_algorithms,10003033_4
0,children,age,10003456_3
1,adolescents,age,10003456_3
2,seniors,age,10003456_3
3,religious_orientation,cultural_characteristics,10003456_3
4,women,gender,10003456_3
5,men,gender,10003456_3
6,cultural_characteristics,user_characteristics,10003456_3
7,gender,user_characteristics,10003456_3
8,age,user_characteristics,10003456_3
9,sexual_orientation,user_characteristics,10003456_3
10,people_with_disabilities,user_characteristics,10003456_3
11,geographic_characteristics,user_characteristics,10003456_3
12,race_and_ethnicity,user_characteristics,10003456_3
0,modal_and_temporal_logics,logic,10003752_4
1,linear_logic,logic,10003752_4
2,higher_order_logic,logic,10003752_4
3,separation_logic,logic,10003752_4
4,hoare_logic,logic,10003752_4
5,equational_logic_and_rewriting,logic,10003752_4
6,proof_theory,logic,10003752_4
7,type_theory,logic,10003752_4
8,programming_logic,logic,10003752_4
9,automated_reasoning,logic,10003752_4
10,description_logics,logic,10003752_4
11,finite_model_theory,logic,10003752_4
12,constructive_mathematics,logic,10003752_4
13,abstraction,logic,10003752_4
14,logic_and_verification,logic,10003752_4
15,constraint_and_logic_programming,logic,10003752_4
16,verification_by_model_checking,logic_and_verification,10003752_4
0,side-channel_analysis_and_countermeasures,hardware_attacks_and_countermeasures,10002978_5
1,hardware_attacks_and_countermeasures,security_in_hardware,10002978_5
2,hardware_reverse_engineering,security_in_hardware,10002978_5
3,hardware-based_security_protocols,security_in_hardware,10002978_5
4,embedded_systems_security,security_in_hardware,10002978_5
5,hardware_security_implementation,security_in_hardware,10002978_5
6,tamper-proof_and_tamper-resistant_designs,security_in_hardware,10002978_5
7,malicious_design_modifications,security_in_hardware,10002978_5
0,network_design_principles,network_architectures,10003033_1
1,layering,network_architectures,10003033_1
2,naming_and_addressing,network_architectures,10003033_1
3,programming_interfaces,network_architectures,10003033_1
0,network_measurement,network_performance_evaluation,10003033_5
1,network_simulations,network_performance_evaluation,10003033_5
2,network_experimentation,network_performance_evaluation,10003033_5
3,network_performance_analysis,network_performance_evaluation,10003033_5
4,network_performance_modeling,network_performance_evaluation,10003033_5
0,graphics_recognition_and_interpretation,document_analysis,10010405_11
1,image_composition,document_analysis,10010405_11
2,document_scanning,document_capture,10010405_11
3,optical_character_recognition,document_capture,10010405_11
4,online_handwriting_recognition,document_capture,10010405_11
5,version_control,document_management,10010405_11
6,document_searching,document_management,10010405_11
7,document_metadata,document_management,10010405_11
8,hypertext_/_hypermedia_creation,document_management_and_text_processing,10010405_11
9,multi_/_mixed_media_creation,document_management_and_text_processing,10010405_11
10,document_preparation,document_management_and_text_processing,10010405_11
11,document_analysis,document_management_and_text_processing,10010405_11
12,document_management,document_management_and_text_processing,10010405_11
13,document_capture,document_management_and_text_processing,10010405_11
14,markup_languages,document_preparation,10010405_11
15,format_and_notation,document_preparation,10010405_11
16,text_editing,document_preparation,10010405_11
17,annotation,document_preparation,10010405_11
18,document_scripting_languages,document_preparation,10010405_11
0,"accessibility_theory,_concepts_and_paradigms",accessibility,10003120_6
1,empirical_studies_in_accessibility,accessibility,10003120_6
2,accessibility_technologies,accessibility,10003120_6
3,accessibility_systems_and_tools,accessibility,10003120_6
4,accessibility_design_and_evaluation_methods,accessibility,10003120_6
